accession_id,is_expressed,82bf32b4-0410-4426-9591-33210d995b98,7e17b2bf-91b2-4ea2-acc1-59e1537913ce,84d88e83-f246-45c8-a27c-5f146cb5a4b4,86723871-7176-4e6c-b9b2-dcf4acf99075,d4a3af62-0505-49f6-9f34-168bec5cb0d0,5ec7ec6c-20c8-48af-964c-54125c9313c2,803da4bd-a731-423b-b689-9c876dec117f,6c67482e-8a8a-4a5c-b8be-d573afb35d54,c5b7ba42-889d-4b7a-a810-298ae179e9c2,85fb34fe-c751-4806-87a9-419e9ed39dfc,8c9b3702-7326-45fc-8457-168dd4921afb,8e5ae73e-8a65-4060-874e-9c0ab8311fcb,f3533714-4d93-4e83-9f58-3c9dda0effba,f041b9ca-ace6-4425-a928-1ffbf2737243,38a63af6-4f43-4eea-aff2-a42b4118482a,ef076f15-36a4-4e8a-a624-8cdeb9c4fa2d,64efe402-841b-49bc-a370-02a24880dd19,3f0c486c-70c8-4537-a4cc-1ea2e302706d,42a6d971-d671-4860-835f-15d184d416b0,4ebd02b1-6eb1-4923-ad2f-5f4f107e6622,bf370830-8f1c-4ca5-a838-aba83f5a964f,268512d6-01f2-4afa-bfbc-55698afe6a1f,4be7af1f-00a3-400a-9584-04756550a692,9b71b456-248a-4ec9-8fd3-bc0c1ea2d852,485f5497-8ed6-4c98-a733-710988850a13,3a587350-9c2f-43ea-a607-1eec5356f34b,8790fe0b-8d3a-4f2c-8201-1231da243697,7734be37-d611-4651-83e4-7a9e78daf8a2,cea36b7b-8225-4b98-8371-66ee50eb0641,3ef8d2e0-14fe-438a-bbcd-d0382a4085de,c42db931-0c5e-42bc-9590-2edbe16d7e56,03589e93-5465-4e5b-91aa-be97a386e097,27c8aced-b610-4c85-b7ed-3b111b55ef79,29cea98e-c370-473d-af6d-393e87c1bd31,1c73346e-7c14-4b9e-b43d-4478181e0a4a,c786cbe6-bedd-4ff1-9c19-8026aaabc738,5074a94f-c14e-441f-b006-cd8895a550e5,3f5ad0e5-ab95-4c1e-8dfe-09cab1d1500c,afd9ffe6-e019-4ea3-ab5f-41a57f9db4de,1f7bbed4-631f-4f97-84a7-9f9bd9eba94c,3e75bf39-6c1e-460b-956e-3e999daa919c,f52a43ab-8cf4-4611-a13a-195778748214,80a3007d-3d24-48c8-bdb4-38605dcd408f,15a6e18f-00b4-4369-8588-294605e0e952,5e01bf11-33c4-4d86-a97e-54ef83a86a04,485f30ed-85f1-4402-ad3e-8e1ff3a75a36,ea6c109d-9823-4fa7-987d-78f2ed377312,308d2039-4905-49de-861a-c70f97669068,12c76136-cc83-42c0-886b-4b4ea167a0d7,7c3c4540-a63e-4737-a23d-a9c999c53f39,cd746011-8fd7-473d-84e7-f39ec60b6717,600fc778-f0e3-4362-ad0c-cdb64fc76e7b,af1bb8e0-9d0f-4e54-9ca4-9b311129a412,3b8748ee-d541-4219-ba20-437311ae376a,acad335c-080a-442e-84d8-235fa3116bc6,8ca0e4c1-92ab-4653-87e0-cdcc630d8db6
MIMAT0000095,0,3.276564,6.213062,4.193679,13.94571,6.03869,5.671284,3.432301,4.750913,2.773624,13.986093,4.12146,6.449226,4.441008,1.52667,3.033411,2.767141,6.501989,2.818299,1.987243,6.97863,3.953865,1.72091,6.64682,8.755677,5.31249,2.845181,5.188275,9.309141,36.3942,2.400085,2.591978,1.294164,3.106804,1.138418,4.62149,7.010723,3.871257,10.14858,1.408903,2.461109,1.870683,2.764942,4.889620000000001,1.736355,11.56601,2.735894,3.305037,1.666328,3.362874,1.119348,1.793571,11.821449,9.178257,1.701761,11.971017,1.836826
MIMAT0000096,1,43.603493,46.315556,43.843012,60.121501,26.64128,54.349805,41.616648,39.590946,35.363694,26.460178,36.177262,37.229625,30.198857,27.988952,67.072068,38.394089,39.553768,28.695405,32.292698,32.101698,51.795627,36.569332,33.972635000000004,40.130184,54.687396,73.65858300000001,44.96504,34.133517,43.947712,42.001504,21.167823,28.040241,30.032431000000003,26.183614,41.131267,40.311658,30.417023,39.423327,42.97153,28.47855,34.607622,32.257649,37.391209,32.296197,37.782302,35.566613,60.434969,39.99187,24.020528,33.58043,26.305705,46.211121,30.358849,27.22818,25.574446,56.482387
MIMAT0000097,1,1500.413856,3985.397048,1020.207818,3762.552305,3477.2199280000004,1947.613406,2278.618742,3670.872542,2811.760442,4369.331147000001,5286.230841,3070.4179300000005,2375.495229,1555.6768969999998,1322.229708,3785.103784,2906.389233,2271.804921,2558.5752270000003,2722.596197,2374.691151,3188.415522,3776.501426,2530.390409,1692.184326,1553.469018,2420.453267,3167.900594,422.310056,1416.650715,3174.309688,3178.469233,5158.070272,3211.477075,3858.48256,2608.865583,4297.648819999999,4900.592719,2367.660897,1745.981184,2798.540617,3628.831823,2972.313535,4746.846434,2890.34612,3927.747557,1020.312287,2590.028918,2991.0360240000005,2884.558881,4898.241762,1833.399251,2058.753552,8846.605796,2326.730408,2802.995862
MIMAT0000098,1,9236.127281,10326.109522,9301.199585,10083.98726,11632.648709,8196.423028,11212.897901,8740.889131,12163.030795,12336.112283,15651.474657,14033.222896,11979.619329,5844.093387999999,5618.212326999999,11978.609996,11485.222329,9253.755512,7992.194111,7818.857095,6581.603215,8876.882669999999,11872.327887,10555.332409,7502.173432,3889.679041,7792.787260999999,10692.78936,2788.619739,5756.006063,10453.881355,12711.719999,18465.544645,12553.334883,12155.906909,12637.998059999998,13382.384011,15901.262133,5986.075112,10417.875245,14994.765207,8892.665594,10235.699805,16655.114122,8402.321375,18555.075396,2771.037859,6468.684702,13647.022198,13422.657275,15330.247198,6259.9945,8685.454791,27975.252987,7645.126817,7564.966223
MIMAT0000099,1,9303.422849,17819.34505,8025.177329,14460.77057,14850.915393,8751.73624,9461.566385,14506.518645,8110.767417,27696.622745,21565.31232,16750.399122,13924.336773,6384.534624,9027.765146,10736.163427,10101.382261,12631.870757,9515.415793,9690.525672,5960.055677,6704.234121,22920.080861,9861.445079,5491.552201,10684.288247,21189.404362,14665.930624,8941.299587,13245.474181,17230.60919,9969.384366,15022.170923,9665.168511,21962.710113,8107.902043,14579.708645,21521.232978,8596.419486,6640.775796,10513.234135,17502.692745,15517.927215,14051.971182,25011.498546000003,8667.060472,18367.509779,3124.920157,17501.836373,15309.877407,5481.152264,10240.061391,6998.067626,18783.189665,16852.471358,7062.135216
MIMAT0000100,1,340.762561,309.241058,296.226262,472.914488,206.736337,507.579909,237.2578,220.12566,351.556733,522.399492,443.514926,242.139131,474.743766,264.622825,621.5120039999999,261.494878,302.884333,190.875681,317.462052,180.513896,494.628473,338.158762,555.37872,474.265792,449.374151,446.693471,587.263187,484.07532,663.335796,364.213036,252.717901,272.637425,481.554519,347.217479,593.3994,242.16208,251.631738,370.423137,520.589531,192.669691,260.960168,390.163937,544.185914,516.391888,823.8855090000001,192.00995,886.2221930000001,667.086581,220.50844,325.17049000000003,213.434921,588.92309,397.489114,295.255577,228.537596,679.625466
MIMAT0000101,1,13490.870484,9836.124837,18341.628563,11394.574008,9769.17994,17756.789829,15858.946166,11608.857282,13870.19583,10512.628131,6600.518752999999,10082.192458,11391.629856,14827.529524,9685.341014,16545.085383999998,11551.867719,11116.394713000002,14459.179301,11604.53127,11583.637478,10271.680015,8991.67006,13250.256560999998,12105.289798999998,13158.963758,8059.365715,14475.403543,19143.3492,12656.253089,10057.308641999998,9138.96183,12759.38248,14753.896805,14386.238307,13343.744252,9487.899005,7711.749131,11678.394021,17901.756735,15812.876901,8412.180241,9569.273399,6945.418738,8210.325596,8936.919015,10508.60277,11951.458762,8390.37008,15772.167982,9820.995663,13848.827318,10134.913314,22555.994326,10408.799348,11559.143484
MIMAT0000103,1,7.057212999999999,8.189947,16.774717,9.607045,8.880426,5.671284,3.432301,15.836377,4.160435,19.656133,12.593351,6.449228,10.21432,44.782323,16.515235,10.030889,6.501988,5.380389,3.974486,13.95726,15.024683,2.151135,14.032177,4.377839,14.687473,20.232401,8.153003,4.033962,26.780637,13.800493,12.959892,6.470825,5.695806,5.69209,2.772894,3.213246,9.401626,13.661549,15.850155,6.680153,3.429583,11.366982,6.327743,6.945419,16.192414,4.228199,23.13526,13.330623,4.323696,3.917717,5.978569,46.748457,10.590297,6.807046,9.794467,11.020953
MIMAT0000104,1,48.140272,32.19496,67.480114,38.118271,26.996498000000003,42.062022,28.745519,32.860483,31.203261,38.178257,28.163312,35.470743,43.521879,82.94907699999999,47.523423,39.77766,28.175284999999995,22.54639,22.853293,36.754118,44.678671,19.790462,28.802887,32.104147,63.43738,55.955231,30.388463,26.686204,30.900736,30.001074,32.831727,25.451911,23.559924,34.152539,26.804645,48.490836,37.053466,35.520028,38.392598,24.259504,35.854741,27.649413,37.103586,34.727094,32.770364,36.561482,58.074229,73.31842599999999,26.422582,25.744996,24.512135,81.138129,42.361184,97.851272,24.48617,62.911276
MIMAT0000222,1,165.844501,246.828019,192.528008,1855.399113,385.765741,127.603888,107.688439,198.350639,260.027168,207.901386,230.343838,162.696388,243.811346,276.327299,221.101882,128.672082,107.824656,127.592066,149.540027,155.390828,148.269924,76.580482,226.36114,172.194966,158.437202,147.001035,115.624389,130.017665,898.868071,154.805539,155.950705,96.630985,206.602422,108.149707,179.775988,128.529935,493.30881,303.676714,188.440728,91.412626,127.518171,254.067383,167.397569,343.450958,210.115865,106.948548,226.158993,165.521901,143.162343,135.44106499999998,124.952098,333.149923,122.141415,443.308805,229.625872,168.987955
MIMAT0000226,1,81.914077,211.52653,27.449539,250.093049,150.256822,41.116809,94.817311,154.404689,286.376587,52.920354,249.348354,203.44377,114.133908,2.54445,11.459549,215.145258,97.52984,55.853555,91.413174,127.011066,42.306351,57.220249,222.668463,95.947618,49.374905,34.142176,47.188586,151.428691,896.808023,102.603673,26.35178,56.943259,82.589191,62.612988,82.724682,213.827073,92.910181,192.042343,36.63147,50.98012,136.24802,115.205887,96.354271,142.381083,97.540025,155.945904,35.411114999999995,62.765016,70.62035,34.699777,108.212104,6.9854020000000006,55.775558,136.140898,411.911814,16.990636
MIMAT0000227,1,369.4955,278.458157,268.395479,529.317135,157.71637900000002,425.818898,187.489436,177.763347,504.799408,287.659919,299.95072600000003,181.750917,330.85510300000004,513.470064,593.874265,198.542409,289.880357,83.524124,374.595285,205.636965,635.781447,372.576959,183.895348,464.780476,719.68615,601.91392,273.99027,250.726189,340.594777,75.602705,118.799013,234.675252,323.884248,407.553631,262.50067,162.12298499999997,209.600942,331.780471,929.875745,214.819675,231.652816,260.211698,255.698348,468.121224,318.836366,278.812375,380.551458,1293.6258509999998,119.141816,193.64714400000005,518.939809,897.3554349999999,509.040229,496.914282,103.930192,598.805144
MIMAT0000228,0,0.252043,0.0,0.381244,0.0,0.0,0.0,0.0,0.0,0.0,0.378003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.395386,0.0,0.0,0.36482,0.0,0.0,0.247061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.351587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0000231,1,1505.7067619999998,1619.632374,979.795999,2908.765006,1393.871794,1178.2092280000002,1588.297227,1327.880336,1551.148732,971.088481,1762.611208,1089.039778,1287.892345,743.488366,1360.652899,906.238865,1281.975562,714.566814,1470.0629350000002,1433.410608,1290.146056,968.011726,1135.867645,1941.571185,1084.372963,2737.696723,1036.419461,1857.794187,1637.738999,766.827447,1131.3986200000002,792.891756,2040.134201,1786.177786,2026.06151,803.312096,980.534212,1641.727837,1723.792389,1081.481698,1655.55377,958.51298,1091.535695,1649.1896789999998,1580.302623,1205.782685,1654.407336,2542.260851,789.314519,1257.587077,1422.899477,1053.720965,1139.515853,3775.357306,557.7405660000001,1929.126084
MIMAT0000232,1,4553.162485,7539.268671999999,2069.390146,6401.700262,5247.977037,2907.95081,3651.539088,5138.508918,5001.535896,5075.06186,5040.31704,3589.287486,5407.371453,2654.370526,3856.812269,3673.726337,3407.04241,2954.089404,2903.36187,4746.864153,2917.556775,2096.068059,5759.100051,4227.532298,2814.994722,5433.347996,3040.328455,4738.042332999999,4323.356283,3631.329994,4026.638621,2728.962592,4126.3526600000005,3582.601333,4821.139062,2612.663052,4455.264304,8866.345169,3757.191131,2069.441249,4049.715245,6365.202048,4863.4458620000005,6047.376095,4805.291988,4272.718797,5878.717399,5059.526785,4248.75082,3342.372065,2990.480328,4600.155619,3069.067792,9525.608527,4007.570032,4212.759504000001
MIMAT0000242,0,4.032694,14.120596,1.143731,19.833899,9.590861,2.363035,20.593805,10.293646,4.853841,1.5120109999999998,4.12146,3.810906,9.326117,1.5266699999999995,0.0,3.4589270000000005,5.418324,8.454896999999999,0.496811,23.727342,1.976932,10.755686,0.738536,6.201938,9.687482,1.264525,11.858912,9.30914,6.86683,1.8000630000000002,20.303831,0.862777,0.7767000000000001,6.830508,3.697192,16.942581,3.3182210000000003,4.68396,2.817805,1.7579349999999998,4.988486,11.366982,2.013373,11.11267,0.385534,8.705115,0.472148,0.555443,2.882463,3.3580430000000003,3.587142,1.612016,8.472236,74.02661499999999,3.808959,11.020954
MIMAT0000243,1,17970.940415,53487.123569,11131.168761,51384.979358,38013.910299,25396.481819,28364.53438,28641.278309,30989.691139,38619.005589,56963.161471,23988.18971,65154.02970199999,12490.197505,22833.150993,14913.163637,26017.710334,24078.775036,25299.589287,33414.145869,18388.238673,13223.900681,34443.819973000005,26511.457717,14044.036164,16438.193334,24720.642338,25296.34874,95905.58383,17500.826527999998,26799.329889,18842.179599,36511.929737,24454.356271,41006.024575,25236.852918,24595.757765,74314.922123,34195.123859,14835.214674999996,22078.415254,58149.787314,20645.987795,48348.796153,41438.703805,19085.092494,25531.414615,16482.759617999996,21559.864201,29006.215178,22958.303665,20869.155909,14309.608010999998,44450.003529,34826.409371,27144.14948
MIMAT0000244,1,772.260716,769.007666,809.761362,1677.203943,1124.262033,842.6582629999999,789.858238,943.452246,1173.242582,1496.511986,1288.872242,797.652016,664.818912,1092.078055,1162.807161,1238.9876419999998,812.748663,602.603491,949.405293,1364.554791,984.116928,831.199403,1521.383192,1122.550646,1028.748071,700.863007,670.5226279999999,1173.882648,905.734902,522.618708,1164.662347,812.735616,1232.883134,982.454703,1031.516717,779.650903,1099.437122,976.995905,1214.474082,863.849329,823.100179,2189.833495,751.2756889999999,1206.766505,1259.924122,489.973575,1003.787099,1324.730642,717.252938,597.171969,1431.86733,1730.76758,965.128979,541.160075,936.460015,1498.849687
MIMAT0000245,1,5596.117726,7203.480899,4974.847457,7538.430501,9535.091893,7951.612606,7110.869325,10393.415232,11538.272185999998,11065.645812,7732.088591000001,8504.47723,7389.393363,9617.004253,4919.516892999999,15018.315019,7191.200204999999,7254.813142,9050.40095,10270.217207,6470.104232,5858.406986999999,9431.837236,7382.859085999999,7546.860846,4070.189991,5500.064359,4570.477798999999,3379.167136,6541.434182999999,11063.8603,7836.600452,6121.179312,8973.010387,8076.054947,6756.000806,9561.452897,8231.668642999999,5933.241263,7445.910092,6599.766911,9079.45274,8080.240385999999,6531.124503999999,6628.8663750000005,6039.856991000001,5327.248285,7808.412291000001,13580.725548,8410.218527,6800.622491,9942.91315,11098.630252,20266.27458,13071.262377,6493.178486000001
MIMAT0000250,1,659.345311,190.91046,407.930631,202.677638,125.391626,421.565435,217.951105,129.066485,492.318104,168.589126,118.83544,179.698893,225.60321,615.756966,746.555902,212.724011,204.812664,107.607767,609.0899469999999,151.203651,498.186952,382.902417,130.351522,374.669976,459.061638,455.545147,228.53111,236.76248,40.514298,87.00311500000001,209.95026,327.855132,240.000559,422.353064,235.233874,122.39555,231.722411,174.08716500000003,906.981078,289.707712,285.279038,242.393186,156.755454,267.398621,110.648171,238.520131,564.217113,1161.430509,285.844274,294.388431,206.858495,744.751278,422.199802,547.967119,122.430856,525.791325
MIMAT0000252,0,0.75613,0.282412,0.381244,0.0,0.355217,0.472607,0.858076,0.0,0.0,0.378003,0.0,0.586294,0.0,1.5266699999999995,1.348183,1.383572,0.0,0.512418,0.993622,0.465242,0.790772,0.0,0.0,0.0,0.312499,0.632262,0.494122,0.0,2.060049,1.8000630000000002,0.0,0.431388,0.0,0.0,0.0,0.0,0.0,0.39033,0.352226,0.351587,0.0,0.307216,0.0,0.0,0.0,0.0,1.416444,0.0,0.0,0.559674,0.0,3.2240330000000004,0.70602,1.701762,0.0,0.918412
MIMAT0000253,1,43611.810947000005,27270.542432,45714.917493,20355.156923,40646.068811,53566.694064,39919.375252,20013.223373,46442.23895600001,34261.014524,22590.86904,28452.226774,28536.585691,52457.404628,43425.623152,38263.687839,28950.649355,26818.929951,46563.088258,22063.636731,37937.332033,34435.403931,24647.51546,36383.482567,31863.377754,28767.312533,28807.519735,40012.548724,130827.535437,17169.614666999998,27587.723354000005,45809.989835,66144.102344,52846.50027800001,44163.426999,28089.633269,39175.466405,26435.487239,49636.344617,50647.16624,39462.353454,32612.175206,27620.311251,41474.220691,21090.235318,43613.119857000005,36104.701696,40603.410638,47922.392562,64558.935055,42274.462961,43919.906461,30608.073617,32219.445517,24331.636349,33954.180385
MIMAT0000254,1,299484.42019,245556.31901,181505.111527,155071.945916,243121.931812,255422.338149,293372.484446,235921.261525,271056.479985,170596.317883,174482.48196099998,202958.611799,198844.804976,289004.259916,213983.480726,300344.855018,299974.696424,247638.521942,331090.564122,283343.545393,255733.598083,303295.714243,233605.434444,256983.472568,236064.244877,197222.913322,228595.344046,329977.698403,45126.747951,159773.119874,286088.3329,376224.981098,361604.984969,296551.04894,269414.42016,272678.30388,276260.121959,215337.625664,290662.251168,352248.012302,293058.895936,264284.4547,202417.312935,256730.458027,158168.668678,286117.456863,220249.114839,210328.34434700003,281782.39997200004,321779.986624,303511.632204,222536.087661,277835.0046,148776.476214,216634.59885,239857.73785700003
MIMAT0000255,1,174.66601699999998,90.936639,77.392448,175.715937,85.962531,203.221006,206.367091,120.752384,133.827318,216.217444,97.770198,81.20161900000001,114.57801,37.657864,34.041602,83.36013899999999,78.023871,63.796033,119.731384,136.781148,133.640624,86.045486,118.534955,204.663931,177.812164,140.046148,114.883206,144.601986,182.657682,65.402342,77.759354,81.96378299999999,287.897109,144.579082,128.93958899999998,74.196824,77.425151,95.630842,87.351964,115.672132,247.865394,96.46573,71.043299,123.975726,104.094099,78.843466,74.599418,100.535115,65.816245,64.36249,117.777815,75.227402,106.608981,85.938942,90.870901,163.01827
MIMAT0000256,1,867.785135,1288.645599,691.575855,881.058913,1084.83294,1058.167051,943.882742,1415.376326,1644.758513,2104.718047,1109.359744,859.212808,1915.850891,1031.52014,463.774684,960.544021,771.027567,444.266351,996.602312,1142.634358,460.22985,555.853845,797.618373,868.271219,656.248766,541.848982,381.955778,1035.486754,3520.623837,622.822292,849.3049589999999,523.7054340000001,839.095805,982.454704,739.900655,600.293218,958.965778,1497.696081,664.297598,531.9511729999999,1179.776926,1288.462642,600.847976,965.413206,1124.601796,596.9221259999999,509.447922,974.801793,745.11675,774.58857,824.444697,901.65415,655.186315,6659.842606,1077.391538,633.245625
MIMAT0000257,1,128.29004600000002,203.054173,123.904167,151.543373,179.384622,178.645443,153.166431,232.398848,293.310647,347.762328,202.409494,130.450256,305.98546,103.304678,67.746161,131.439225,106.74099,73.019558,165.934783,176.79196,62.075671,70.557295,132.197862,154.683615,89.999828,66.703694,49.165073,152.359604,1016.290866,83.402982,142.99081,82.39517000000001,125.307735,160.516932,104.907837,114.800595,119.455949,236.930293,101.44099,99.147542,183.015077,215.972641,85.13691,130.573873,108.334966,113.663923,65.156452,133.306229,92.23883,136.000741,132.724238,96.720948,77.662172,882.363202,207.860383,86.790006
MIMAT0000258,1,21.927768,54.22309,16.393475,31.92018,45.467785,33.08249,34.323008,51.072319,43.684565,108.486726,46.480914000000006,41.333677,47.518786,14.757811,5.729775,38.739982,23.298793000000003,21.521554,27.32459,53.968072,17.001617,21.941597,51.32822,28.820768,27.812448,11.064593,18.282489,44.063267,42.574347,39.001395,42.335648000000006,21.569416,26.666729000000004,45.536718,42.979863,26.290212,29.863988,58.939826,11.623448,21.446809,29.930913,68.5091,48.033323,51.3961,55.516851,30.343541,12.748001,16.107837,37.952436,20.148257,31.088561,14.508143,19.768553,148.904108,42.442696,24.337939
MIMAT0000259,1,7004.787815,11157.530218,11179.586697,14760.138455,22488.437679,13092.631443,13422.012548,26016.398561,9161.970579,24280.235957,5283.71217,19062.739833,8054.656377,11087.696513,2995.323833,14334.831049,13830.814982,20613.548742000003,5973.652142,25440.828427,8826.212219,5719.443523999999,14385.933561000002,9167.557743,9566.232062,4657.245743,7479.514351,11429.14239,35331.901368,14768.928723,11533.872405,8392.228622,5525.449766000001,4944.149216,7812.629976,28070.645888,7835.425106,8398.339538,1658.982865,12839.958286,7616.794482,10527.667539,11969.501432,4211.00738,10858.556554,9103.808491,4932.06023,2389.514134,15726.719427,4385.604073,8399.291901,5249.797965999999,12656.815809,4743.659453,47409.580729,6267.708143
MIMAT0000261,1,1904.187244,2786.84085,3146.784501,3258.957255,4679.984937,3844.185256,4044.108501,6983.051108000001,2985.111886,5009.2894160000005,1158.359329,4355.865956,2433.672434,2678.797246,555.451074,4620.088759,3204.397077,4311.740726,1747.283317,5841.113342,1993.1432,1221.415686,2713.748803,1907.278122,2326.558133,923.419415,1402.316296,2892.97064,10546.764487,2277.68154,2811.432697,1572.841858,1411.524324,1199.892532,1925.313014,10779.279916,1487.115905,2079.287728,398.719452,2773.318481,1985.729189,2133.6130230000003,2713.738939,1051.883669,2239.179707,4173.480495,1045.808291,864.268711,3139.482881,985.585598,1983.09141,1101.544096,2307.2725,1873.639124,13517.998967,1446.040951
MIMAT0000262,0,6.0490390000000005,3.671355,14.106013,1.859428,3.196953,5.671284,8.580753,127.086936,6.934058,13.23009,4.579400000000001,2.638321,4.441008,1.01778,0.0,7.263746,2.709162,2.049672,1.490432,6.97863,6.72157,2.151136,8.862427,4.742659,4.68749,1.896787,2.470607,2.482437,6.180147000000001,4.20015,3.455971,1.294164,2.589003,6.830508,4.62149,2.9211340000000003,1.106074,4.29363,2.113354,1.757935,0.935341,2.457726,6.615368,3.47271,8.481742,11.441009,1.416445,0.0,1.441233,2.238695,1.793571,1.074677,3.5300990000000003,3.403523,10.882743,2.7552380000000003
MIMAT0000263,1,591.293616,787.646852,322.913313,1355.522919,441.53482,409.277655,636.2627729999999,519.433213,471.515932,456.249045,610.205101,393.109648,389.03231000000005,237.651654,501.186739,416.8007,534.7886229999999,229.563237,320.442918,580.622018,451.926734,349.774903,389.94676,714.3172470000001,370.624304,950.290573,462.250491,957.910582,251.325985,452.416196,506.299804,326.129582,691.522647,517.980173,874.3860340000001,323.369633,294.768605,581.591651,572.366701,303.771193,586.770659,423.036016,545.048787,541.395392,661.961357,349.199442,739.856247,753.1801889999999,321.875065,395.689393,524.320521,436.318933,539.39908,1550.304489,271.524432,709.933091
MIMAT0000264,1,888.704729,2052.287439,424.324103,2180.489086,2326.671829,2164.540015,2530.892854,3541.806058,2765.99566,3363.84444,1818.708866,2141.729367,1533.924194,63.102366,71.790704,4090.181142,2281.114592,1748.37,1383.617866,5156.277115,989.65234,1115.579739,3132.498446,1449.794042,546.873974,71.445666,828.888508,2093.005142,260.939547,1387.249662,2835.192501,1276.478077,1982.658342,1793.008293,2217.85337,2646.256109,2447.740791,2708.499632,435.703143,2291.644251,1760.623758,2246.053969,2213.271981,2594.113899,4298.3151800000005,2397.139751,154.864612,44.990851,2198.839041,2223.024421,2435.071245,90.810222,892.408948,3089.5475290000004,4272.564821,573.548793
