file_id,case_id,tissue_type,sample_type,experimental_strategy,data_type,data_format
eea8e274-7b23-444d-999d-1741d7a928d2,f0787165-6f58-4d67-b510-928eea2c4882,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
08b0fe4c-ee3c-4510-b75a-6d240cb038cc,4bf50455-9ab7-4521-a791-089f66d3b877,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
dda41694-ea43-4044-a1a6-7c445734c36c,4bf50455-9ab7-4521-a791-089f66d3b877,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
45bf52c6-b1a3-4f01-8345-a224fc195e18,197428f7-bd77-4c5f-8119-87157b5c35b9,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
d2af75f6-2380-445c-8f54-e047c23e14e0,197428f7-bd77-4c5f-8119-87157b5c35b9,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
c47a7c89-551d-4115-94e4-7ba4b938e88b,197741de-a098-4f04-bb37-8ea8b3bb39bc,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
430527bb-2cef-45ec-9e5b-831b46c0746d,197741de-a098-4f04-bb37-8ea8b3bb39bc,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
144c5bf9-5214-4911-a403-01f9b479ab63,a0576d44-9add-429b-9eeb-f7b234b7385f,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
67347e29-6d43-4234-8b04-188be7e6440b,a0576d44-9add-429b-9eeb-f7b234b7385f,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
c1f6f39f-db8f-4449-bfb2-d1f3f2a95d22,a12fd22a-7f84-4b6e-b6d8-012e38eb73d7,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
0fbaa6ef-4d9d-4c95-a918-51500b9462b0,a12fd22a-7f84-4b6e-b6d8-012e38eb73d7,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
5df1ba0e-a83f-4793-a880-0219a7250858,64f67506-f2df-4f0a-b7be-29b4949e986a,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
136df0c2-a2a4-42e9-9cc6-9051d4f4c13d,64f67506-f2df-4f0a-b7be-29b4949e986a,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
5a60bc87-bd7f-4e42-bdd5-cdb6af087758,2192c1db-4718-4254-ba42-3ae7f30ad5a8,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
c3f4adee-86da-42fa-b37a-d48d66f89e09,2192c1db-4718-4254-ba42-3ae7f30ad5a8,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
04a7cce8-c3b3-4994-9dac-c0e53099f37d,d1703dbd-5c93-4cf2-a4d1-0d90640882bd,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
34933250-0d06-4072-b05f-99306e9ce476,d1703dbd-5c93-4cf2-a4d1-0d90640882bd,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
e4086c26-d200-4e42-8249-ed8cbeec0951,96457ebf-ae88-41f4-97e5-cdc3163418aa,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
eade8358-09b3-4ff8-aea9-ffc96570fd05,96457ebf-ae88-41f4-97e5-cdc3163418aa,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
e5e500b0-8c8c-4c5d-b59b-476aa4f59575,5562455d-bbb8-46eb-a510-e8c6e1e26789,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
f1934efb-1c8a-4c72-ba94-d263ef0d0cd4,5562455d-bbb8-46eb-a510-e8c6e1e26789,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
a436c52a-e63f-4d61-bc60-eb497c196489,a68a3361-48b4-4bd0-999d-b4cc3d43eb4a,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
7106897f-1108-4f59-a5cd-8164994ab6d6,a68a3361-48b4-4bd0-999d-b4cc3d43eb4a,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
ed1497db-7c6f-4bd2-83ed-ee05fa286f8b,8cf54607-01ce-42b0-9bd9-8627edd9f3b7,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
31894502-e558-4758-9bf6-1181ccb38412,8cf54607-01ce-42b0-9bd9-8627edd9f3b7,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
ad4b2d76-b4bb-457d-903f-823630a4d37b,0f64edec-0f1f-4025-8a53-75f9534f7828,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
856ba6fb-c3f4-4212-8490-b7ab216a2a47,0f64edec-0f1f-4025-8a53-75f9534f7828,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
d8e18a38-0e22-4c3e-882e-2036af42a78a,9ad603dc-3fd0-44f5-ae4e-64eeb1ae8d6d,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
91e43fc0-1bd1-41e3-a828-43ec6620feb6,9ad603dc-3fd0-44f5-ae4e-64eeb1ae8d6d,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
0022cd20-f64f-4773-b9ff-a3de0b71b259,c2a742fe-3e8b-4210-85a6-7191a1123609,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
1a4fea2e-132f-489d-8ee6-d9a0ec615f53,c2a742fe-3e8b-4210-85a6-7191a1123609,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
cf9b4491-4660-4ff9-b539-ad435047a505,d3d4d709-ab34-4617-aa8c-51a3d0a3efe6,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
69bb06b6-74b3-441b-82d7-c6783aa88cdd,d3d4d709-ab34-4617-aa8c-51a3d0a3efe6,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
5af91b67-394a-4872-ad42-0f41e0998ad6,c397e6c2-ba3a-4f5e-a258-c140611192fe,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
f66aace4-01a4-4def-8e71-26d9aaf13d49,c397e6c2-ba3a-4f5e-a258-c140611192fe,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
1a4285b8-765b-4954-b9f2-dc8609572889,3828b534-908e-4953-a3fb-07d01cf49c7d,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
48d6066e-9233-4968-af23-26c232c95921,3828b534-908e-4953-a3fb-07d01cf49c7d,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
b46f17b8-62c8-4882-9978-d9c4d1b02d3a,9d876f05-5080-4c4e-9bf5-45f631d381e5,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
59915f69-8e37-44a8-a8f6-feb9e06b6703,9d876f05-5080-4c4e-9bf5-45f631d381e5,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
11a64d0e-1dd1-471e-87bf-9e2a7fc13f09,d7308344-5bab-4073-bb4f-4d8cd8d7bd17,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
83b2db75-facd-476a-ad40-6181717b928c,d7308344-5bab-4073-bb4f-4d8cd8d7bd17,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
4582abaa-1674-46f5-b049-96d9225759e2,c70ee5e1-4703-4996-bb5c-f4cca0fb53ba,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
bdef0c66-0755-4581-b813-87c8512754ba,c70ee5e1-4703-4996-bb5c-f4cca0fb53ba,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
774133e2-dfca-4918-9be9-8727fc99fe26,d7cac141-9269-4733-83ce-e1bc0b503254,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
aa94ebe3-13f3-40e6-98ee-4829309d819c,d7cac141-9269-4733-83ce-e1bc0b503254,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
939775c8-4388-4f97-997f-efb92dc93c79,c7c34fd9-3021-45b7-b6ff-30b4196585a8,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
9765934d-d954-485c-abfe-b9db59f18193,c7c34fd9-3021-45b7-b6ff-30b4196585a8,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
540f5a9f-330b-4817-baa6-490b83237292,d8492ebd-3d94-4a4b-8de7-386526691cc2,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
4d0dcaac-cf91-4737-931d-f308fb20df9d,d8492ebd-3d94-4a4b-8de7-386526691cc2,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
1af6794a-2d3e-4a93-81e5-accc366c6922,ca76c6fc-ff30-4833-884d-3a94fe53ff17,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
7b188e2a-4a56-49f9-b527-cd61a646f6c7,ca76c6fc-ff30-4833-884d-3a94fe53ff17,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
537ec810-35bc-47d8-8242-72ef91cd63e0,a4903de8-6cf5-4541-8ec7-065beace8b44,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
4d0164d4-2b43-4c4e-a02e-21884294134f,a4903de8-6cf5-4541-8ec7-065beace8b44,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
3cdae844-cac7-483a-aa41-cf58f7e958b6,da1c58a7-c6bd-47d9-95c2-8d2ac70e20e4,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
5a827399-307b-412b-a2ce-f6c81d2750a6,da1c58a7-c6bd-47d9-95c2-8d2ac70e20e4,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
d27acb8c-2551-4ea7-8c09-f211cb4a9ec0,daf62b56-6dd2-4ab7-adaa-f296bb86a0a5,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
dad4f7b3-abcd-4dbc-8787-ea7c95450bff,daf62b56-6dd2-4ab7-adaa-f296bb86a0a5,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
1c74a1ed-8000-4dc0-970f-03831ca5e167,27dfb9d4-3a2c-44bc-9acf-8f638d3f3004,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
6e415513-48bf-4eaf-b2c5-4570c63ebeb1,27dfb9d4-3a2c-44bc-9acf-8f638d3f3004,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
f47e9f34-cedd-4473-8b56-01b01c80a89f,095c7985-3842-494f-b591-706ad1cd2133,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
81f86e31-55db-4483-b6e0-55451ffbd1db,095c7985-3842-494f-b591-706ad1cd2133,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
30ff778c-844b-4140-9025-7ab1938f10a9,db8d38ab-cc61-49ee-863d-40060112f2af,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
c2c9e2dd-74cc-4f23-964b-2094b2f5c4fd,db8d38ab-cc61-49ee-863d-40060112f2af,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
56209bc1-f94b-4aa4-a9dd-757003f36fd2,f475d460-75cd-4fe9-aa54-c90be12b4ef8,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
ffe0a789-d1ed-4a3d-b12b-3f2aad470bfb,f475d460-75cd-4fe9-aa54-c90be12b4ef8,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
0183a137-ce52-4716-9b50-d65d979d07c5,1f99e4d4-4e8b-4cc1-a129-227a2a82780e,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
8e475a5c-0a90-4c31-a472-b1ae0946633d,1f99e4d4-4e8b-4cc1-a129-227a2a82780e,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
c46637b9-d9e2-4652-800d-f037b8a8d204,dc657ca8-98e8-4ec4-a513-1b848be0e85d,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
5978f5bd-575c-4b95-9265-654af1127685,dc657ca8-98e8-4ec4-a513-1b848be0e85d,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
fb6ec196-dd93-4f94-9097-4cc4d2ae2290,3a711140-1b89-4611-9992-3861e3d0e01a,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
1cb0d51d-def6-40ec-9c5f-4a98315b0382,3a711140-1b89-4611-9992-3861e3d0e01a,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
7cf82d45-89d9-4bd3-8776-cb1eb0c321f0,d67cd793-2931-429a-9084-2f3c4c8be7ad,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
c7571e35-d912-4935-b2c3-bbba019fe9f8,d67cd793-2931-429a-9084-2f3c4c8be7ad,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
519039a7-141e-4367-a6eb-e9307136daf3,0c1023c0-d2ce-4940-8047-7642f1dc3965,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
e278cd4c-5cbb-42f7-9fc9-cc2c94a2bd4e,0c1023c0-d2ce-4940-8047-7642f1dc3965,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
2a0bad5d-d833-4434-9a0f-f8eda09cb5c9,dcd5860c-7e3a-44f3-a732-fe92fe3fe300,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
ed76d903-de08-4060-ab15-b4add3c551f0,dcd5860c-7e3a-44f3-a732-fe92fe3fe300,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
153f3345-4527-454e-9aa4-1cdde6d90512,26573441-eedb-4364-966c-e7f803deef19,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
4ef3b472-5fce-4e6a-a835-659cc3fee694,26573441-eedb-4364-966c-e7f803deef19,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
09f1c0ee-ee22-435f-88c9-d9f5c936c45c,27b05b15-a44b-45ed-a6e3-e7d1ca488ea9,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
0b85120a-29ec-4948-9eb3-dbea5709cb31,27b05b15-a44b-45ed-a6e3-e7d1ca488ea9,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
68ce2616-d652-4e1c-8389-a22e875ed245,0b172e29-6166-4863-803d-a0a010887c11,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
6df72103-ccfb-4a53-b839-2e8c47ec2145,0b172e29-6166-4863-803d-a0a010887c11,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
b0e906d2-e2ae-49fa-8d7a-8a00f1d6d0a1,72e486b8-a866-4916-b2e4-8b4bb5dcd92d,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
89bbfa2d-ba3d-4f14-bf01-7292e5958215,72e486b8-a866-4916-b2e4-8b4bb5dcd92d,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
f6392b6f-24d9-4768-8269-c7c647f8ff8c,298d33da-15af-48cb-b30f-eaf54e7baa43,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
b66f1001-d558-4884-9dad-923bf16a4ddb,298d33da-15af-48cb-b30f-eaf54e7baa43,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
a147ef9c-84d0-46b2-97d7-189460fe7606,64089c20-939f-48b4-ae8b-904ad0597145,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
cf53cdad-a323-475e-a84a-87b68d13e262,64089c20-939f-48b4-ae8b-904ad0597145,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
18a132a0-d95c-4311-a2e9-3cea86decb0e,a6cb373a-1604-4e25-bd81-da6c3e4f06ee,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
bc39baa2-786e-4d9a-874e-a7f4febc3be2,a6cb373a-1604-4e25-bd81-da6c3e4f06ee,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
59858555-bc6a-4286-8280-0f8341123cac,a6e11b30-3ae8-4dd1-b04c-a730c6a79746,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
702e5fa4-0acc-442c-9fa3-4cca9f4f54bc,a6e11b30-3ae8-4dd1-b04c-a730c6a79746,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
ad67e3a9-1751-4e6f-a962-2175f824f96d,59bf0ce4-715a-4017-bccb-c59916e78324,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
99b5d58c-f91c-46d7-8c57-fe017a14f81b,59bf0ce4-715a-4017-bccb-c59916e78324,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
d84ce38f-afb8-4b1a-9a5f-f62d59577b3d,87f03d04-e651-4a6e-aea6-1c946aa46202,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
301711d1-3725-4d5e-95f2-ea14ff5f9e5d,87f03d04-e651-4a6e-aea6-1c946aa46202,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
75d5bcb2-3055-4b6a-822c-1aa37a9f1337,7032ec9c-e96b-4642-a7b6-d0aee7a3add2,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
5d2a2e56-1301-4c5c-a26b-e8572281a3c3,7032ec9c-e96b-4642-a7b6-d0aee7a3add2,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
d44ffd83-1b69-4fd3-9b67-51e16228820f,4da7abaf-ac7a-41c0-8033-5780a398545c,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
1a8d6cfd-095d-4461-875a-56d27816a0f5,4da7abaf-ac7a-41c0-8033-5780a398545c,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
152c8e57-1f2f-464c-ad13-de0f4d81dbff,71626753-cc34-4731-abc0-ae188b0964e7,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
06a337bb-c5f5-47a6-b3bd-beacb5fd62c7,71626753-cc34-4731-abc0-ae188b0964e7,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
937c07c2-b2a5-4b3f-a5e1-09edc7fa9bf5,757df7b0-4774-4493-98bf-999ded9ac86e,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
c96ef17c-52c1-43d9-a7e5-730fd8f3641f,757df7b0-4774-4493-98bf-999ded9ac86e,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
d0907f83-4aa6-4aae-a059-56e315fbb037,719082cc-1ebe-4a51-a659-85a59db1d77d,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
df176b72-7266-4eeb-a3ed-8f09199c1963,719082cc-1ebe-4a51-a659-85a59db1d77d,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
347a8e69-dab4-4920-a395-8ee80256d0ff,7241b3d4-31ee-4fd2-a4a5-35a9d5f37d6a,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
2cd221ee-4d29-4f40-ab4c-780cc9045c5a,7241b3d4-31ee-4fd2-a4a5-35a9d5f37d6a,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
191540a1-8853-4b2f-b7ff-2848bbee4c2b,733a2a0f-b37a-4b81-b49e-3c0f30d1eb37,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
4cac7145-605b-43d2-a1e3-309971cbe173,733a2a0f-b37a-4b81-b49e-3c0f30d1eb37,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
cab62404-4930-4260-b047-0029de7fad38,786e8dbe-442e-4551-87b3-b4c333b04dd4,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
7789d241-991c-4cc9-a557-69d5c439b930,786e8dbe-442e-4551-87b3-b4c333b04dd4,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
f03677e2-11ab-40b2-8499-591357c2c9d6,790ff5db-b7f3-4946-aaed-305f66b1dd6a,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
eef375b2-7441-4069-94fd-1035eb1f30f6,790ff5db-b7f3-4946-aaed-305f66b1dd6a,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
7f39d582-da4f-41e6-aefc-de40b6892e2f,74f31744-0aed-4633-beec-4e203315f0b7,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
1936f1a9-66bc-4e48-8189-f0e3a67a5593,74f31744-0aed-4633-beec-4e203315f0b7,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
4db49f5a-4675-41f2-af9b-66cd8cab43cd,7bcf6d42-eb8f-4aa2-825b-38671d4f9e3a,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
5461f36b-c2a2-4a6a-8b17-444c143655fc,7bcf6d42-eb8f-4aa2-825b-38671d4f9e3a,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
4fcf32e5-6b8c-4685-b067-888e9f7e0adf,7d9d3522-ec3b-4efe-8c8e-c0e675276ef5,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
0ca579b1-763e-4f6a-a071-c6514aaa2f11,7d9d3522-ec3b-4efe-8c8e-c0e675276ef5,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
4cafa8be-69f1-4c1a-87fb-c71df6de6a74,99927651-34be-4795-893a-128d8a1fdb30,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
f1eaed92-a9f4-4865-b40c-da60046262b6,99927651-34be-4795-893a-128d8a1fdb30,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
4662f2d3-edd6-4260-a4ad-04c46ca54443,9ac44381-5d43-4f63-aa3f-7703bfc923c9,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
2f047527-d137-4f50-870d-1de05964627c,9ac44381-5d43-4f63-aa3f-7703bfc923c9,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
2d164199-c4f0-48ca-90bd-5f363b28cc58,7f0bbba1-9bc3-45db-bdda-eb3319bb15d2,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
3173d46f-7344-41e4-bd4c-027fe5b5ec06,7f0bbba1-9bc3-45db-bdda-eb3319bb15d2,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
51886a03-7aee-4b58-806f-906a29bfad0c,42f6f503-4cf6-4a8e-b5fe-b44bccf6b38b,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
58df0564-7b33-4237-9867-c3426979fd94,42f6f503-4cf6-4a8e-b5fe-b44bccf6b38b,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
e143cf9e-f313-4531-9962-bb55eb536a08,9c1ceb7d-6fed-4c2f-a89a-bf3c5b15ca58,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
3690d431-165d-40bb-af61-cfda445b3be8,9c1ceb7d-6fed-4c2f-a89a-bf3c5b15ca58,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
c29ab2e6-ebc0-46c0-b1da-c0d5a5976d25,433427a1-bacf-4381-91ba-5fec8a0953f9,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
dbbacb2c-b675-4a35-a6ff-157865f24945,433427a1-bacf-4381-91ba-5fec8a0953f9,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
04e89bf1-f3f3-40dd-ab4e-298425cafb91,9ce7ce09-4409-4fa3-9f78-b2b24716f860,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
59980021-265a-4817-b7ea-02908a52cbcb,9ce7ce09-4409-4fa3-9f78-b2b24716f860,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
0c8bf472-f685-455d-a71f-13e90744169f,9d8702e1-1a36-4bca-85ab-5f11d58d7953,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
8f79405a-c78e-4a9e-a673-969658a0f90b,9d8702e1-1a36-4bca-85ab-5f11d58d7953,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
d3badb09-df1e-488e-ade9-97f1925b5649,441919eb-8c9f-478c-bda3-8de4f8295e8a,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
2bff15a5-c2ca-4529-ba3a-3042c0de59f3,441919eb-8c9f-478c-bda3-8de4f8295e8a,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
0710056c-2f04-4182-90ca-45492dd6444c,44954053-0b93-4577-a436-42777e442300,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
4821e883-36ff-4203-ab40-e1343b3c7017,44954053-0b93-4577-a436-42777e442300,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
64657d41-17ad-4692-8a13-0cf55c55f11d,9de678e5-67ed-4453-a98b-7ac351d5d0f1,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
ebce49de-2b04-4824-959b-6712e071436f,9de678e5-67ed-4453-a98b-7ac351d5d0f1,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
6d505305-dc5f-4dc7-8721-817f444ff7ee,66072c06-f251-4f0b-b6ae-12b407c52cc6,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
3c41e7b2-52f5-4f92-9ab9-b92846e972ba,66072c06-f251-4f0b-b6ae-12b407c52cc6,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
ad23a161-5387-4756-9a64-65bff938d85f,6644fd4e-d2fe-4785-a73c-0f36fcc740e2,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
2e753306-2df6-4666-b1ce-06992d109d02,6644fd4e-d2fe-4785-a73c-0f36fcc740e2,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
25a7a89c-6dbe-4537-b664-55637aa6df10,58959e88-54e2-4558-9664-2effda7403dc,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
e94ef671-995d-452b-bcbe-993e5b437a68,58959e88-54e2-4558-9664-2effda7403dc,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
bf26a3fb-39a8-4eff-b801-a7dd915e73f5,58c56d4b-3f85-4aad-a779-5f9e1791677d,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
76505f5a-502a-4e81-81dd-37dbba22547e,58c56d4b-3f85-4aad-a779-5f9e1791677d,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
e37e5793-921d-4930-8f22-ddcd5f881fe6,67eef990-5ff4-45d1-843d-d22d7848f130,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
94b2d8c5-6045-4907-8f65-1d9001f5da09,67eef990-5ff4-45d1-843d-d22d7848f130,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
