accession_id,is_expressed,f3a7612e-35c3-43be-8f96-795874f8225c,3abbb570-87ad-44c5-b66d-141f63b0ca8b,dc300e50-f729-4d0e-8a33-606e95d91c95,a00a04b4-8de5-4f18-9dc2-531e21aa5167,0d003664-43ff-4eb5-b6c0-28ba7f26ee64,557f6cb1-95e3-4c8c-b253-538a415b0d07,ed76d786-d744-4067-b288-5fe2dc06a310,e4b1e8c9-5921-436d-8f6a-9af5b5baea8e,37fb952c-2a89-4903-98b9-6f6d36743218,a576843f-a9f7-47cf-a52f-7f01066fa160,0f40e7fd-789f-49f7-a797-76bbe3c84f47,ddde9a13-c70c-464c-8066-65a88ab92dc7,b70a538a-a0d7-4a0f-ab48-fd7b4457bfd3,aef6b437-1da5-4f69-970b-977cdc9cd5c5,8ecef704-ed0f-4700-a34e-46a174033332,f1d9de11-d45a-4443-ac6a-1f58888b6fcc,be8e6554-07ae-4ec2-8be0-8598556467c9,d7438c8a-6e39-4139-92e7-2aa05bae5d40,a4c3a7ab-2ddd-415d-a222-fd3dd1c01231,e83d4619-5e2b-4da7-8c05-93611ea76c85,8ec31b5f-bb8d-4c61-aac5-3204b66e81e2,f424bcaa-7212-4abc-8110-cff56b85c85a,e896f815-d8df-42cc-bdf6-04deb50f6c1a,85236a1e-2adb-459b-b868-b9486d9a285e,a4fc56a4-2493-451a-9b30-5aa38258bcce,6dc4e6bf-a8f6-4280-af19-5ed501969f01,7e975ee3-173d-4315-aacf-c201122d9868,52fed7ff-b663-4fc1-a294-57776659175a,d68e848a-5464-4471-88bd-3faf7e088d91,81ec1c9c-36c0-48e8-929a-8273d1d3febe,0f7a5400-3b1d-42d3-b47a-2979084bf616,8334ded1-3815-4766-8861-6fa8313fab6b,0895e2a3-5571-4ee2-b715-a424d0c9fec4,585f73db-7dc1-49d8-a601-f8d33b318a95,02fc7dd7-7e17-4930-8424-52173c33b29b,41cd380c-ab97-451e-80b7-3d9653a1e909,54fb48bb-ab47-4870-beb0-5713d15d8b58,415d3af2-fc41-43d5-b185-6a09946b9e84,265fa10b-9393-4c95-99a0-df47069deaac,ba7c9ae6-bb71-4bb4-8f3d-f2041f62896f,8f6d8863-21b1-4469-b233-21bb7c9b954c,7f06d0ce-d5ac-4a70-97ea-0ebb8e8b0f67,86e3408b-76a3-4834-b85e-4d2a07677304,f4987886-cc3e-4423-84ae-84911abcd473,86b5eaae-717c-4806-be60-7ffcab935908,e351b00e-5462-4be5-a57c-162a9b7b996e,3be37b85-90eb-4f47-909a-8be730172d92,3d4b6861-2763-451d-ae0a-6a5adfc591ec,475e779f-c6b7-4f7c-9616-f2c47b9b97a5,eaf6af76-2b28-4128-9371-a3d928d72370,d0982681-8799-412d-a868-81078e4a6560,a44df6fa-36a7-4500-90fd-d62baf48ef52,646eb67c-2e86-4f89-867f-78c31eff5fe0,91b36078-362b-4909-ac90-1b2d1ea4a545,aafbf8fb-290d-408e-b104-241b7d492895,ff79f645-81f1-4a3b-ae72-adc169f30143
MIMAT0000095,1,46.840601,23.407862,12.266737,60.262111,35.693978,99.372007,54.645924,63.855893,8.398956,21.765738,125.501583,14.746494,17.192681,46.945315,5.780992,63.014929,92.126567,52.641755,19.894626,12.465083,114.739138,50.791316,54.686662,120.686971,22.122786,10.482267,22.320792,42.585089,67.331671,18.600646,71.05055,51.990408,13.3278,29.74371,11.806375,52.143962,27.205222,27.633842,85.193594,30.207874,25.018943,108.099566,19.683877,32.46978,38.84192,21.278838,21.488128,41.462826,13.777589,23.739832,51.191859,19.779411,114.769398,147.182815,27.463502,34.745673
MIMAT0000096,1,50.07098799999999,39.570432,34.147941,22.000453,43.078938,87.906006,73.589843,99.961327,54.593214,69.095266,67.838694,83.116602,60.583733,30.045,17.342974,61.72891,37.591874,49.189835,33.667827,26.799927,70.415253,33.432258,48.387674,113.690625,50.089326,29.949334,138.884928,79.521136,46.758104,47.830235,20.739079,59.598762,91.813734,171.500969,20.661156,16.911555,39.096246,142.650371,40.43086,92.109256,70.972104,78.468214,76.235962,54.524725,36.915877,78.133236,80.580479,147.333921,90.538437,38.687134,83.540087,23.871704,86.29947,90.574041,43.30783,95.5506
MIMAT0000097,1,486.173137,538.38081,476.082017,194.177914,642.491586,493.802434,491.08470100000005,381.046615,467.541884,981.211201,332.409596,526.181729,783.4950249999999,381.195959,1267.688801,404.452968,169.42816900000005,876.787233,519.402767,275.478316,681.8333980000001,541.988345,792.8134289999999,656.781997,140.667523,120.546065,313.111109,1892.863736,343.51620899999995,708.153196,306.093447,504.687378,469.064513,242.379598,1127.508853,533.418643,663.3750140000001,144.144093,1419.893234,708.151817,506.505946,64.749995,681.749514,782.950544,313.303421,1394.096388,408.274431,112.311923,609.1662279999999,759.6746410000001,640.683394,227.122212,506.23091,266.727228,606.309631,843.668362
MIMAT0000098,1,2574.617885,1697.627277,2531.920869,1538.1186529999998,2965.061752,2295.493363,2029.913906,1461.82253,2125.635783,4014.537177,1115.946504,2094.672492,3708.706862,3119.9856520000003,6362.393825,291.283298,789.4293749999999,2820.2171980000003,2125.970318,716.1189710000001,2379.972644,2927.894332,3992.412586,149.546898,716.277359,518.123466,1413.0301350000002,4263.723372,1853.491271,2833.941396,720.4909789999999,1522.938547,2898.426248,711.950517,2220.336482,1085.862783,3387.860884,642.3000940000001,2235.730194,2607.286239,2753.104902,1345.482921,3382.8148450000003,2653.945046,1773.888021,4339.553073,753.158887,605.840303,3036.974125,2757.337586,2410.100183,1538.7018280000002,1341.645365,142.853909,2578.92852,1275.274763
MIMAT0000099,1,2545.544407,3078.1337670000003,6020.97877,7515.546184,4913.460572,5113.071966,18610.944335,7373.863722,7041.824699,9984.631054,3401.262479,2921.816767,7432.969008,3843.882412,2939.221136,3829.12151,7567.615073,2909.10409,7450.078258,4074.835368,7598.245781,5484.81918,7776.958595999999,1960.72601,3088.841766,2559.170523,7581.628996,13450.804446,6141.521195,9786.597442,5529.653041,6223.632303,6906.762046,3740.11338,5287.042498,3368.922759,7451.528309,3507.257245,12202.418051,9105.445783,5951.955464000001,1918.904478,19866.96823,6590.140089,7140.172149,12533.900686,6823.555071,4633.772559,6643.749943,4899.198032,6882.321529,3176.300715,6471.570557,2566.708449,5715.577403,11835.244706
MIMAT0000100,1,303.656311,247.454534,186.321788,848.452264,110.774413,435.708029,561.760094,201.713007,566.229617,338.464546,2999.318224,370.002952,611.568217,321.105957,322.909657,304.143486,741.777701,225.237668,1061.454804,582.119337,552.319635,880.168497,325.543112,1905.629785,398.627553,611.715128,912.672382,793.4731859999999,372.817953,650.358331,583.766676,812.825652,169.189019,785.360526,425.76741,332.593919,305.202949,430.191691,514.530804,502.639226,388.559502,927.900335,949.200281,226.67582,1310.995058,276.292417,530.219557,357.465904,848.305798,280.481723,419.270744,940.545132,348.756621,141.521937,528.144281,552.130453
MIMAT0000101,1,9778.379348,13067.717267,3835.841876,23129.172309,12209.801816,33398.931596,11035.562106,9698.039204,9408.230556,16602.876499,32756.760974,14596.348233,29119.48913,17405.445093,14362.459899,15507.459868,6828.484685,20599.322045,6537.06797,17333.94329,20238.412216,15381.410632,6923.732155,21377.335688,15945.519504000002,16665.306466,14339.86878,16433.064276999998,20801.122192000003,13046.360788,10114.909859,18831.940367,13501.801662,29593.726231,8783.943320999999,6534.906859,10049.717088,42314.879411,12532.122076,18559.520157,14721.860838,20899.981020000003,14469.836634,18770.596099,12883.319193,10511.413606,12384.145411,8356.570629,26525.794104,10980.991424,17267.987803,5122.86766,20936.073449,21425.755266,9888.973511,12638.73838
MIMAT0000102,0,27.458283,1.67199,0.331533,4.782707,2.461654,1.1465999999999998,,28.347242,10.498695,7.450019,28.831445,,0.818699,165.247508,,2.572037,1.058926,6.040858,1.224284,83.51604900000001,235.450999,1.285856,8.875846,,2.087055,,386.273706,345.460669,6.234414,0.664309,86.79688600000001,31.701468,0.370217,4.429915,2.213695,,4.504175,,,0.495211,9.190634,70.786012,334.001018,,1.284031,,0.537203,3.220414,32.475744,1.758506,0.31406,32.05629,56.939856,,2.112577,9.229319
MIMAT0000103,1,8.075965,18.391891,12.266737,22.000451,25.847363,18.345601,146.451074,7.161408,13.298347,12.562775,44.095152,20.77915,9.824388,9.389063,56.984057,86.16327,41.827578,61.27155,17.446055,39.888261,8.487554,26.360051,8.589528999999999,81.332523,34.227705,9.733532,17.980638,18.250753,16.209477000000003,17.27203,51.847697,24.093117,16.65975,24.048107,21.399054,14.797609,14.413361,41.824193,19.734109,20.798864,13.785948,40.605929,13.747467,2.450549,22.791542,26.93103,58.017946,48.708755,28.539289,14.947302,18.529567,37.512677,71.174821,36.296215,15.316183,22.801847
MIMAT0000104,1,45.225407,61.86363299999999,23.207339,127.220009,55.387207,69.178204,90.347927,47.145938,58.09277900000001,74.50018299999999,80.55845,47.590959,40.116255,80.745942,66.894329,50.15474,42.357042,90.612855,36.422467,52.35334399999999,55.011915,91.93871,33.212842,47.225337,45.080393,37.436666,50.841804,51.275922,44.88778,50.487472,69.130263,58.330702,39.242967,64.55018100000001,31.729631,42.278888,78.913159,177.005959,50.538573,70.81518200000001,46.974342,43.898301,74.67375200000001,33.695054,40.125951,48.209869,64.464384,47.903652,45.269219,25.498338,74.118272,44.333166,66.726395,45.287021,34.329378,31.488264
MIMAT0000222,1,1910.7735,1449.615414,252.628481,3364.156288,1597.613183,1003.657273,1091.461248,366.127014,414.348496,525.883628,863.2473709999999,2164.383195,494.494249,2919.059705,5135.997821,1921.312354,1176.996313,287.372195,1082.879784,856.9743970000001,966.009237,473.195041,284.599694,829.9415640000001,922.89583,634.177133,608.24158,1418.778721,759.351621,796.506269,2254.798792,1185.634922,394.280747,1760.574522,841.204247,1023.853749,630.764781,992.577701,1310.633654,363.484918,461.573969,248.025399,492.721808,452.739009,867.0415409999999,785.987088,231.534579,568.805544,652.467221,1190.508638,392.88967,1391.379315,2460.869419,842.804759,581.486851,299.681424
MIMAT0000226,1,2017.376245,875.565481,272.18895,2448.7461120000003,512.02395,1568.166711,340.261952,1718.141279,221.872421,833.087313,1773.133846,5800.73464,212.861764,215.94845,115.619827,1685.970879,2194.09479,1826.064748,218.534809,2147.110405,349.875785,461.622338,211.016072,1066.068247,733.808623,425.280534,291.41034,664.848833,1786.783041,308.239289,904.838348,574.430612,26.285384,578.420243,67.148759,294.542921,3041.940181,1833.542707,1111.367282,1240.008495,814.392122,9969.304116,362.74573,1579.991751,1910.316257,598.799808,1751.282437,552.703477,788.2748760000001,2173.513557,458.84237,879.842803,2633.468359,1266.371593,682.890553,996.223576
MIMAT0000227,1,363.418459,347.77394000000004,114.379034,365.398833,153.85335,267.540018,249.18541,337.182987,166.579294,237.96234,566.453089,259.404241,386.425968,473.208778,354.29218000000003,1047.462457,400.803512,331.384151,284.95225300000004,373.952466,286.690669,756.083385,248.237358,599.936683,171.13853,220.1276,401.774255,604.447534,223.81546,160.762734,361.781716,465.377559,326.901315,456.281175,259.00236,172.638793,188.274548,476.497047,342.699655,381.312516,317.587397,420.326231,214.960433,152.546703,343.478136,390.666172,765.5145630000001,371.957767,293.26581,336.75392,255.645235,378.537022,593.420066,567.086728,454.732225,293.709512
MIMAT0000231,1,862.513142,1645.795583,426.683535,488.792679,1056.049393,1683.973318,350.46252200000004,791.335649,782.502734,2582.965083,1568.76978,909.590582,1163.371401,2811.085478,1775.590181,416.6701460000001,652.827913,1922.71846,845.062489,862.583687,917.913106,4467.06408,939.121726,208.141298,602.3241419999999,384.848932,716.125408,1646.913121,1520.573562,1031.671587,284.970312,1365.699265,1189.135918,973.948307,872.9338799999999,431.949309,1013.619725,1040.376778,954.938366,1124.129107,1784.003808,1001.429987,609.575292,2883.684055,1099.130041,1581.6161510000002,1656.734674,409.797627,1554.8992589999998,2468.06333,664.86605,581.78753,363.881268,291.368694,822.320645,467.437875
MIMAT0000232,1,7896.679322,7184.541447,4057.306218,2660.141773,8738.870251,4207.257899,3402.619509,4354.434822,6837.4501040000005,7738.523651,2798.346095,11269.673161,2328.380203,7050.247445,4131.757053,2074.348612,4810.70108,5828.563937,7968.868888,5467.185048,2534.949073,7137.144265,4939.264879,771.347163,5863.790428,1239.153659,2884.342339,9180.562948,4662.094761,4909.906439,4640.561029,7158.191596,5682.455546,3262.315479,7774.498225,2310.541252,9889.18826,4408.717957,5190.552073,5706.812269,6378.298669,1493.090959,5695.201717,10188.159305,4228.312168,7421.327313,7954.905012,2758.686762,7568.816592,7216.029837,5535.630156,9383.625786,2375.459633,630.355357,7260.399424,3111.909298
MIMAT0000242,0,1.615193,,0.663066,5.739248,1.230827,,1.457224,3.580704,,1.314709,1.695968,,,2.816719,0.825856,3.215046,1.058926,,0.306071,2.493016,3.143538,0.642928,0.8589530000000001,2.62363,1.252233,,,2.172709,,1.328618,6.913026,2.536118,0.370217,0.632845,2.213695,,0.720668,1.493722,1.44396,23.274919,0.510591,,4.061751,0.612637,0.963024,0.997446,,1.610207,,0.879253,1.2562410000000002,,0.889685,0.332993,,
MIMAT0000243,1,38847.010518,45795.251434000005,29929.181141,167553.540013,32216.891374000003,61525.796016,93924.684803,20344.965053,128195.365316,18686.398211,76790.856701,41882.725152,43133.161406,50592.966278,22984.395454,31594.914305,47238.162,59171.056357,221049.49354,83318.47911100001,62162.521545,97433.174058,66218.102431,101157.545471,91753.209889,52170.240994,61469.600943,127381.560223,41206.359102,90336.69828,83445.221944,150308.07487299998,27099.119217,151656.85124299998,80562.27862499999,206363.254573,37476.544502,97420.492961,96717.351241,47825.503467,61820.276169,33848.882296,70583.883151,29791.329589,65892.26792299999,70115.101891,64571.287671,85862.263715,86662.999202,51434.545323,102092.899085,82057.277085,67068.923026,73413.25604400001,215837.779426,98571.844279
MIMAT0000244,1,1786.403624,727.315692,381.926518,1160.284781,529.255525,691.399849,465.583267,471.161006,519.335446,205.971089,1514.498825,927.688555,819.517785,743.613795,632.605618,940.722883,672.947509,601.496753,670.6019249999999,857.597654,564.265078,1484.520863,269.71118,1368.660218,1399.161838,1400.880061,2387.084694,1023.780296,877.182042,567.319729,1909.91558,863.548004,227.683248,1107.478582,216.204249,636.297269,317.814644,911.169898,1548.886922,403.101802,309.417948,4500.124562999999,357.746647,411.07967,930.601046,452.175313,521.087104,263.671362,897.511471,211.899987,275.745104,594.7464540000001,745.556244,631.354335,326.393165,638.451734
MIMAT0000245,1,9185.603458,5694.240941,2357.534278,10837.61465,3426.621801,8066.331579,8556.094406,2955.5730080000003,10940.340115,3717.997243,11859.899531,9797.034611,6737.074788,6813.64306,9733.537597,10978.744033,2041.60944,6287.6690610000005,4560.460376,5316.980807,3766.587272,4471.564578,4449.089154,13834.399984,8153.290034,5216.425112,7862.498962000001,3469.815648,6702.618453,8722.374719,6143.376168000001,7900.00596,3231.251027,10007.176461,3240.112159,6538.430098000001,6177.387053,13688.460557,5994.837363999999,6346.129751,2402.839702,8084.969553,4477.3008930000005,3063.799442,5658.080036,6754.036248,2142.90357,7377.96746,12824.966565,4062.149123,4803.869222,12082.492424000002,59081.3288,4778.446575,6112.741902,5442.583860999999
MIMAT0000250,1,9.691158,23.965191,18.565872,44.000907000000005,18.462402000000004,14.523601,18.94392,10.742113,18.197738,22.934369,818.304237,16.087084,76.139015,98.585162,37.989372,19.933294,12.177649,18.12257,18.670339,14.958098,74.81620600000001,36.646898,39.51183,20.989039,41.323693000000006,29.200599,48.361716,131.666142,36.159599,47.165927,16.514452000000002,57.062643,9.625634,11.391208,6.641085,33.118461999999994,6.486013,22.405817,90.969431,30.703085,21.955399,12.620761,35.930884,47.785714,51.04021,33.913149,16.653299,14.894414,16.729929000000002,19.343567,19.471749,37.512679,42.704892,12.986719,8.450308,27.145056
MIMAT0000252,0,30.688668,9.47461,1.989198,9.565411,,4.9686,3.643061,1.49196,2.099739,0.876473,0.847984,4.692065,11.461786,19.717031,0.825856,38.580565,21.707983,1.72596,1.224284,5.609286,12.888508,3.21464,0.286318,1.749087,2.087055,0.748733,0.620022,0.434542,1.870323,3.3215450000000004,1.920285,1.268059,3.331951,3.164225,0.737898,,1.081002,6.721748,7.219795,6.9329540000000005,0.510591,4.93856,1.56221,,0.321008,1.994892,4.834827,2.817863,10.825246,,0.942181,21.825558,12.455594,3.32993,1.056288,1.6287029999999998
MIMAT0000253,1,3194.852056,9534.244863,12576.05791,6399.262312,17225.421007,15673.640923,5506.1232580000005,66993.18710899999,13988.461233000002,14611.530494,10684.594172,8998.713033,14743.95186,9038.851004,23770.610268,93672.979515,5046.312128,43709.051621000006,19569.578233,33208.84871,11244.121190999998,111116.611717,11761.926921,270205.010436,8585.310469,26734.272295,11493.347786,15201.1385,13238.778054,15917.503471,105000.422463,45147.963432,23069.310855,10539.399023,20207.349466,44463.297696,21508.340381,10957.19145,14308.191918,45731.7511,26176.451968,269880.717345,31049.597428,28817.848824,28058.63268,108691.64071,9191.546784,6086.984174,15091.379853000002,103750.981464,34168.524851,40380.692295,8416.422523,3385.870717,14599.492349,24969.651825
MIMAT0000254,1,112063.716139,37399.631827,37935.050613,18808.474572,49333.999621,51073.771863,33231.279035,49957.091225,48914.819888,37423.193604,63297.740633,45250.958523,76766.138603,17180.107579,121061.390001,18811.885644,29153.29331,88747.954738,56007.962744,143919.345932,59480.140545,34185.770199,57017.286428,32965.908554,21726.662546,46307.659018,36852.247518,109150.796841,41745.635907,73872.468654,37173.263484,45797.20951,63807.582114,47052.018587,48685.064932,35372.632029,135149.777358,18360.073435,81245.328188,56141.582822,55827.473454,27400.221907000003,124536.764948,91002.991506,69155.31022,81432.451493,50622.806532,30238.475651,45268.23488,37680.389753,36698.596145,22272.299751,29166.551748,203805.241842,44733.820564,40796.305664
MIMAT0000255,1,72.68369,144.905808,145.874711,74.610233,48.002246,315.697221,174.138343,77.88031799999999,83.98956,140.966028,254.3951,99.203688,72.04552,459.125184,76.80460000000001,474.5410010000001,229.786954,106.146488,86.924211,64.818426,190.81276,300.247397,119.39444,450.389784,165.294774,292.005998,202.747194,185.983857,49.25187,174.71321799999998,133.65184399999998,171.187929,83.668967,159.476916,125.442738,115.562293,107.199382,168.790489,215.149925,112.90812,170.026695,268.328366,73.42398299999999,83.318679,157.293727,114.373757,218.641703,188.796747,173.203968,105.510367,231.776636,154.825052,524.024616,196.132755,116.719884,122.152755
MIMAT0000256,1,649.307645,1140.297242,390.546385,1232.981927,1513.916963,2508.760977,1046.287286,1718.43967,2441.996459,3659.127493,2638.925167,629.407192,2219.493224,2080.61637,1598.031161,1809.428702,1657.219276,3195.613308,940.556689,2299.184407,803.802674,3255.787638,1017.859064,1067.817334,3944.951826,795.154796,688.22442,1354.466547,4681.421444,950.625913,1838.480973,1077.849928,1182.101804,1906.128851,1613.046038,425.607475,835.4345269999999,1748.400602,1489.684598,2007.090431,903.234899,671.095274,1464.417949,1864.868125,1215.976808,1176.320777,1174.326197,1553.044441,936.876007,1319.758837,2551.4273940000003,2271.904171,2251.793381,1159.147915,1449.756047,619.993093
MIMAT0000257,1,208.359914,304.859525,86.198691,304.180173,471.406665,565.656038,792.001588,648.70426,1082.765411,811.467655,770.81715,170.925272,799.050306,381.195959,345.207769,592.854743,586.115569,652.412549,188.845901,1069.504051,209.045284,983.67991,265.702737,263.237524,1084.433902,178.198533,164.925852,470.174145,1140.89775,233.836706,653.280995,183.868518,222.870433,683.472497,321.723725,80.329887,258.53969,612.4256760000001,361.471125,566.5214510000001,234.871712,176.690665,316.50423,482.758234,253.917019,489.413285,278.808462,789.403876,160.410491,198.711189,790.490236,952.822009,727.762541,587.399286,257.734406,175.35706399999998
MIMAT0000258,1,4.845579000000001,24.522521,13.261337,17.217745999999998,9.846614,55.801203,33.516168,56.992876,21.697303,48.936394,62.750792,10.054427,27.017069,17.839218,28.079101,61.0859,15.88389,37.971103,26.322118000000003,16.204605,21.376059,79.723077,14.029564,6.996346,19.200908,26.954399,17.360616,18.685294000000003,50.498753,16.607721,40.325987,12.680587,29.987551,13.922588,26.564345,5.637185000000001,49.365766,11.202908,30.804465,25.255763,24.508352,71.334739,42.179731,26.343406,10.593251,12.634312,16.116096,95.807303,10.825247,21.102073,49.307495,12.276876,53.381114,69.262502,59.152158,30.945364
MIMAT0000259,1,27656.952355,21203.063748,26029.684841,56033.241725,75068.126265,108185.921964,148795.749568,59294.374469,32509.559062,21850.026462,81533.629339,22176.716625,33605.960127,42323.079534,43186.482394,56196.457394000005,96887.498633,91525.022958,22618.04705,15921.649477,78305.846767,34002.535706,72493.325224,70478.567571,19989.397757,11943.045351,27544.477278,48706.043391,89905.860348,41944.45847,65914.93904499999,39188.087349,24909.287665,43453.029621,22477.125139,42789.758361,37455.825297,37696.293632,94389.207653,56807.641696,21363.113708,59378.487861,19442.983767,38507.321321,28305.166526,21715.386894,10592.572737,48842.804774,18761.13893,26076.007907,45435.130799000006,22301.627846,97192.776115,97238.890369,23210.356699,56177.237675
MIMAT0000261,1,21945.629367,10493.967177,8896.036746,38659.579326,29915.245268,45460.017859,75182.590245,40282.028207,9776.384794,11829.460029,31109.128717,25749.390028,23383.683321,17913.393407,16616.220639,32421.824507,17055.592555,35305.356686,12629.108465,11312.685337,46420.62614,21549.019401,16875.559221,35912.244831,13404.738446,3121.469253,18165.404507,26532.68297,34692.019943,20840.696092,27857.960349,21905.71476,16077.398979,26185.856428,18522.727265,14102.123245,14446.873694,26862.334183,21872.131633,29178.330948,13262.592698,28033.4549,14427.032017,15632.667534,8530.777088,19300.903724,4233.698433,42780.778802,11040.768868,12704.327417,33930.781061,17931.741933,42563.432335,58148.200446,15076.934775000002,29465.416111
MIMAT0000262,1,174.44086,1048.337791,12.598271,46.870529000000005,1.230827,81.790806,445.182124,1.790352,430.446495,3.067656,162.812865,25.471217,2.456097,48.823127,100.75442,126.672868,200.666486,92.338813,8.263921,42.38128,87.076002,7.715136000000001,106.223826,136.428749,1.252233,32.195532,76.882728,561.862447,3.740648,15.943413,3.456513,254.879806,22.953434,1282.776622,33.205428000000005,13.388314,7.927348999999999,348.037027,45.725375,8.418588,3.574135,8.779660999999999,64.675594,51.461537,5.45713,32.250741,23.099737,1363.84514,72.824393,3.517012,59.357429,6.138438,7.117482,1605.025262,4.753299,10.315121
MIMAT0000263,1,211.590302,336.070008,112.058301,94.697602,113.236067,399.016828,50.27425,127.115002,121.084949,273.313408,237.435426,201.08856,225.142248,616.861444,160.216043,81.019194,140.307702,304.63178500000004,145.077731,143.9717,254.940935,644.856833,180.666404,48.974422,91.413019,77.86826500000001,151.28536799999998,406.29651,193.26683000000003,247.787189,50.31147000000001,235.85892500000003,192.882882,158.844072,175.619832,104.992573,132.783102,257.666898,195.897134,263.452284,287.973139,200.285999,124.664553,411.692306,168.85,186.189834,313.726669,67.226133,194.854463,308.617823,110.86335,142.548175,58.719227,53.278847,138.373801,91.20739
MIMAT0000264,1,2795.899347,7444.814573,16752.053102,381.660038,12890.449035,3796.775072,1014.956956,5123.391070000001,3414.175617,6083.158853,1394.933129,4467.517494,5502.476564,5809.013314,11487.65552,13943.660793,5209.916206,2046.987513,51820.909189,13539.572274,16980.135041,2783.235523,9470.240866,4365.720001,53907.384835,3367.053785,13439.596837,2353.4779630000003,4114.089775,325.51132,8612.478780000001,23828.091812,21791.693153,2815.526977,2835.7438,4540.752618,7364.327467,5367.686928,7303.545737,1889.72541,2148.565546,5513.626583,763.609447,1900.4010920000003,5124.244389,4477.533039,1467.639148,33570.396025999995,11949.105588,15984.820572,3230.426175,2536.539054,55462.978861,4488.409853,14255.142278,7492.578541
