miRNA_ID	isoform_coords	read_count	reads_per_million_miRNA_mapped	cross-mapped	miRNA_region
hsa-mir-106b	hg38:chr7:100094002-100094025:-	1	0.966639	N	mature,MIMAT0004672
hsa-mir-106b	hg38:chr7:100094003-100094023:-	2	1.933279	N	mature,MIMAT0004672
hsa-mir-106b	hg38:chr7:100094003-100094024:-	204	197.194426	N	mature,MIMAT0004672
hsa-mir-106b	hg38:chr7:100094003-100094025:-	18	17.399508	N	mature,MIMAT0004672
hsa-mir-106b	hg38:chr7:100094003-100094026:-	5	4.833197	N	mature,MIMAT0004672
hsa-mir-106b	hg38:chr7:100094004-100094023:-	1	0.966639	N	mature,MIMAT0004672
hsa-mir-106b	hg38:chr7:100094004-100094024:-	3	2.899918	N	mature,MIMAT0004672
hsa-mir-106b	hg38:chr7:100094004-100094025:-	1	0.966639	N	mature,MIMAT0004672
hsa-mir-106b	hg38:chr7:100094004-100094026:-	4	3.866557	N	mature,MIMAT0004672
hsa-mir-106b	hg38:chr7:100094005-100094026:-	3	2.899918	N	mature,MIMAT0004672
hsa-mir-106b	hg38:chr7:100094040-100094064:-	2	1.933279	N	mature,MIMAT0000680
hsa-mir-106b	hg38:chr7:100094041-100094063:-	2	1.933279	N	mature,MIMAT0000680
hsa-mir-106b	hg38:chr7:100094041-100094064:-	5	4.833197	N	mature,MIMAT0000680
hsa-mir-106b	hg38:chr7:100094042-100094062:-	1	0.966639	N	mature,MIMAT0000680
hsa-mir-106b	hg38:chr7:100094042-100094063:-	4	3.866557	N	mature,MIMAT0000680
hsa-mir-106b	hg38:chr7:100094042-100094064:-	315	304.491393	N	mature,MIMAT0000680
hsa-mir-106b	hg38:chr7:100094043-100094062:-	2	1.933279	N	mature,MIMAT0000680
hsa-mir-106b	hg38:chr7:100094043-100094063:-	2	1.933279	N	mature,MIMAT0000680
hsa-mir-106b	hg38:chr7:100094043-100094064:-	191	184.628115	N	mature,MIMAT0000680
hsa-mir-106b	hg38:chr7:100094044-100094064:-	11	10.633033	N	mature,MIMAT0000680
hsa-mir-106b	hg38:chr7:100094064-100094084:-	1	0.966639	N	precursor
hsa-mir-107	hg38:chr10:89592756-89592779:-	56	54.131803	N	mature,MIMAT0000104
hsa-mir-107	hg38:chr10:89592757-89592779:-	27	26.099262	N	mature,MIMAT0000104
hsa-mir-107	hg38:chr10:89592758-89592779:-	55	53.165164	Y	mature,MIMAT0000104
hsa-mir-107	hg38:chr10:89592759-89592779:-	1	0.966639	Y	mature,MIMAT0000104
hsa-mir-107	hg38:chr10:89592792-89592816:-	1	0.966639	N	unannotated
hsa-mir-107	hg38:chr10:89592793-89592815:-	1	0.966639	N	unannotated
hsa-mir-107	hg38:chr10:89592793-89592816:-	8	7.733115	N	unannotated
hsa-mir-10a	hg38:chr17:48579902-48579926:-	2	1.933279	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579903-48579926:-	86	83.130983	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579903-48579927:-	49	47.365328	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579903-48579928:-	1	0.966639	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579904-48579925:-	1	0.966639	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579904-48579926:-	93	89.897459	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579904-48579927:-	168	162.395410	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579905-48579923:-	1	0.966639	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579905-48579924:-	1	0.966639	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579905-48579925:-	5	4.833197	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579905-48579926:-	699	675.680901	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579905-48579927:-	8701	8410.728923	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579905-48579928:-	93	89.897459	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579906-48579926:-	36	34.799016	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579906-48579927:-	712	688.247212	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579906-48579928:-	49	47.365328	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579907-48579926:-	3	2.899918	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579907-48579927:-	16	15.466229	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579907-48579928:-	3	2.899918	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579908-48579927:-	2	1.933279	N	mature,MIMAT0000253
hsa-mir-10b	hg38:chr2:176150328-176150350:+	3	2.899918	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150328-176150351:+	12	11.599672	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150328-176150352:+	1	0.966639	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150329-176150346:+	1	0.966639	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150329-176150347:+	2	1.933279	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150329-176150348:+	3	2.899918	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150329-176150349:+	138	133.396229	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150329-176150350:+	3637	3515.667290	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150329-176150351:+	30095	29091.011027	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150329-176150352:+	4152	4013.486552	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150329-176150353:+	104	100.530492	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150330-176150348:+	2	1.933279	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150330-176150349:+	3	2.899918	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150330-176150350:+	27	26.099262	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150330-176150351:+	774	748.178851	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150330-176150352:+	1288	1245.031474	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150330-176150353:+	343	331.557295	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150330-176150354:+	3	2.899918	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150331-176150351:+	4	3.866557	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150331-176150352:+	12	11.599672	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150331-176150353:+	4	3.866557	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150334-176150351:+	1	0.966639	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150367-176150389:+	1	0.966639	N	mature,MIMAT0004556
hsa-mir-10b	hg38:chr2:176150367-176150390:+	1	0.966639	N	mature,MIMAT0004556
hsa-mir-10b	hg38:chr2:176150368-176150389:+	3	2.899918	N	mature,MIMAT0004556
hsa-mir-10b	hg38:chr2:176150368-176150390:+	6	5.799836	N	mature,MIMAT0004556
hsa-mir-1180	hg38:chr17:19344513-19344535:-	8	7.733115	N	mature,MIMAT0005825
hsa-mir-1180	hg38:chr17:19344514-19344535:-	3	2.899918	N	mature,MIMAT0005825
hsa-mir-122	hg38:chr18:58451088-58451110:+	1	0.966639	N	mature,MIMAT0000421
hsa-mir-1224	hg38:chr3:184241405-184241425:+	2	1.933279	N	mature,MIMAT0005458
hsa-mir-1224	hg38:chr3:184241405-184241426:+	1	0.966639	N	mature,MIMAT0005458
hsa-mir-1224	hg38:chr3:184241405-184241427:+	3	2.899918	N	mature,MIMAT0005458
hsa-mir-1224	hg38:chr3:184241405-184241428:+	2	1.933279	N	mature,MIMAT0005458
hsa-mir-1224	hg38:chr3:184241405-184241429:+	6	5.799836	N	mature,MIMAT0005458
hsa-mir-1226	hg38:chr3:47849608-47849629:+	1	0.966639	N	mature,MIMAT0005577
hsa-mir-1229	hg38:chr5:179798278-179798301:-	1	0.966639	N	mature,MIMAT0005584
hsa-mir-1245a	hg38:chr2:188978098-188978121:+	3	2.899918	N	unannotated
hsa-mir-1245a	hg38:chr2:188978099-188978122:+	1	0.966639	N	unannotated
hsa-mir-1247	hg38:chr14:101560326-101560347:-	3	2.899918	N	mature,MIMAT0022721
hsa-mir-1247	hg38:chr14:101560327-101560347:-	1	0.966639	N	mature,MIMAT0022721
hsa-mir-1247	hg38:chr14:101560362-101560384:-	2	1.933279	N	mature,MIMAT0005899
hsa-mir-1248	hg38:chr3:186786676-186786699:+	1	0.966639	N	mature,MIMAT0005900
hsa-mir-1249	hg38:chr22:45200958-45200980:-	4	3.866557	N	mature,MIMAT0005901
hsa-mir-1254-1	hg38:chr10:68759334-68759357:+	1	0.966639	N	mature,MIMAT0005905
hsa-mir-1254-2	hg38:chr10:23393407-23393431:+	2	1.933279	N	mature,MIMAT0005905
hsa-mir-1258	hg38:chr2:179860845-179860866:-	1	0.966639	N	mature,MIMAT0005909
hsa-mir-125a	hg38:chr19:51693244-51693268:+	1	0.966639	N	precursor
hsa-mir-125a	hg38:chr19:51693245-51693268:+	1	0.966639	N	precursor
hsa-mir-125a	hg38:chr19:51693246-51693268:+	1	0.966639	N	precursor
hsa-mir-125a	hg38:chr19:51693247-51693268:+	3	2.899918	N	precursor
hsa-mir-125a	hg38:chr19:51693268-51693289:+	19	18.366148	N	mature,MIMAT0000443
hsa-mir-125a	hg38:chr19:51693268-51693290:+	186	179.794918	N	mature,MIMAT0000443
hsa-mir-125a	hg38:chr19:51693268-51693291:+	150	144.995901	N	mature,MIMAT0000443
hsa-mir-125a	hg38:chr19:51693268-51693292:+	84	81.197705	N	mature,MIMAT0000443
hsa-mir-125a	hg38:chr19:51693269-51693290:+	1	0.966639	N	mature,MIMAT0000443
hsa-mir-125a	hg38:chr19:51693269-51693291:+	6	5.799836	N	mature,MIMAT0000443
hsa-mir-125a	hg38:chr19:51693269-51693292:+	1	0.966639	N	mature,MIMAT0000443
hsa-mir-125a	hg38:chr19:51693306-51693326:+	1	0.966639	N	mature,MIMAT0004602
hsa-mir-125a	hg38:chr19:51693306-51693327:+	1	0.966639	N	mature,MIMAT0004602
hsa-mir-125a	hg38:chr19:51693306-51693328:+	1	0.966639	N	mature,MIMAT0004602
hsa-mir-125b-1	hg38:chr11:122099807-122099831:-	1	0.966639	N	mature,MIMAT0000423
hsa-mir-125b-1	hg38:chr11:122099809-122099831:-	129	124.696475	N	mature,MIMAT0000423
hsa-mir-125b-1	hg38:chr11:122099810-122099831:-	16	15.466229	N	mature,MIMAT0000423
hsa-mir-125b-2	hg38:chr21:16590253-16590272:+	1	0.966639	N	mature,MIMAT0000423
hsa-mir-125b-2	hg38:chr21:16590253-16590274:+	18	17.399508	N	mature,MIMAT0000423
hsa-mir-125b-2	hg38:chr21:16590253-16590275:+	133	128.563033	N	mature,MIMAT0000423
hsa-mir-125b-2	hg38:chr21:16590253-16590276:+	1	0.966639	N	mature,MIMAT0000423
hsa-mir-125b-2	hg38:chr21:16590256-16590278:+	1	0.966639	N	mature,MIMAT0000423
hsa-mir-125b-2	hg38:chr21:16590289-16590311:+	1	0.966639	N	mature,MIMAT0004603
hsa-mir-125b-2	hg38:chr21:16590289-16590312:+	1	0.966639	N	mature,MIMAT0004603
hsa-mir-125b-2	hg38:chr21:16590292-16590314:+	2	1.933279	N	mature,MIMAT0004603
hsa-mir-126	hg38:chr9:136670615-136670637:+	2	1.933279	N	mature,MIMAT0000444
hsa-mir-126	hg38:chr9:136670616-136670636:+	4	3.866557	N	mature,MIMAT0000444
hsa-mir-126	hg38:chr9:136670616-136670637:+	97	93.764016	N	mature,MIMAT0000444
hsa-mir-126	hg38:chr9:136670616-136670638:+	2	1.933279	N	mature,MIMAT0000444
hsa-mir-126	hg38:chr9:136670617-136670637:+	2	1.933279	N	mature,MIMAT0000444
hsa-mir-126	hg38:chr9:136670617-136670639:+	1	0.966639	N	mature,MIMAT0000444
hsa-mir-126	hg38:chr9:136670618-136670637:+	1	0.966639	N	mature,MIMAT0000444
hsa-mir-126	hg38:chr9:136670652-136670673:+	1	0.966639	N	mature,MIMAT0000445
hsa-mir-126	hg38:chr9:136670652-136670674:+	26	25.132623	N	mature,MIMAT0000445
hsa-mir-126	hg38:chr9:136670652-136670675:+	88	85.064262	N	mature,MIMAT0000445
hsa-mir-126	hg38:chr9:136670653-136670672:+	1	0.966639	N	mature,MIMAT0000445
hsa-mir-126	hg38:chr9:136670653-136670673:+	10	9.666393	N	mature,MIMAT0000445
hsa-mir-126	hg38:chr9:136670653-136670674:+	39	37.698934	N	mature,MIMAT0000445
hsa-mir-126	hg38:chr9:136670653-136670675:+	7038	6803.207696	N	mature,MIMAT0000445
hsa-mir-126	hg38:chr9:136670654-136670674:+	7	6.766475	N	mature,MIMAT0000445
hsa-mir-126	hg38:chr9:136670654-136670675:+	613	592.549917	N	mature,MIMAT0000445
hsa-mir-126	hg38:chr9:136670654-136670676:+	1	0.966639	N	mature,MIMAT0000445
hsa-mir-126	hg38:chr9:136670655-136670675:+	5	4.833197	N	mature,MIMAT0000445
hsa-mir-1262	hg38:chr1:68183579-68183600:-	1	0.966639	N	mature,MIMAT0005914
hsa-mir-1266	hg38:chr15:52277166-52277187:-	1	0.966639	N	mature,MIMAT0005920
hsa-mir-1266	hg38:chr15:52277166-52277188:-	2	1.933279	N	mature,MIMAT0005920
hsa-mir-1266	hg38:chr15:52277166-52277189:-	9	8.699754	N	mature,MIMAT0005920
hsa-mir-1266	hg38:chr15:52277167-52277189:-	2	1.933279	N	mature,MIMAT0005920
hsa-mir-1266	hg38:chr15:52277168-52277189:-	2	1.933279	N	mature,MIMAT0005920
hsa-mir-127	hg38:chr14:100882999-100883022:+	2	1.933279	N	mature,MIMAT0004604
hsa-mir-127	hg38:chr14:100883001-100883021:+	1	0.966639	N	mature,MIMAT0004604
hsa-mir-127	hg38:chr14:100883001-100883022:+	84	81.197705	N	mature,MIMAT0004604
hsa-mir-127	hg38:chr14:100883001-100883023:+	84	81.197705	N	mature,MIMAT0004604
hsa-mir-127	hg38:chr14:100883001-100883024:+	16	15.466229	N	mature,MIMAT0004604
hsa-mir-127	hg38:chr14:100883002-100883022:+	1	0.966639	N	mature,MIMAT0004604
hsa-mir-127	hg38:chr14:100883034-100883056:+	1	0.966639	N	mature,MIMAT0000446
hsa-mir-127	hg38:chr14:100883035-100883055:+	7	6.766475	N	mature,MIMAT0000446
hsa-mir-127	hg38:chr14:100883035-100883056:+	61	58.965000	N	mature,MIMAT0000446
hsa-mir-127	hg38:chr14:100883035-100883057:+	156	150.795738	N	mature,MIMAT0000446
hsa-mir-127	hg38:chr14:100883035-100883058:+	2	1.933279	N	mature,MIMAT0000446
hsa-mir-127	hg38:chr14:100883037-100883059:+	1	0.966639	N	mature,MIMAT0000446
hsa-mir-1270	hg38:chr19:20399320-20399343:-	19	18.366148	N	mature,MIMAT0005924
hsa-mir-1270	hg38:chr19:20399321-20399343:-	2	1.933279	N	mature,MIMAT0005924
hsa-mir-1271	hg38:chr5:176367960-176367981:+	1	0.966639	N	mature,MIMAT0005796
hsa-mir-1276	hg38:chr15:85770546-85770568:-	1	0.966639	N	mature,MIMAT0005930
hsa-mir-1277	hg38:chrX:118386440-118386461:+	3	2.899918	N	mature,MIMAT0005933
hsa-mir-1277	hg38:chrX:118386440-118386462:+	7	6.766475	N	mature,MIMAT0005933
hsa-mir-128-1	hg38:chr2:135665411-135665433:+	2	1.933279	N	mature,MIMAT0026477
hsa-mir-128-1	hg38:chr2:135665411-135665434:+	3	2.899918	N	mature,MIMAT0026477
hsa-mir-128-1	hg38:chr2:135665446-135665465:+	2	1.933279	N	mature,MIMAT0000424
hsa-mir-128-1	hg38:chr2:135665446-135665466:+	2	1.933279	N	mature,MIMAT0000424
hsa-mir-128-1	hg38:chr2:135665446-135665467:+	34	32.865738	N	mature,MIMAT0000424
hsa-mir-128-1	hg38:chr2:135665446-135665468:+	23	22.232705	N	mature,MIMAT0000424
hsa-mir-128-1	hg38:chr2:135665446-135665469:+	1	0.966639	N	mature,MIMAT0000424
hsa-mir-128-2	hg38:chr3:35744527-35744548:+	34	32.865738	N	mature,MIMAT0000424
hsa-mir-1283-1	hg38:chr19:53688494-53688515:+	1	0.966639	N	mature,MIMAT0005799
hsa-mir-1283-1	hg38:chr19:53688494-53688516:+	3	2.899918	N	mature,MIMAT0005799
hsa-mir-1283-1	hg38:chr19:53688495-53688516:+	2	1.933279	N	mature,MIMAT0005799
hsa-mir-1283-1	hg38:chr19:53688495-53688517:+	11	10.633033	N	mature,MIMAT0005799
hsa-mir-1283-1	hg38:chr19:53688495-53688518:+	1	0.966639	N	mature,MIMAT0005799
hsa-mir-1283-2	hg38:chr19:53758244-53758266:+	1	0.966639	N	mature,MIMAT0005799
hsa-mir-1283-2	hg38:chr19:53758244-53758267:+	1	0.966639	N	mature,MIMAT0005799
hsa-mir-1283-2	hg38:chr19:53758245-53758266:+	1	0.966639	N	mature,MIMAT0005799
hsa-mir-1283-2	hg38:chr19:53758245-53758267:+	3	2.899918	N	mature,MIMAT0005799
hsa-mir-1283-2	hg38:chr19:53758246-53758267:+	3	2.899918	N	mature,MIMAT0005799
hsa-mir-1283-2	hg38:chr19:53758246-53758268:+	12	11.599672	N	mature,MIMAT0005799
hsa-mir-1283-2	hg38:chr19:53758283-53758304:+	5	4.833197	N	unannotated
hsa-mir-1283-2	hg38:chr19:53758283-53758305:+	3	2.899918	N	unannotated
hsa-mir-1287	hg38:chr10:98395231-98395254:-	1	0.966639	N	mature,MIMAT0026738
hsa-mir-1287	hg38:chr10:98395232-98395254:-	6	5.799836	N	mature,MIMAT0026738
hsa-mir-1287	hg38:chr10:98395233-98395254:-	2	1.933279	N	mature,MIMAT0026738
hsa-mir-1287	hg38:chr10:98395271-98395293:-	4	3.866557	N	mature,MIMAT0005878
hsa-mir-1287	hg38:chr10:98395272-98395293:-	16	15.466229	N	mature,MIMAT0005878
hsa-mir-1287	hg38:chr10:98395273-98395293:-	1	0.966639	N	mature,MIMAT0005878
hsa-mir-1288	hg38:chr17:16282058-16282079:+	1	0.966639	N	mature,MIMAT0005942
hsa-mir-129-1	hg38:chr7:128207876-128207897:+	12	11.599672	N	mature,MIMAT0000242
hsa-mir-129-2	hg38:chr11:43581408-43581428:+	1	0.966639	N	mature,MIMAT0000242
hsa-mir-129-2	hg38:chr11:43581408-43581429:+	11	10.633033	N	mature,MIMAT0000242
hsa-mir-129-2	hg38:chr11:43581450-43581472:+	5	4.833197	N	mature,MIMAT0004605
hsa-mir-1291	hg38:chr12:48654427-48654457:-	1	0.966639	N	unannotated
hsa-mir-1291	hg38:chr12:48654497-48654518:-	1	0.966639	N	mature,MIMAT0005881
hsa-mir-1292	hg38:chr20:2652779-2652803:+	1	0.966639	N	mature,MIMAT0005943
hsa-mir-1293	hg38:chr12:50234148-50234170:-	1	0.966639	N	unannotated
hsa-mir-1295b	hg38:chr1:171101738-171101760:+	7	6.766475	N	mature,MIMAT0022293
hsa-mir-1295b	hg38:chr1:171101739-171101760:+	2	1.933279	N	mature,MIMAT0022293
hsa-mir-1295b	hg38:chr1:171101739-171101761:+	3	2.899918	N	mature,MIMAT0022293
hsa-mir-1295b	hg38:chr1:171101739-171101762:+	1	0.966639	N	mature,MIMAT0022293
hsa-mir-1295b	hg38:chr1:171101777-171101797:+	1	0.966639	N	mature,MIMAT0022294
hsa-mir-1295b	hg38:chr1:171101777-171101799:+	2	1.933279	N	mature,MIMAT0022294
hsa-mir-1296	hg38:chr10:63373011-63373034:-	2	1.933279	N	mature,MIMAT0005794
hsa-mir-1296	hg38:chr10:63373012-63373034:-	1	0.966639	N	mature,MIMAT0005794
hsa-mir-1301	hg38:chr2:25328650-25328672:-	1	0.966639	N	mature,MIMAT0005797
hsa-mir-1301	hg38:chr2:25328650-25328674:-	4	3.866557	N	mature,MIMAT0005797
hsa-mir-1301	hg38:chr2:25328650-25328675:-	15	14.499590	N	mature,MIMAT0005797
hsa-mir-1301	hg38:chr2:25328651-25328674:-	2	1.933279	N	mature,MIMAT0005797
hsa-mir-1301	hg38:chr2:25328651-25328675:-	11	10.633033	N	mature,MIMAT0005797
hsa-mir-1301	hg38:chr2:25328652-25328674:-	1	0.966639	N	mature,MIMAT0005797
hsa-mir-1301	hg38:chr2:25328652-25328675:-	19	18.366148	N	mature,MIMAT0005797
hsa-mir-1301	hg38:chr2:25328653-25328675:-	25	24.165984	N	mature,MIMAT0005797
hsa-mir-1301	hg38:chr2:25328654-25328675:-	5	4.833197	N	mature,MIMAT0005797
hsa-mir-1301	hg38:chr2:25328655-25328675:-	1	0.966639	N	mature,MIMAT0005797
hsa-mir-1304	hg38:chr11:93733727-93733749:-	2	1.933279	N	mature,MIMAT0005892
hsa-mir-1306	hg38:chr22:20086072-20086092:+	2	1.933279	N	mature,MIMAT0022726
hsa-mir-1306	hg38:chr22:20086072-20086093:+	6	5.799836	N	mature,MIMAT0022726
hsa-mir-1306	hg38:chr22:20086072-20086094:+	22	21.266066	N	mature,MIMAT0022726
hsa-mir-1306	hg38:chr22:20086073-20086094:+	1	0.966639	N	mature,MIMAT0022726
hsa-mir-1306	hg38:chr22:20086111-20086132:+	1	0.966639	N	mature,MIMAT0005950
hsa-mir-1306	hg38:chr22:20086111-20086133:+	1	0.966639	N	mature,MIMAT0005950
hsa-mir-1306	hg38:chr22:20086112-20086133:+	1	0.966639	N	mature,MIMAT0005950
hsa-mir-1307	hg38:chr10:103394298-103394323:-	1	0.966639	N	mature,MIMAT0005951
hsa-mir-1307	hg38:chr10:103394299-103394322:-	71	68.631393	N	mature,MIMAT0005951
hsa-mir-1307	hg38:chr10:103394299-103394323:-	43	41.565492	N	mature,MIMAT0005951
hsa-mir-1307	hg38:chr10:103394300-103394322:-	516	498.785901	N	mature,MIMAT0005951
hsa-mir-1307	hg38:chr10:103394300-103394323:-	656	634.115409	N	mature,MIMAT0005951
hsa-mir-1307	hg38:chr10:103394301-103394322:-	11	10.633033	N	mature,MIMAT0005951
hsa-mir-1307	hg38:chr10:103394301-103394323:-	35	33.832377	N	mature,MIMAT0005951
hsa-mir-1307	hg38:chr10:103394338-103394362:-	2	1.933279	N	mature,MIMAT0022727
hsa-mir-1307	hg38:chr10:103394339-103394362:-	46	44.465410	N	mature,MIMAT0022727
hsa-mir-1307	hg38:chr10:103394340-103394362:-	54	52.198525	N	mature,MIMAT0022727
hsa-mir-1307	hg38:chr10:103394341-103394362:-	175	169.161885	N	mature,MIMAT0022727
hsa-mir-1307	hg38:chr10:103394342-103394362:-	17	16.432869	N	mature,MIMAT0022727
hsa-mir-130a	hg38:chr11:57641212-57641234:+	1	0.966639	N	mature,MIMAT0004593
hsa-mir-130a	hg38:chr11:57641251-57641274:+	1	0.966639	N	mature,MIMAT0000425
hsa-mir-130a	hg38:chr11:57641252-57641273:+	11	10.633033	N	mature,MIMAT0000425
hsa-mir-130a	hg38:chr11:57641252-57641274:+	50	48.331967	N	mature,MIMAT0000425
hsa-mir-130a	hg38:chr11:57641252-57641275:+	24	23.199344	N	mature,MIMAT0000425
hsa-mir-130a	hg38:chr11:57641253-57641273:+	2	1.933279	N	mature,MIMAT0000425
hsa-mir-130a	hg38:chr11:57641253-57641275:+	5	4.833197	N	mature,MIMAT0000425
hsa-mir-130a	hg38:chr11:57641254-57641275:+	2	1.933279	N	mature,MIMAT0000425
hsa-mir-130b	hg38:chr22:21653316-21653336:+	2	1.933279	N	mature,MIMAT0004680
hsa-mir-130b	hg38:chr22:21653316-21653337:+	1	0.966639	N	mature,MIMAT0004680
hsa-mir-130b	hg38:chr22:21653316-21653338:+	17	16.432869	N	mature,MIMAT0004680
hsa-mir-130b	hg38:chr22:21653316-21653339:+	1	0.966639	N	mature,MIMAT0004680
hsa-mir-130b	hg38:chr22:21653354-21653375:+	1	0.966639	N	mature,MIMAT0000691
hsa-mir-130b	hg38:chr22:21653354-21653376:+	23	22.232705	N	mature,MIMAT0000691
hsa-mir-132	hg38:chr17:2049929-2049951:-	146	141.129344	N	mature,MIMAT0000426
hsa-mir-132	hg38:chr17:2049930-2049951:-	14	13.532951	N	mature,MIMAT0000426
hsa-mir-132	hg38:chr17:2049965-2049987:-	3	2.899918	N	mature,MIMAT0004594
hsa-mir-133a-1	hg38:chr18:21825711-21825733:-	1	0.966639	N	mature,MIMAT0000427
hsa-mir-134	hg38:chr14:101054692-101054714:+	1	0.966639	N	mature,MIMAT0000447
hsa-mir-134	hg38:chr14:101054694-101054714:+	8	7.733115	N	mature,MIMAT0000447
hsa-mir-134	hg38:chr14:101054694-101054715:+	48	46.398688	N	mature,MIMAT0000447
hsa-mir-134	hg38:chr14:101054694-101054716:+	170	164.328688	N	mature,MIMAT0000447
hsa-mir-135b	hg38:chr1:205448322-205448345:-	2	1.933279	N	mature,MIMAT0004698
hsa-mir-135b	hg38:chr1:205448323-205448345:-	3	2.899918	N	mature,MIMAT0004698
hsa-mir-135b	hg38:chr1:205448324-205448345:-	2	1.933279	N	mature,MIMAT0004698
hsa-mir-135b	hg38:chr1:205448360-205448384:-	1	0.966639	N	mature,MIMAT0000758
hsa-mir-135b	hg38:chr1:205448361-205448382:-	4	3.866557	N	mature,MIMAT0000758
hsa-mir-135b	hg38:chr1:205448361-205448384:-	123	118.896639	N	mature,MIMAT0000758
hsa-mir-135b	hg38:chr1:205448362-205448384:-	440	425.321311	N	mature,MIMAT0000758
hsa-mir-135b	hg38:chr1:205448363-205448384:-	13	12.566311	N	mature,MIMAT0000758
hsa-mir-136	hg38:chr14:100884713-100884736:+	2	1.933279	N	mature,MIMAT0000448
hsa-mir-136	hg38:chr14:100884714-100884736:+	2	1.933279	N	mature,MIMAT0000448
hsa-mir-136	hg38:chr14:100884715-100884737:+	2	1.933279	N	mature,MIMAT0000448
hsa-mir-136	hg38:chr14:100884716-100884737:+	6	5.799836	N	mature,MIMAT0000448
hsa-mir-136	hg38:chr14:100884716-100884738:+	9	8.699754	N	mature,MIMAT0000448
hsa-mir-136	hg38:chr14:100884716-100884739:+	3	2.899918	N	mature,MIMAT0000448
hsa-mir-136	hg38:chr14:100884750-100884772:+	1	0.966639	N	mature,MIMAT0004606
hsa-mir-136	hg38:chr14:100884751-100884772:+	1	0.966639	N	mature,MIMAT0004606
hsa-mir-136	hg38:chr14:100884752-100884772:+	1	0.966639	N	mature,MIMAT0004606
hsa-mir-138-1	hg38:chr3:44114272-44114294:+	1	0.966639	N	mature,MIMAT0004607
hsa-mir-138-2	hg38:chr16:56858527-56858549:+	1	0.966639	N	mature,MIMAT0000430
hsa-mir-138-2	hg38:chr16:56858527-56858551:+	1	0.966639	N	mature,MIMAT0000430
hsa-mir-139	hg38:chr11:72615102-72615125:-	15	14.499590	N	mature,MIMAT0000250
hsa-mir-139	hg38:chr11:72615103-72615125:-	6	5.799836	N	mature,MIMAT0000250
hsa-mir-139	hg38:chr11:72615104-72615125:-	2	1.933279	N	mature,MIMAT0000250
hsa-mir-140	hg38:chr16:69933103-69933124:+	14	13.532951	N	mature,MIMAT0000431
hsa-mir-140	hg38:chr16:69933103-69933125:+	163	157.562213	N	mature,MIMAT0000431
hsa-mir-140	hg38:chr16:69933104-69933125:+	6	5.799836	N	mature,MIMAT0000431
hsa-mir-140	hg38:chr16:69933104-69933126:+	1	0.966639	N	mature,MIMAT0000431
hsa-mir-140	hg38:chr16:69933104-69933127:+	1	0.966639	N	mature,MIMAT0000431
hsa-mir-140	hg38:chr16:69933105-69933124:+	1	0.966639	N	mature,MIMAT0000431
