mirna_id,genome_assembly,chromosome,position_range,strand,cross_mapped,region_type,accession_id,read_count,reads_per_million,is_mirna_of_interest
hsa-mir-105-2,hg38,chrX,152394460-152394481,-,N,mature,MIMAT0000102,1,0.966639,1
hsa-mir-106a,hg38,chrX,134170243-134170266,-,N,mature,MIMAT0000103,1,0.966639,1
hsa-mir-106a,hg38,chrX,134170244-134170264,-,Y,mature,MIMAT0000103,73,70.564672,1
hsa-mir-106a,hg38,chrX,134170244-134170265,-,Y,mature,MIMAT0000103,18,17.399508,1
hsa-mir-106a,hg38,chrX,134170244-134170266,-,Y,mature,MIMAT0000103,7,6.766475,1
hsa-mir-106a,hg38,chrX,134170244-134170267,-,N,mature,MIMAT0000103,8,7.733115,1
hsa-mir-106a,hg38,chrX,134170245-134170264,-,Y,mature,MIMAT0000103,1,0.966639,1
hsa-mir-106a,hg38,chrX,134170245-134170267,-,N,mature,MIMAT0000103,2,1.933279,1
hsa-mir-106a,hg38,chrX,134170246-134170264,-,Y,mature,MIMAT0000103,4,3.866557,1
hsa-mir-106a,hg38,chrX,134170246-134170266,-,Y,mature,MIMAT0000103,1,0.966639,1
hsa-mir-106b,hg38,chr7,100094001-100094024,-,N,mature,MIMAT0004672,6,5.799836,1
hsa-mir-106b,hg38,chr7,100094002-100094024,-,N,mature,MIMAT0004672,8,7.733115,1
hsa-mir-106b,hg38,chr7,100094002-100094025,-,N,mature,MIMAT0004672,1,0.966639,1
hsa-mir-106b,hg38,chr7,100094003-100094023,-,N,mature,MIMAT0004672,2,1.933279,1
hsa-mir-106b,hg38,chr7,100094003-100094024,-,N,mature,MIMAT0004672,204,197.194426,1
hsa-mir-106b,hg38,chr7,100094003-100094025,-,N,mature,MIMAT0004672,18,17.399508,1
hsa-mir-106b,hg38,chr7,100094003-100094026,-,N,mature,MIMAT0004672,5,4.833197,1
hsa-mir-106b,hg38,chr7,100094004-100094023,-,N,mature,MIMAT0004672,1,0.966639,1
hsa-mir-106b,hg38,chr7,100094004-100094024,-,N,mature,MIMAT0004672,3,2.899918,1
hsa-mir-106b,hg38,chr7,100094004-100094025,-,N,mature,MIMAT0004672,1,0.966639,1
hsa-mir-106b,hg38,chr7,100094004-100094026,-,N,mature,MIMAT0004672,4,3.866557,1
hsa-mir-106b,hg38,chr7,100094005-100094026,-,N,mature,MIMAT0004672,3,2.899918,1
hsa-mir-106b,hg38,chr7,100094040-100094064,-,N,mature,MIMAT0000680,2,1.933279,1
hsa-mir-106b,hg38,chr7,100094041-100094063,-,N,mature,MIMAT0000680,2,1.933279,1
hsa-mir-106b,hg38,chr7,100094041-100094064,-,N,mature,MIMAT0000680,5,4.833197,1
hsa-mir-106b,hg38,chr7,100094042-100094062,-,N,mature,MIMAT0000680,1,0.966639,1
hsa-mir-106b,hg38,chr7,100094042-100094063,-,N,mature,MIMAT0000680,4,3.866557,1
hsa-mir-106b,hg38,chr7,100094042-100094064,-,N,mature,MIMAT0000680,315,304.491393,1
hsa-mir-106b,hg38,chr7,100094043-100094062,-,N,mature,MIMAT0000680,2,1.933279,1
hsa-mir-106b,hg38,chr7,100094043-100094063,-,N,mature,MIMAT0000680,2,1.933279,1
hsa-mir-106b,hg38,chr7,100094043-100094064,-,N,mature,MIMAT0000680,191,184.628115,1
hsa-mir-106b,hg38,chr7,100094044-100094064,-,N,mature,MIMAT0000680,11,10.633033,1
hsa-mir-106b,hg38,chr7,100094064-100094084,-,N,precursor,,1,0.966639,0
hsa-mir-107,hg38,chr10,89592756-89592779,-,N,mature,MIMAT0000104,56,54.131803,1
hsa-mir-107,hg38,chr10,89592757-89592779,-,N,mature,MIMAT0000104,27,26.099262,1
hsa-mir-107,hg38,chr10,89592758-89592779,-,Y,mature,MIMAT0000104,55,53.165164,1
hsa-mir-107,hg38,chr10,89592759-89592779,-,Y,mature,MIMAT0000104,1,0.966639,1
hsa-mir-107,hg38,chr10,89592792-89592816,-,N,unannotated,,1,0.966639,0
hsa-mir-107,hg38,chr10,89592793-89592815,-,N,unannotated,,1,0.966639,0
hsa-mir-107,hg38,chr10,89592793-89592816,-,N,unannotated,,8,7.733115,0
hsa-mir-10a,hg38,chr17,48579902-48579926,-,N,mature,MIMAT0000253,2,1.933279,1
hsa-mir-10a,hg38,chr17,48579903-48579926,-,N,mature,MIMAT0000253,86,83.130983,1
hsa-mir-10a,hg38,chr17,48579903-48579927,-,N,mature,MIMAT0000253,49,47.365328,1
hsa-mir-10a,hg38,chr17,48579903-48579928,-,N,mature,MIMAT0000253,1,0.966639,1
hsa-mir-10a,hg38,chr17,48579904-48579925,-,N,mature,MIMAT0000253,1,0.966639,1
hsa-mir-10a,hg38,chr17,48579904-48579926,-,N,mature,MIMAT0000253,93,89.897459,1
hsa-mir-10a,hg38,chr17,48579904-48579927,-,N,mature,MIMAT0000253,168,162.39541,1
hsa-mir-10a,hg38,chr17,48579905-48579923,-,N,mature,MIMAT0000253,1,0.966639,1
hsa-mir-10a,hg38,chr17,48579905-48579924,-,N,mature,MIMAT0000253,1,0.966639,1
hsa-mir-10a,hg38,chr17,48579905-48579925,-,N,mature,MIMAT0000253,5,4.833197,1
hsa-mir-10a,hg38,chr17,48579905-48579926,-,N,mature,MIMAT0000253,699,675.680901,1
hsa-mir-10a,hg38,chr17,48579905-48579927,-,N,mature,MIMAT0000253,8701,8410.728923,1
hsa-mir-10a,hg38,chr17,48579905-48579928,-,N,mature,MIMAT0000253,93,89.897459,1
hsa-mir-10a,hg38,chr17,48579906-48579926,-,N,mature,MIMAT0000253,36,34.799016,1
hsa-mir-10a,hg38,chr17,48579906-48579927,-,N,mature,MIMAT0000253,712,688.247212,1
hsa-mir-10a,hg38,chr17,48579906-48579928,-,N,mature,MIMAT0000253,49,47.365328,1
hsa-mir-10a,hg38,chr17,48579907-48579926,-,N,mature,MIMAT0000253,3,2.899918,1
hsa-mir-10a,hg38,chr17,48579907-48579927,-,N,mature,MIMAT0000253,16,15.466229,1
hsa-mir-10a,hg38,chr17,48579907-48579928,-,N,mature,MIMAT0000253,3,2.899918,1
hsa-mir-10a,hg38,chr17,48579908-48579927,-,N,mature,MIMAT0000253,2,1.933279,1
hsa-mir-10b,hg38,chr2,176150328-176150350,+,N,mature,MIMAT0000254,3,2.899918,1
hsa-mir-10b,hg38,chr2,176150328-176150351,+,N,mature,MIMAT0000254,12,11.599672,1
hsa-mir-10b,hg38,chr2,176150328-176150352,+,N,mature,MIMAT0000254,1,0.966639,1
hsa-mir-10b,hg38,chr2,176150329-176150346,+,N,mature,MIMAT0000254,1,0.966639,1
hsa-mir-10b,hg38,chr2,176150329-176150347,+,N,mature,MIMAT0000254,2,1.933279,1
hsa-mir-10b,hg38,chr2,176150329-176150348,+,N,mature,MIMAT0000254,3,2.899918,1
hsa-mir-10b,hg38,chr2,176150329-176150349,+,N,mature,MIMAT0000254,138,133.396229,1
hsa-mir-10b,hg38,chr2,176150329-176150350,+,N,mature,MIMAT0000254,3637,3515.66729,1
hsa-mir-10b,hg38,chr2,176150329-176150351,+,N,mature,MIMAT0000254,30095,29091.011027,1
hsa-mir-10b,hg38,chr2,176150329-176150352,+,N,mature,MIMAT0000254,4152,4013.486552,1
hsa-mir-10b,hg38,chr2,176150329-176150353,+,N,mature,MIMAT0000254,104,100.530492,1
hsa-mir-10b,hg38,chr2,176150330-176150348,+,N,mature,MIMAT0000254,2,1.933279,1
hsa-mir-10b,hg38,chr2,176150330-176150349,+,N,mature,MIMAT0000254,3,2.899918,1
hsa-mir-10b,hg38,chr2,176150330-176150350,+,N,mature,MIMAT0000254,27,26.099262,1
hsa-mir-10b,hg38,chr2,176150330-176150351,+,N,mature,MIMAT0000254,774,748.178851,1
hsa-mir-10b,hg38,chr2,176150330-176150352,+,N,mature,MIMAT0000254,1288,1245.031474,1
hsa-mir-10b,hg38,chr2,176150330-176150353,+,N,mature,MIMAT0000254,343,331.557295,1
hsa-mir-10b,hg38,chr2,176150330-176150354,+,N,mature,MIMAT0000254,3,2.899918,1
hsa-mir-10b,hg38,chr2,176150331-176150351,+,N,mature,MIMAT0000254,4,3.866557,1
hsa-mir-10b,hg38,chr2,176150331-176150352,+,N,mature,MIMAT0000254,12,11.599672,1
hsa-mir-10b,hg38,chr2,176150331-176150353,+,N,mature,MIMAT0000254,4,3.866557,1
hsa-mir-10b,hg38,chr2,176150334-176150351,+,N,mature,MIMAT0000254,1,0.966639,1
hsa-mir-10b,hg38,chr2,176150367-176150389,+,N,mature,MIMAT0004556,1,0.966639,1
hsa-mir-10b,hg38,chr2,176150367-176150390,+,N,mature,MIMAT0004556,1,0.966639,1
hsa-mir-10b,hg38,chr2,176150368-176150389,+,N,mature,MIMAT0004556,3,2.899918,1
hsa-mir-10b,hg38,chr2,176150368-176150390,+,N,mature,MIMAT0004556,6,5.799836,1
hsa-mir-1180,hg38,chr17,19344513-19344535,-,N,mature,MIMAT0005825,8,7.733115,1
hsa-mir-1180,hg38,chr17,19344514-19344535,-,N,mature,MIMAT0005825,3,2.899918,1
hsa-mir-122,hg38,chr18,58451088-58451110,+,N,mature,MIMAT0000421,1,0.966639,1
hsa-mir-1224,hg38,chr3,184241405-184241425,+,N,mature,MIMAT0005458,2,1.933279,1
hsa-mir-1224,hg38,chr3,184241405-184241426,+,N,mature,MIMAT0005458,1,0.966639,1
hsa-mir-1224,hg38,chr3,184241405-184241427,+,N,mature,MIMAT0005458,3,2.899918,1
hsa-mir-1224,hg38,chr3,184241405-184241428,+,N,mature,MIMAT0005458,2,1.933279,1
hsa-mir-1224,hg38,chr3,184241405-184241429,+,N,mature,MIMAT0005458,6,5.799836,1
hsa-mir-1226,hg38,chr3,47849608-47849629,+,N,mature,MIMAT0005577,1,0.966639,1
hsa-mir-1229,hg38,chr5,179798278-179798301,-,N,mature,MIMAT0005584,1,0.966639,1
hsa-mir-1245a,hg38,chr2,188978098-188978121,+,N,unannotated,,3,2.899918,0
hsa-mir-1245a,hg38,chr2,188978099-188978122,+,N,unannotated,,1,0.966639,0
hsa-mir-1247,hg38,chr14,101560326-101560347,-,N,mature,MIMAT0022721,3,2.899918,1
hsa-mir-1247,hg38,chr14,101560327-101560347,-,N,mature,MIMAT0022721,1,0.966639,1
hsa-mir-1247,hg38,chr14,101560362-101560384,-,N,mature,MIMAT0005899,2,1.933279,1
hsa-mir-1248,hg38,chr3,186786676-186786699,+,N,mature,MIMAT0005900,1,0.966639,1
hsa-mir-1249,hg38,chr22,45200958-45200980,-,N,mature,MIMAT0005901,4,3.866557,1
hsa-mir-1254-1,hg38,chr10,68759334-68759357,+,N,mature,MIMAT0005905,1,0.966639,1
hsa-mir-1254-2,hg38,chr10,23393407-23393431,+,N,mature,MIMAT0005905,2,1.933279,1
hsa-mir-1258,hg38,chr2,179860845-179860866,-,N,mature,MIMAT0005909,1,0.966639,1
hsa-mir-125a,hg38,chr19,51693244-51693268,+,N,precursor,,1,0.966639,0
hsa-mir-125a,hg38,chr19,51693245-51693268,+,N,precursor,,1,0.966639,0
hsa-mir-125a,hg38,chr19,51693246-51693268,+,N,precursor,,1,0.966639,0
hsa-mir-125a,hg38,chr19,51693247-51693268,+,N,precursor,,3,2.899918,0
hsa-mir-125a,hg38,chr19,51693268-51693289,+,N,mature,MIMAT0000443,19,18.366148,1
hsa-mir-125a,hg38,chr19,51693268-51693290,+,N,mature,MIMAT0000443,186,179.794918,1
hsa-mir-125a,hg38,chr19,51693268-51693291,+,N,mature,MIMAT0000443,150,144.995901,1
hsa-mir-125a,hg38,chr19,51693268-51693292,+,N,mature,MIMAT0000443,84,81.197705,1
hsa-mir-125a,hg38,chr19,51693269-51693290,+,N,mature,MIMAT0000443,1,0.966639,1
hsa-mir-125a,hg38,chr19,51693269-51693291,+,N,mature,MIMAT0000443,6,5.799836,1
hsa-mir-125a,hg38,chr19,51693269-51693292,+,N,mature,MIMAT0000443,1,0.966639,1
hsa-mir-125a,hg38,chr19,51693306-51693326,+,N,mature,MIMAT0004602,1,0.966639,1
hsa-mir-125a,hg38,chr19,51693306-51693327,+,N,mature,MIMAT0004602,1,0.966639,1
hsa-mir-125a,hg38,chr19,51693306-51693328,+,N,mature,MIMAT0004602,1,0.966639,1
hsa-mir-125b-1,hg38,chr11,122099807-122099831,-,N,mature,MIMAT0000423,1,0.966639,1
hsa-mir-125b-1,hg38,chr11,122099809-122099831,-,N,mature,MIMAT0000423,129,124.696475,1
hsa-mir-125b-1,hg38,chr11,122099810-122099831,-,N,mature,MIMAT0000423,16,15.466229,1
hsa-mir-125b-2,hg38,chr21,16590253-16590272,+,N,mature,MIMAT0000423,1,0.966639,1
hsa-mir-125b-2,hg38,chr21,16590253-16590274,+,N,mature,MIMAT0000423,18,17.399508,1
hsa-mir-125b-2,hg38,chr21,16590253-16590275,+,N,mature,MIMAT0000423,133,128.563033,1
hsa-mir-125b-2,hg38,chr21,16590253-16590276,+,N,mature,MIMAT0000423,1,0.966639,1
hsa-mir-125b-2,hg38,chr21,16590256-16590278,+,N,mature,MIMAT0000423,1,0.966639,1
hsa-mir-125b-2,hg38,chr21,16590289-16590311,+,N,mature,MIMAT0004603,1,0.966639,1
hsa-mir-125b-2,hg38,chr21,16590289-16590312,+,N,mature,MIMAT0004603,1,0.966639,1
hsa-mir-125b-2,hg38,chr21,16590292-16590314,+,N,mature,MIMAT0004603,2,1.933279,1
hsa-mir-126,hg38,chr9,136670615-136670637,+,N,mature,MIMAT0000444,2,1.933279,1
hsa-mir-126,hg38,chr9,136670616-136670636,+,N,mature,MIMAT0000444,4,3.866557,1
hsa-mir-126,hg38,chr9,136670616-136670637,+,N,mature,MIMAT0000444,97,93.764016,1
hsa-mir-126,hg38,chr9,136670616-136670638,+,N,mature,MIMAT0000444,2,1.933279,1
hsa-mir-126,hg38,chr9,136670617-136670637,+,N,mature,MIMAT0000444,2,1.933279,1
hsa-mir-126,hg38,chr9,136670617-136670639,+,N,mature,MIMAT0000444,1,0.966639,1
hsa-mir-126,hg38,chr9,136670618-136670637,+,N,mature,MIMAT0000444,1,0.966639,1
hsa-mir-126,hg38,chr9,136670652-136670673,+,N,mature,MIMAT0000445,1,0.966639,1
hsa-mir-126,hg38,chr9,136670652-136670674,+,N,mature,MIMAT0000445,26,25.132623,1
hsa-mir-126,hg38,chr9,136670652-136670675,+,N,mature,MIMAT0000445,88,85.064262,1
hsa-mir-126,hg38,chr9,136670653-136670672,+,N,mature,MIMAT0000445,1,0.966639,1
hsa-mir-126,hg38,chr9,136670653-136670673,+,N,mature,MIMAT0000445,10,9.666393,1
hsa-mir-126,hg38,chr9,136670653-136670674,+,N,mature,MIMAT0000445,39,37.698934,1
hsa-mir-126,hg38,chr9,136670653-136670675,+,N,mature,MIMAT0000445,7038,6803.207696,1
hsa-mir-126,hg38,chr9,136670654-136670674,+,N,mature,MIMAT0000445,7,6.766475,1
hsa-mir-126,hg38,chr9,136670654-136670675,+,N,mature,MIMAT0000445,613,592.549917,1
hsa-mir-126,hg38,chr9,136670654-136670676,+,N,mature,MIMAT0000445,1,0.966639,1
hsa-mir-126,hg38,chr9,136670655-136670675,+,N,mature,MIMAT0000445,5,4.833197,1
hsa-mir-1262,hg38,chr1,68183579-68183600,-,N,mature,MIMAT0005914,1,0.966639,1
hsa-mir-1266,hg38,chr15,52277166-52277187,-,N,mature,MIMAT0005920,1,0.966639,1
hsa-mir-1266,hg38,chr15,52277166-52277188,-,N,mature,MIMAT0005920,2,1.933279,1
hsa-mir-1266,hg38,chr15,52277166-52277189,-,N,mature,MIMAT0005920,9,8.699754,1
hsa-mir-1266,hg38,chr15,52277167-52277189,-,N,mature,MIMAT0005920,2,1.933279,1
hsa-mir-1266,hg38,chr15,52277168-52277189,-,N,mature,MIMAT0005920,2,1.933279,1
hsa-mir-127,hg38,chr14,100882999-100883022,+,N,mature,MIMAT0004604,2,1.933279,1
hsa-mir-127,hg38,chr14,100883001-100883021,+,N,mature,MIMAT0004604,1,0.966639,1
hsa-mir-127,hg38,chr14,100883001-100883022,+,N,mature,MIMAT0004604,84,81.197705,1
hsa-mir-127,hg38,chr14,100883001-100883023,+,N,mature,MIMAT0004604,84,81.197705,1
hsa-mir-127,hg38,chr14,100883001-100883024,+,N,mature,MIMAT0004604,16,15.466229,1
hsa-mir-127,hg38,chr14,100883002-100883022,+,N,mature,MIMAT0004604,1,0.966639,1
hsa-mir-127,hg38,chr14,100883034-100883056,+,N,mature,MIMAT0000446,1,0.966639,1
hsa-mir-127,hg38,chr14,100883035-100883055,+,N,mature,MIMAT0000446,7,6.766475,1
hsa-mir-127,hg38,chr14,100883035-100883056,+,N,mature,MIMAT0000446,61,58.965,1
hsa-mir-127,hg38,chr14,100883035-100883057,+,N,mature,MIMAT0000446,156,150.795738,1
hsa-mir-127,hg38,chr14,100883035-100883058,+,N,mature,MIMAT0000446,2,1.933279,1
hsa-mir-127,hg38,chr14,100883037-100883059,+,N,mature,MIMAT0000446,1,0.966639,1
hsa-mir-1270,hg38,chr19,20399320-20399343,-,N,mature,MIMAT0005924,19,18.366148,1
hsa-mir-1270,hg38,chr19,20399321-20399343,-,N,mature,MIMAT0005924,2,1.933279,1
hsa-mir-1271,hg38,chr5,176367960-176367981,+,N,mature,MIMAT0005796,1,0.966639,1
hsa-mir-1276,hg38,chr15,85770546-85770568,-,N,mature,MIMAT0005930,1,0.966639,1
hsa-mir-1277,hg38,chrX,118386440-118386461,+,N,mature,MIMAT0005933,3,2.899918,1
hsa-mir-1277,hg38,chrX,118386440-118386462,+,N,mature,MIMAT0005933,7,6.766475,1
hsa-mir-128-1,hg38,chr2,135665411-135665433,+,N,mature,MIMAT0026477,2,1.933279,1
hsa-mir-128-1,hg38,chr2,135665411-135665434,+,N,mature,MIMAT0026477,3,2.899918,1
hsa-mir-128-1,hg38,chr2,135665446-135665465,+,N,mature,MIMAT0000424,2,1.933279,1
hsa-mir-128-1,hg38,chr2,135665446-135665466,+,N,mature,MIMAT0000424,2,1.933279,1
hsa-mir-128-1,hg38,chr2,135665446-135665467,+,N,mature,MIMAT0000424,34,32.865738,1
hsa-mir-128-1,hg38,chr2,135665446-135665468,+,N,mature,MIMAT0000424,23,22.232705,1
hsa-mir-128-1,hg38,chr2,135665446-135665469,+,N,mature,MIMAT0000424,1,0.966639,1
hsa-mir-128-2,hg38,chr3,35744527-35744548,+,N,mature,MIMAT0000424,34,32.865738,1
hsa-mir-1283-1,hg38,chr19,53688494-53688515,+,N,mature,MIMAT0005799,1,0.966639,1
hsa-mir-1283-1,hg38,chr19,53688494-53688516,+,N,mature,MIMAT0005799,3,2.899918,1
hsa-mir-1283-1,hg38,chr19,53688495-53688516,+,N,mature,MIMAT0005799,2,1.933279,1
hsa-mir-1283-1,hg38,chr19,53688495-53688517,+,N,mature,MIMAT0005799,11,10.633033,1
hsa-mir-1283-1,hg38,chr19,53688495-53688518,+,N,mature,MIMAT0005799,1,0.966639,1
hsa-mir-1283-2,hg38,chr19,53758244-53758266,+,N,mature,MIMAT0005799,1,0.966639,1
hsa-mir-1283-2,hg38,chr19,53758244-53758267,+,N,mature,MIMAT0005799,1,0.966639,1
hsa-mir-1283-2,hg38,chr19,53758245-53758266,+,N,mature,MIMAT0005799,1,0.966639,1
hsa-mir-1283-2,hg38,chr19,53758245-53758267,+,N,mature,MIMAT0005799,3,2.899918,1
hsa-mir-1283-2,hg38,chr19,53758246-53758267,+,N,mature,MIMAT0005799,3,2.899918,1
hsa-mir-1283-2,hg38,chr19,53758246-53758268,+,N,mature,MIMAT0005799,12,11.599672,1
hsa-mir-1283-2,hg38,chr19,53758283-53758304,+,N,unannotated,,5,4.833197,0
hsa-mir-1283-2,hg38,chr19,53758283-53758305,+,N,unannotated,,3,2.899918,0
hsa-mir-1287,hg38,chr10,98395231-98395254,-,N,mature,MIMAT0026738,1,0.966639,1
hsa-mir-1287,hg38,chr10,98395232-98395254,-,N,mature,MIMAT0026738,6,5.799836,1
hsa-mir-1287,hg38,chr10,98395233-98395254,-,N,mature,MIMAT0026738,2,1.933279,1
hsa-mir-1287,hg38,chr10,98395271-98395293,-,N,mature,MIMAT0005878,4,3.866557,1
hsa-mir-1287,hg38,chr10,98395272-98395293,-,N,mature,MIMAT0005878,16,15.466229,1
hsa-mir-1287,hg38,chr10,98395273-98395293,-,N,mature,MIMAT0005878,1,0.966639,1
hsa-mir-1288,hg38,chr17,16282058-16282079,+,N,mature,MIMAT0005942,1,0.966639,1
hsa-mir-129-1,hg38,chr7,128207876-128207897,+,N,mature,MIMAT0000242,12,11.599672,1
hsa-mir-129-2,hg38,chr11,43581408-43581428,+,N,mature,MIMAT0000242,1,0.966639,1
hsa-mir-129-2,hg38,chr11,43581408-43581429,+,N,mature,MIMAT0000242,11,10.633033,1
hsa-mir-129-2,hg38,chr11,43581450-43581472,+,N,mature,MIMAT0004605,5,4.833197,1
hsa-mir-1291,hg38,chr12,48654427-48654457,-,N,unannotated,,1,0.966639,0
hsa-mir-1291,hg38,chr12,48654497-48654518,-,N,mature,MIMAT0005881,1,0.966639,1
hsa-mir-1292,hg38,chr20,2652779-2652803,+,N,mature,MIMAT0005943,1,0.966639,1
hsa-mir-1293,hg38,chr12,50234148-50234170,-,N,unannotated,,1,0.966639,0
hsa-mir-1295b,hg38,chr1,171101738-171101760,+,N,mature,MIMAT0022293,7,6.766475,1
hsa-mir-1295b,hg38,chr1,171101739-171101760,+,N,mature,MIMAT0022293,2,1.933279,1
hsa-mir-1295b,hg38,chr1,171101739-171101761,+,N,mature,MIMAT0022293,3,2.899918,1
hsa-mir-1295b,hg38,chr1,171101739-171101762,+,N,mature,MIMAT0022293,1,0.966639,1
hsa-mir-1295b,hg38,chr1,171101777-171101797,+,N,mature,MIMAT0022294,1,0.966639,1
hsa-mir-1295b,hg38,chr1,171101777-171101799,+,N,mature,MIMAT0022294,2,1.933279,1
hsa-mir-1296,hg38,chr10,63373011-63373034,-,N,mature,MIMAT0005794,2,1.933279,1
hsa-mir-1296,hg38,chr10,63373012-63373034,-,N,mature,MIMAT0005794,1,0.966639,1
hsa-mir-1301,hg38,chr2,25328650-25328672,-,N,mature,MIMAT0005797,1,0.966639,1
hsa-mir-1301,hg38,chr2,25328650-25328674,-,N,mature,MIMAT0005797,4,3.866557,1
hsa-mir-1301,hg38,chr2,25328650-25328675,-,N,mature,MIMAT0005797,15,14.49959,1
hsa-mir-1301,hg38,chr2,25328651-25328674,-,N,mature,MIMAT0005797,2,1.933279,1
hsa-mir-1301,hg38,chr2,25328651-25328675,-,N,mature,MIMAT0005797,11,10.633033,1
hsa-mir-1301,hg38,chr2,25328652-25328674,-,N,mature,MIMAT0005797,1,0.966639,1
hsa-mir-1301,hg38,chr2,25328652-25328675,-,N,mature,MIMAT0005797,19,18.366148,1
hsa-mir-1301,hg38,chr2,25328653-25328675,-,N,mature,MIMAT0005797,25,24.165984,1
hsa-mir-1301,hg38,chr2,25328654-25328675,-,N,mature,MIMAT0005797,5,4.833197,1
hsa-mir-1301,hg38,chr2,25328655-25328675,-,N,mature,MIMAT0005797,1,0.966639,1
hsa-mir-1304,hg38,chr11,93733727-93733749,-,N,mature,MIMAT0005892,2,1.933279,1
hsa-mir-1306,hg38,chr22,20086072-20086092,+,N,mature,MIMAT0022726,2,1.933279,1
hsa-mir-1306,hg38,chr22,20086072-20086093,+,N,mature,MIMAT0022726,6,5.799836,1
hsa-mir-1306,hg38,chr22,20086072-20086094,+,N,mature,MIMAT0022726,22,21.266066,1
hsa-mir-1306,hg38,chr22,20086073-20086094,+,N,mature,MIMAT0022726,1,0.966639,1
hsa-mir-1306,hg38,chr22,20086111-20086132,+,N,mature,MIMAT0005950,1,0.966639,1
hsa-mir-1306,hg38,chr22,20086111-20086133,+,N,mature,MIMAT0005950,1,0.966639,1
hsa-mir-1306,hg38,chr22,20086112-20086133,+,N,mature,MIMAT0005950,1,0.966639,1
hsa-mir-1307,hg38,chr10,103394298-103394323,-,N,mature,MIMAT0005951,1,0.966639,1
hsa-mir-1307,hg38,chr10,103394299-103394322,-,N,mature,MIMAT0005951,71,68.631393,1
hsa-mir-1307,hg38,chr10,103394299-103394323,-,N,mature,MIMAT0005951,43,41.565492,1
hsa-mir-1307,hg38,chr10,103394300-103394322,-,N,mature,MIMAT0005951,516,498.785901,1
hsa-mir-1307,hg38,chr10,103394300-103394323,-,N,mature,MIMAT0005951,656,634.115409,1
hsa-mir-1307,hg38,chr10,103394301-103394322,-,N,mature,MIMAT0005951,11,10.633033,1
hsa-mir-1307,hg38,chr10,103394301-103394323,-,N,mature,MIMAT0005951,35,33.832377,1
hsa-mir-1307,hg38,chr10,103394338-103394362,-,N,mature,MIMAT0022727,2,1.933279,1
hsa-mir-1307,hg38,chr10,103394339-103394362,-,N,mature,MIMAT0022727,46,44.46541,1
hsa-mir-1307,hg38,chr10,103394340-103394362,-,N,mature,MIMAT0022727,54,52.198525,1
hsa-mir-1307,hg38,chr10,103394341-103394362,-,N,mature,MIMAT0022727,175,169.161885,1
hsa-mir-1307,hg38,chr10,103394342-103394362,-,N,mature,MIMAT0022727,17,16.432869,1
hsa-mir-130a,hg38,chr11,57641212-57641234,+,N,mature,MIMAT0004593,1,0.966639,1
hsa-mir-130a,hg38,chr11,57641251-57641274,+,N,mature,MIMAT0000425,1,0.966639,1
hsa-mir-130a,hg38,chr11,57641252-57641273,+,N,mature,MIMAT0000425,11,10.633033,1
hsa-mir-130a,hg38,chr11,57641252-57641274,+,N,mature,MIMAT0000425,50,48.331967,1
hsa-mir-130a,hg38,chr11,57641252-57641275,+,N,mature,MIMAT0000425,24,23.199344,1
hsa-mir-130a,hg38,chr11,57641253-57641273,+,N,mature,MIMAT0000425,2,1.933279,1
hsa-mir-130a,hg38,chr11,57641253-57641275,+,N,mature,MIMAT0000425,5,4.833197,1
hsa-mir-130a,hg38,chr11,57641254-57641275,+,N,mature,MIMAT0000425,2,1.933279,1
hsa-mir-130b,hg38,chr22,21653316-21653336,+,N,mature,MIMAT0004680,2,1.933279,1
hsa-mir-130b,hg38,chr22,21653316-21653337,+,N,mature,MIMAT0004680,1,0.966639,1
hsa-mir-130b,hg38,chr22,21653316-21653338,+,N,mature,MIMAT0004680,17,16.432869,1
hsa-mir-130b,hg38,chr22,21653316-21653339,+,N,mature,MIMAT0004680,1,0.966639,1
hsa-mir-130b,hg38,chr22,21653354-21653375,+,N,mature,MIMAT0000691,1,0.966639,1
hsa-mir-130b,hg38,chr22,21653354-21653376,+,N,mature,MIMAT0000691,23,22.232705,1
hsa-mir-132,hg38,chr17,2049929-2049951,-,N,mature,MIMAT0000426,146,141.129344,1
hsa-mir-132,hg38,chr17,2049930-2049951,-,N,mature,MIMAT0000426,14,13.532951,1
hsa-mir-132,hg38,chr17,2049965-2049987,-,N,mature,MIMAT0004594,3,2.899918,1
hsa-mir-133a-1,hg38,chr18,21825711-21825733,-,N,mature,MIMAT0000427,1,0.966639,1
hsa-mir-134,hg38,chr14,101054692-101054714,+,N,mature,MIMAT0000447,1,0.966639,1
hsa-mir-134,hg38,chr14,101054694-101054714,+,N,mature,MIMAT0000447,8,7.733115,1
hsa-mir-134,hg38,chr14,101054694-101054715,+,N,mature,MIMAT0000447,48,46.398688,1
hsa-mir-134,hg38,chr14,101054694-101054716,+,N,mature,MIMAT0000447,170,164.328688,1
hsa-mir-135b,hg38,chr1,205448322-205448345,-,N,mature,MIMAT0004698,2,1.933279,1
hsa-mir-135b,hg38,chr1,205448323-205448345,-,N,mature,MIMAT0004698,3,2.899918,1
hsa-mir-135b,hg38,chr1,205448324-205448345,-,N,mature,MIMAT0004698,2,1.933279,1
hsa-mir-135b,hg38,chr1,205448360-205448384,-,N,mature,MIMAT0000758,1,0.966639,1
hsa-mir-135b,hg38,chr1,205448361-205448382,-,N,mature,MIMAT0000758,4,3.866557,1
