accession_id,is_expressed,7262f244-82d5-4d3c-8762-782c5381a6e5,ed716c0b-4b09-4902-86b8-6955488d60c3,6a813732-f636-4369-8a31-04ef69340706,d7e60e41-5da6-49df-a8e4-c732699a6f61,ce2f555b-bfd9-4a8a-84b1-54feaf484cd2,f5b1694d-7bd1-43be-8ec6-2bcaad95d802,42f12ac2-0c43-4fea-bf8f-edc15cd33d47,0397db08-993e-4a47-802e-36f88161ec6f,7b9a5582-5ce8-45b7-a699-4b0d6e5559e2,e7b953fa-ad4a-4931-9ff0-43ed402d7110,0a8016e1-0321-4421-a5ad-db2fd9caf7ab,dd0e32d6-4704-4abd-82e4-2041fbc19a79,828a2b26-d2d0-4f4f-8ab3-22f3bf82b61a,a1f1b5f0-6161-45d2-a0cf-f62b4f48c8fc,d507dac5-5517-4f37-a9e9-fafda456ddd0,aeee0cc4-69ba-4335-8629-57d1ae11716c,6e528c0b-ea1b-4ac5-a2f0-9667a1ca1b44,404cd7fd-7dbb-4fc9-b3f1-e3b523f1b322,d464d804-d185-4dee-b822-ef874fad77de,0b4727f6-8ed4-4ad6-a3fe-81a58dd7d033,d06292bd-c8bb-47b2-9506-6f3c9e021d27,054fdd39-3fa4-4676-8341-6b66da8dc3f5,d3a5c8df-e9e4-414d-9584-1fc13845edb6,b5404c18-0496-4c3b-8d8a-2a0456d729f2,04ab7272-e2e2-47a8-8bc1-6c10f4b0624b,e6f5763b-ef3e-430a-b47a-dff65e2768eb,78090b15-811b-4b2b-9559-8fbfbcaad80c,13da461a-0f97-4b71-b573-7b8347073c7b,1bbd0662-6be7-4f97-9c49-e827ad5eca17,099fa301-2bd0-4cf8-b419-84c0c9e4441d,cc09326c-c449-49e6-85d8-67ff565b6d65,f2514068-0386-4006-9809-c0d8b29c6355,c138edb1-07ef-40ee-bb5e-591cffd94699,4c5502b4-f137-4b70-a5a9-65ee2245d94d,cca41100-3e14-4d5e-91f8-be8607823ac6,efc2c7f1-12a6-4cc2-bf88-73f2713bdd56,d98594fb-1051-44f6-b016-8c2d9284383b,65654739-bed4-4ea7-b75c-ca1f278adcc9,a012c66a-bcb7-46f6-a6c0-29a971ba543f,e0d903f9-3249-4af6-887a-080ad4024cd2,8ae26ade-1ddf-45e2-a297-61baeacadd6c,6cfe6db4-c7c5-408c-b43e-45f6953114f0,a83060e9-a15a-46c5-85f9-9dbd3cd0166f,e6844069-5753-414d-94f3-4e3fc0b2793f,7c275803-bb6d-4fbc-b851-5fcb393f8496,9c68a687-af95-43b0-918d-85e7079fb3e8,91a97f93-53f2-4571-a4bc-233643a1da0b,69a63fd5-3647-4681-ab0d-964d5dbe7287,d45379cd-88e5-42fe-9e61-29223c079002,dba8d64b-b2a8-426a-ad43-0ba21aeb5c51,9711f9ba-0f6c-446a-9097-f514fa6441d6,09cf7c34-2a62-4334-a246-73877305b361,bad24748-3268-4e31-8ae1-35a84c16acbf,2f1fe5b6-f5ec-41d1-bf98-3455ed635bfb,e12c0da3-79fe-4fef-aa84-195e53b32a44,a94f6890-7675-4166-a0d5-746e7c690c63,f2edea21-ce45-4fe5-b0de-499c2e50f0c4,935b5f15-eded-4c7b-a912-99cdd8b33594,e18f28eb-b4c0-46e9-9fee-7194d77c65ee,b7a062ee-2ea3-4fce-862e-adb86c42a9ec,f507feab-b895-4a33-8daa-44a681edd905,f4f9a228-3aba-4a06-a64b-241616713cf7,1e30fd9b-77dc-451e-9894-4740b51fe6b8,f3660d46-1b93-4a8b-8f4e-21cd872548ab,a0d63f75-62f5-4bc6-82b8-e3d41c5708f4,cf5bd0a9-6891-4bf0-8d09-4c235e208291,744381ad-64d7-47fb-8fac-b5b9c910ddbf,c4b1b889-0340-42f9-aea3-b7797232bb55,4a9e0961-41b3-4e07-a4ba-f7574662f501,83d0a04c-e990-4d4f-af6e-666d5e521d9b,9336dfcd-fb41-44f1-95b8-edfce624ea98,61df0f1a-f2c7-4b57-84fc-1571be570fd0,6307ea16-0d63-4fcf-843c-8d0200f9ed53,af9371a0-7b65-4e61-ba72-572c056f6265,beec3eb1-cc60-40d6-b83f-158b3d66e7bc,24c6eb66-7e03-4078-868e-d33df83f0851,871b733f-966f-4c2f-aeff-1fa373fdba3b,77cd82b7-c824-4d2f-99f0-326ccfa1d3ac,1f1f7941-47bd-4a90-badf-ba6bf048c9d9,9d110436-8434-4974-b3ca-311c11a447e7,e137d046-1182-4fc5-af84-84b2c7ed47f5,d77f7eb5-1943-4147-8a02-c33289a8ed75,c2a3f9ab-9dc7-48a5-9a8c-a2da7c11a793,53854d3d-1094-4e15-bf32-f0b3ce77d679,1e5f58f3-aa26-4fc7-a704-200bf205dbfe,9c935a84-18a9-48af-b515-edd1db7e4768,1846a6f8-8127-424a-b492-c09d91b91931,a9047869-3066-4e8d-805d-3efbcadf5355,87bff627-7d8f-41d8-b9b7-26613ba86941,2f6dfeec-9971-4a74-a4cc-412b441730c6,f37b4d0b-91e7-4b21-bf66-325387326d94,a53818cf-10e2-4384-85dc-962ca915d9ff,8eb1a36e-89ca-4080-afee-3ffa4a874bc1,803883d2-6f3f-4672-918c-c80aca312bf9,88e4b726-8b27-48e2-84a2-0f3de9b414e9,d1fbd937-025a-4aee-ae98-86ab414fd224,b11194e9-d6e1-4f0e-b88c-251a369fba1e,c4b55e40-cf48-4d8d-8e7d-5fb8cfcb4a75,bf48419a-0ff6-43aa-a0ed-dfad83133863,7f008fe1-75ea-44ca-b9a8-27c4222a3ebc,d27b5727-57fb-4a17-bb14-fe8003dea343,c5b2ce8f-1e3e-4560-ab85-fb0b0a89c67d,014808e2-fe91-4ef9-9b5b-882a9b1d350a,1cb6a927-ef19-487d-a0c1-f75b6ddbcd74,c4c0f12e-f16c-4c27-b711-bf6c57bda4e7,bc98d560-25d3-4e7c-8212-00d1f5148dde,c1cd6d37-7a60-4c0e-bcd6-8a4d6d388699,5c16f348-ee14-46ea-8b6f-4862fc7b9b45,70db5d78-573e-48df-a32b-66d0f1a9d9f8,5fe54448-f2fa-433e-b24a-6ddf81cba9d4,571f1dd9-cf46-472e-96b4-0835b2d711a8,cf5ab327-47ee-40eb-a06c-3a8fef2a1ebb,87ca2702-d747-4c73-92ff-a8b7f30fb306,50c0b143-29b8-4060-a63e-d263ae52b029,cb0cbce4-ed6f-4819-a83d-00f7bfe400ac,f88848be-c988-4cef-805f-193477175d27,15a656bc-0f5f-4f06-80ad-0584bf873805,1c5f84e6-1571-4cb9-b7b9-bfa6b13e121e,4941a6e3-84e3-4afa-8ce4-a6bd1420a438,e841eb85-0fa6-43bc-8849-716e5fac921c
MIMAT0000252,0,4.178035,2.09304,7.36881,2.470953,3.228576,1.612735,9.344461,0.548428,1.26657,12.783445,1.726848,2.3479,0.483797,0.53196,1.051266,16.739657,17.383059,1.541606,14.404715,1.264776,0.289107,2.482396,1.718845,,39.107025,1.761664,,5.006908,,1.2616200000000002,6.065351999999999,0.599315,5.3083730000000005,0.835714,1.119462,0.499933,31.752121,1.938282,1.853025,4.058118,3.444073,0.453096,13.248741,1.046613,1.12962,5.793345,3.219825,3.412719,,6.09736,3.968195,0.819098,1.804944,4.1976580000000006,4.644598,4.470952,2.140412,1.674846,3.160825,5.893623,0.645106,3.909258,,1.7632530000000002,0.890337,3.870018,7.987102,0.691478,6.889234,13.487482,0.553888,6.654402,5.556588,1.471694,5.515867,2.646735,9.96511,86.34309900000001,23.809040000000003,4.764816,1.215861,8.601045000000001,0.590833,1.270626,1.537158,2.27304,0.775923,0.824914,0.933895,10.7123,2.851995,,27.369974,,2.634628,2.192645,2.241162,79.733124,1.371208,4.786712,6.793481,26.044568,39.853336,54.540031,,1.799772,1.7109,0.590352,1.7113199999999995,2.0713,4.6703,,0.518012,3.614509,4.974876,1.161469,3.324891,2.075025,2.839115,3.81238
MIMAT0000253,1,79880.675339,19124.802386,4511.91978,106196.658279,8391.064278,50341.53705,3668.367804,11901.445217,228003.042804,93491.734437,14228.370569,6230.743537000001,6738.323443,8725.742615,14409.170397,44753.957966,71003.476611,165738.10573100002,107394.557486,10560.55792,44141.132748,7640.812317,16188.946963,8177.734848,12531.35691,17216.746381,27359.796856,4643.906268,9859.620207,41775.621623,4179.029034,43172.219623000005,16882.393013,6819.836156,114346.98089,41866.910766,7780.714046999999,7435.251671999999,20167.6987,3220.521738,15022.275495,29711.76754,151350.448568,2702.703646,20570.367379,18075.241668,15226.546804999998,14105.620237,99773.376224,16000.999964,111123.576856,5984.330652999999,40564.279193,3761.627514,35045.487207,15222.474581,8344.392125,12967.491247,27035.79191,96228.083105,13360.13963,17769.533583,9199.095165,28594.686728,101984.531289,6831.224067,23086.268671,18507.762187,6618.049544,11091.38134,81586.646411,21388.351913,258408.909595,18549.955521,14484.66825,47100.521822,66973.850441,130786.925143,5439.175633999999,24402.21405,163352.905991,91468.130973,10959.365443,1874.173696,9262.141433,12006.19176,37381.939959,6437.631934,29648.369791,19531.733312,16079.551665,7702.908196000001,13208.220173,11042.260253000002,14400.866269,32671.738989,30086.486461,11307.829891,130253.872461,7773.617332,10969.436801,15585.591307,7571.470323,68224.980486,17765.265973,17663.549669,6598.371335999999,167387.781485,23621.360018000003,4745.864522999999,20687.094558,31345.374884,237076.260111,83893.381589,70216.241312,28795.708143,71718.727527,6292.166229,11466.618818,7978.546977999999
MIMAT0000254,1,17764.166675,63359.803312,25663.3399,76820.31058399999,31489.898197,41910.962487,21938.120992,48543.593475,64964.126949000005,49058.605708,49945.647434000006,22148.341587,26633.987801,32613.147926,47194.461512,28667.418788,70813.31647599999,23662.887676,32690.471485,24708.651098,23533.591908,29106.083297,108649.374127,63694.373336,57858.841567,52938.015834000005,110971.314393,11080.785946,145468.476656,88082.984356,27027.218274000003,48147.728636,73674.012864,28515.36417,66314.744839,301758.21528,35595.57606,45678.857602,65944.193086,72003.983446,63044.498177,75590.905097,100154.488389,56947.608992,58234.510475,55464.342531,72719.07681299999,45810.63164199999,27509.660509,155685.44628399998,61469.892206,38809.686652,72921.484549,22961.721543,20489.978614,34744.887467,58650.470891,49359.371599000006,30297.130099,67354.501255,31732.105656,60906.895799,62409.89592,156616.903726,71748.689947,39975.980097,58838.302939,72886.306446,48721.29537199999,62081.855542000005,49409.056514,63238.98503,13496.961735,157390.21722,58417.765506,132811.220944,49451.863531,30796.445025,22188.836654,134712.483025,35892.611946,43791.918581000005,40685.957369,13440.048992,46395.2508,32414.293174,247523.574503,31209.8112,51761.139498,167646.931221,54571.036082,38844.940227,51876.697375,52002.58450999999,66052.05231099999,43187.668558000005,67334.607807,22669.799556,40990.232194,40515.313285,119815.298789,29043.862180000004,10139.353840999998,36126.165438,62024.702271,69877.297633,24801.207664,28306.191908,74116.73032500001,31380.702224,71297.969818,109034.039888,48218.584289000006,59353.870171,44463.791186,78059.395179,76388.53677400001,78559.047592,127103.216602,32885.582117
MIMAT0000255,1,360.982174,88.605352,119.374654,182.02694,140.442979,62.090315,40.047684,126.686965,74.474292,551.818763,164.914058,77.480749,71.11814799999999,72.878541,247.573022,97.841939,159.608091,270.551926,157.628738,70.195032,119.112049,68.886468,56.148953,96.981405,208.570795,146.218147,75.42258700000001,68.093937,161.039281,117.330712,258.788444,49.143793,268.95752600000003,79.810597,191.42816,166.477774,364.427801,149.247753,186.537781,109.974975,151.156484,113.273991,180.6647,27.211938,189.022963,286.191326,14.811191,319.94239200000004,351.625858,242.37010400000003,301.943693,187.573463,211.178281,43.550715,277.348888,234.724991,88.827055,133.98764000000003,155.512541,66.30323,58.059518,259.314133,338.075362,168.096861,185.486857,41.925178,184.590755,142.790265,249.891337,95.449891,147.88818899999998,116.452007,77.39538599999999,256.810445,151.292366,113.431458,228.090317,64.94181999999999,228.566802,123.091095,161.70947,310.866376,86.26164800000001,153.745774,84.543654,209.877263,107.853409,493.298807,226.002629,164.433779,154.007765,37.245007,197.77013900000003,155.640572,170.592043,273.203673,253.251366,70.381706,174.143524,205.82854,226.90233,207.835663,100.297571,130.32196,176.68117999999998,137.38250000000002,209.300109,74.384338,98.115722,95.279769,309.407386,41.172542,34.706775,251.81087,257.035304,45.297272,173.725548,86.459359,52.807543,137.245649
MIMAT0000256,1,7890.635773999999,1056.287423,266.750773,705.045526,1366.494025,1224.872572,140.166895,620.820968,736.383558,2383.047444,1333.990683,729.023404,950.660942,1029.3429190000002,1624.730813,3653.004338,3219.026546,280.572366,1029.731332,1788.39234,448.983038,1509.916863,634.540487,749.191014,3405.569982,1698.2445,1910.592786,635.877195,2366.371847,587.9151889999999,409.411403,2532.703105,1585.433827,939.75931,1090.916621,768.897351,2516.355949,973.663911,2023.50253,481.292689,1364.2350780000002,2497.011836,515.898089,1621.203541,645.765702,650.013496,576.348465,1920.507542,867.0983229999999,1214.137034,1529.198711,5293.830959,1947.081794,502.669711,2328.934454,838.303543,987.799656,2132.915737,2006.491073,1927.213797,4608.312771,1806.728876,500.114667,990.360879,934.853753,314.761338,1049.859921,1087.34961,827.960771,779.680374,528.963372,2956.771907,1457.017773,482.715337,1337.991876,963.033069,1090.626041,1588.122726,1738.06006,2025.04705,899.736889,946.729416,841.9373400000001,1238.225261,2053.642182,943.311167,1237.339832,464.426802,2961.381565,913.759041,3342.538938,599.524468,1407.346449,1432.550909,1283.062916,881.0051080000001,1608.034119,1562.91682,1021.550603,1634.063192,928.669107,1891.356636,3265.316965,656.202643,870.0613999999999,1887.959477,432.287419,1424.519088,868.780486,627.085867,2124.986569,1747.545655,802.399849,1262.668858,684.045567,942.531701,2169.491302,448.89699,1799.431265,1010.280465
MIMAT0000257,1,1921.895829,259.536939,44.949719,146.60993,263.935943,244.329422,50.727069,105.298254,126.403647,786.181944,310.832777,107.41649,686.991625,265.44812,409.467906,826.867312,1177.307202,73.226304,397.981692,374.057315,75.167801,292.922632,132.064633,115.527647,1173.210714,546.996798,495.150973,127.175437,511.073319,93.780459,121.307079,558.5611299999999,310.539773,148.33907,315.68854,124.983314,733.185445,178.96808099999998,303.895987,137.975983,376.169171,569.088528,114.822452,334.91616,116.727331,173.800396,193.833395,473.514744,133.470553,225.60236,282.463451,1489.120327,524.335818,83.428478,617.068099,273.845821,221.532533,705.10995,510.789162,889.936651,729.937131,362.257932,118.972384,237.451512,184.59652,125.775535,160.629457,326.032012,264.922389,172.224806,197.184248,687.6213759999999,456.037427,94.924209,375.078992,197.370737,207.606477,267.147031,579.750166,563.042492,235.471688,297.65762,153.025801,396.435382,436.552681,199.269752,298.213385,117.962756,1224.336561,255.488317,1215.90082,76.892919,248.095575,236.749037,375.434228,171.026378,251.010203,343.04929300000003,260.529681,375.158415,141.983793,501.618405,1249.402197,107.931847,133.97878,413.947267,96.380705,276.284681,107.242759,119.09971,511.397865,280.3654,131.574935,197.593215,218.065432,332.760727,743.944336,122.426451,355.457231,423.936557
MIMAT0000258,1,25.903813,40.465438,9.579448,13.178419,11.300011,24.191033,5.339692,24.130849,33.437437,18.109882,86.342438,23.479013,13.546314,13.564984,24.179106,52.456885,18.436579,57.039437,25.928487,39.524231,18.502843,12.411976,23.204415,30.524026000000003,22.812431,29.948295,59.864565,23.031774,78.354076,47.100502,29.315877,65.325285,30.080776,20.892829,62.689922,39.994661,12.267867,50.395344,27.177691,16.23247,26.404551,28.545046000000003,32.118167,32.096132,65.141381,25.490725,72.768019,51.190783,28.535084,15.243403,45.093145,14.743765,15.793247,4.19766,26.540563,10.059642,82.94092400000001,8.374228,40.458547,15.470755,137.73007399999997,35.183324000000006,13.996751,27.62431,28.194002,32.250138,20.411478,20.05287,28.809527,15.043732,9.416101,41.035469,33.339548,16.924472,38.611071,34.029437,38.199592,30.994959,7.142712,32.559579,34.854673,27.339037,37.813326,85.767269,14.602995,115.167308,18.104889,57.744008,23.347379,19.282137,24.717296,61.674529,15.009341,21.373177,13.173131,38.152038,28.014531,109.756087,32.223409000000004,50.858797,72.010917,14.064067,20.590891000000003,29.279385,45.905080000000005,32.995798,7.984200000000001,15.9395,15.972326,54.371608,23.3515,35.290749,18.130405,36.747518,9.120608,53.427553,6.649782999999999,8.991774,70.410057,29.736559
MIMAT0000259,1,67101.73932,8767.046066,17786.823398,24402.317424,38002.739451,20616.40362,145479.884721,41614.748776,48557.744557000005,31604.940373,30606.667879,23784.241937000003,96129.963335,42016.075834,15808.404764,39695.71785,13236.409607,35356.743138,23289.954561,67343.27931900001,6595.396035,26914.748965,83722.389252,112308.33132,102473.437778,40886.469534,34919.304604,50071.573737000006,73442.18118900001,15286.635991,47812.176194,101388.431927,18702.279948,63602.35772,52728.94276,6317.156660000001,56634.24582,134047.741189,46190.336482000006,22401.212247,40426.513844,51834.630851,32409.240075,170431.856943,26638.682234,19746.042852,74774.612332,62741.129919,42032.176533,48990.772403,26840.161029,41090.874835,19551.589095000003,19188.550461,64969.309154,81611.644146,134557.470034,123481.333842,32454.076392,25120.819221,19057.390867,42923.656092000005,74598.37401300001,37443.282002,71225.171846,9209.994184,46181.411896,21972.414165,20888.160159,11750.193101,54010.207054,48522.778572,70394.478334,51014.033333,21589.105684,32615.702925,27833.10875,44896.200087000005,45930.022843000006,74308.903054,65722.13206799999,44303.373635,37175.817192,21183.88058,72833.58812,23301.680008,28483.904369,58613.467381,45157.566787,20700.98066,27439.050472,107540.752247,27353.199814,41239.271629,30228.382568,55911.592523,56643.141928,61389.334861,79406.705344,88172.398158,21036.699075,92822.845874,96008.023806,17283.447392000002,59708.630848,51609.025014,144000.187054,103787.402483,57984.680254,17498.854314,53562.50496,66510.646691,72698.254672,27068.463637,46166.85737,9706.392376,72333.001124,11071.639534,57732.273696,20429.77712
MIMAT0000260,0,2.506821,,,,,,1.334923,,,,,0.586975,1.451391,,,0.089517,,,0.411563,0.316194,,,,,0.81473,,,,0.393739,,,,,,,,1.443278,,,,,0.906192,0.401477,0.697742,,,,,,,,0.819098,,,1.327028,,0.535103,,0.632165,,,0.651543,0.538337,,1.780674,,0.887456,,0.626294,,,,,,,0.378105,,,,0.794136,0.810574,1.22872,1.181666,,0.768579,,0.775924,0.824914,,0.535615,,0.400484,0.882902,0.54803,,0.438529,,1.23045,,,,0.520891,1.992666,1.148212,,,,,,,,,0.518012,,,,,,3.974761,
MIMAT0000261,1,19374.381131,5359.577264,10913.201366,16406.310484,23450.748511,4757.569578,69084.92378900001,13528.632348,12640.111095,18451.839431,12296.026776,8058.584833999999,51278.602682,20346.944415,4750.668737,33135.116135,7023.282762,16642.412056999998,9360.183725,33408.408293,4275.313048,8211.142604,21869.158614,35511.035985,39254.489775,21546.036696,12716.992135,21184.22364,21502.484688,4840.417609,12547.196037,30415.211094,6947.774465,35358.600289,13465.459809,1675.776282,25287.681469,36274.957001,12516.561411,22769.283468,13879.991708,24906.684891,13487.623661,71352.8415,8756.432243,8206.854917,25078.563704,15998.826024999998,17824.301218,28884.724052,12325.579713,29650.531796,5189.661112,7021.634733,35030.889896,32432.287429,49536.065927,32529.686636,25931.400005,20556.210406,7220.023312,11849.613439,22349.042354,13798.63642,27382.014784,3014.742823,9311.183632,9899.548946,16904.303512,4479.919983,42597.33757,23848.261926,26127.888928,21800.189705,8057.89454,21966.001568,19826.695643,17541.671611,26768.505873,22275.517573,24553.900727,33717.943441,12551.660975,7081.835313,25728.170639,5856.863709,13426.844218,8920.624262000001,19464.243017,11953.31795,18102.567269,38345.937234,18834.074378,6306.7313970000005,27277.601337,22301.401101,21315.696878,35720.191870999995,23721.227747,19256.336706,8270.386055,28899.575269,70863.223341,8562.784188,18442.099015,21338.081532,41590.840522,25190.314688,47120.075384,4629.871764,19728.515451,21898.563926,26798.289951,12363.431755,16899.656731,3930.409454,21341.643343,3107.0034880000003,21733.427513,12938.452192
MIMAT0000262,0,17.547745,18.837359,,5.765559,,,1.334923,154.108387,11.905754,42.611487,2.590273,1.760925,2.902782,1.59588,4.205062,187.985424,80.594185,5.3956230000000005,3.292505,,4.914816999999999,,0.286474,1.15914,1.62946,50.207435,0.676436,2.5034530000000004,1.574956,2.523241,1.010892,,17.694574,0.417857,3.918119,3.499533,0.721639,12.27579,251.39363,6.898799,0.765349,11.327399,4.817724999999999,,166.807117,30.125402,,,4.602434000000001,6.097361,28.498867,19.658353,7.671005999999999,0.524707,1.327028,14.530594999999998,1.070205,,1.26433,12.523944,4.515741,5.212344,3.23002,0.587751,2.96779,6.450028,1.774912,252.735313,139.663579,,0.553888,7.763468,24.607764,100.075131,14.97164,2.268629,57.022582,0.737975,,36.53026,6.484591,7.065144999999999,7.680830999999999,22.235959,0.768579,6.061437,1.810489,0.824914,62.570975,2.678075,58.941245,26.431942,10.594828,26.305448,9.221192,5.26235,26.893951,37.40566,29.48099,1.795017,1.358696,107.824518,29.225782,10.908007,34.16192,13.198319,136.872007,301.669813,3.422641,1.553475,23.351501,3.921194,2.590059,25.301569,1.658292,51.104614,4.987337,1.38335,3.406938,2.287428
MIMAT0000263,1,258.20252800000003,220.466861,335.280663,297.338124,114.614385,70.960361,77.425522,242.405361,244.701243,283.366392,337.598939,197.810699,98.210775,87.241467,290.149275,107.151692,129.582807,165.722689,78.608586,89.79905000000001,544.966532,21.10036,78.207473,161.120501,244.418899,244.871354,201.577855,66.091173,170.489019,265.7814,81.882281,174.40052300000002,398.127915,150.01049,171.27782799999997,653.41277,22.370816,215.149357,397.78255,92.930883,148.095084,205.705566,205.556281,16.745808,197.30684,324.427414,23.182732,313.970135,451.038405,362.792988,551.9400850000001,184.297069,311.803828,10.494148,167.869064,212.37023,147.153253,139.849599,156.144707,90.61441,417.383408,545.9930740000001,264.861589,547.784176,305.38556,66.435284,504.074753,194.651138,220.455515,144.212337,54.834945,217.377079,105.575242,133.188225,266.33760500000005,284.712957,215.91074,293.714147,169.044198,389.920824,314.502625,218.097951,170.750799,19.694706,149.10426,225.788536,268.98692,65.168238,236.275476,168.183083,154.007766,94.514212,617.1487860000001,299.224481,227.236502,196.899598,630.887254,136.087704,260.52968300000003,158.559777,359.375246,102.094713,77.714012,299.108989,233.79564,195.575086,165.387008,128.106359,185.393078,23.819942,395.807939,252.263508,60.607352,172.89406599999998,96.180952,90.01381,280.95327799999995,78.15925999999999,161.829571,61.760542
MIMAT0000264,1,2922.952869,1476.290744,1538.606649,2283.161438,1281.743948,2435.2305300000003,1555.185042,6066.166792,4236.928561,2164.663573,2685.249861,535.908512,22264.817852,154.268447,1708.306416,5211.224447,452.486304,23747.676027,2510.947583,615.6293999999999,18454.272539,2164.648582,5528.666762000001,112.436609,6748.40578,1294.823348,7175.630457,2056.336717,17443.034811999998,2635.104845,2241.148371,6039.292262,1555.353052,3949.161909,3815.129651,2136.714748,15366.585506,4083.315134,1057.459198,3919.735316,5941.406393,687.799668,2485.946295,43.260004,2172.634447,8364.433947,17021.276596,9601.684519,15002.089507,475.594169,3694.391133,4211.802384,458.455413,986.449955,2698.511804,5580.866112,6837.542806,7236.169964000001,3417.482897,29995.579788,3421.6407830000003,2795.771224,889.332001,4073.70401,11806.75772,28878.707879,2439.615309,10583.420977,11035.927985,3790.502009,7081.462574,22543.999450000003,2787.424635,6365.072603,3307.156602,4235.908695,9309.628178,2234.589046,37011.155726,5430.302645,3894.401693,16004.39636,27010.531601,1503.150835,3518.553107,6970.652795,457.536406,17.323203,10809.836531,3318.134368,3236.064436,7132.218574,4949.550956,4098.169744,5018.962722,3219.242657,2631.124817,1330.607972,1262.197759,1397.121034,9104.625752,1466.309266,5710.983581,1721.742528,1346.193161,2129.728674,14337.913031,6239.4290120000005,8096.828805999999,1141.803741,11026.578678,5138.725322,70.449567,4088.01091,3080.27793,7125.609336,12353.632069,410.854868,1822.712012,4314.850665
MIMAT0000265,0,0.835607,,5.158164,,,,,,0.7599419999999999,,0.863424,,,0.26598,,1.43227,1.580278,0.770803,0.823127,0.316194,0.578214,,0.859422,,1.62946,,10.146537,,1.181217,2.943782,1.010892,1.797944,4.423644,0.835714,2.238925,50.993193,,,2.4707,0.405812,1.913374,0.906192,2.007385,,2.635779,,,,,,,,0.902471,0.524707,,,,0.837423,0.632165,2.9468110000000003,,1.303086,2.153347,7.053016,4.748464,0.645003,,7.951999,,0.518749,,1.109067,,4.415079,0.787981,1.890525,0.553617,1.47595,,12.706177,0.810574,,,,0.768579,,1.551848,0.824914,3.73558,0.535615,0.950665,0.400484,,,,2.631175,,517.773104,1.371209,,,0.520891,,1.722317,3.20268,1.199847,,1.180704,,,4.6703,1.960597,0.518012,,0.829146,1.161468,,,3.406938,
MIMAT0000266,1,4259.088271,418.607961,4042.526854,1374.674038,741.764919,1304.702978,218.927337,884.615046,2298.063846,74.570103,778.808801,50.479882,6.28936,12937.005274,560.850139,269.266737,102.718077,217.366505,5337.564205,125.528955,89.334036,4.96479,41.252294,29.751267,40.736483,697.61911,1245.994656,1370.891145,2518.355132,5598.651578,7112.638685,2049.056292,1693.370729,2039.975499,3698.145776,13936.139525,33.195403,4204.780839,1490.449205,1927.605627,954.007869,3061.1163010000005,51.790548,23.723228,7260.816294,122.81895,38.637885,45.218525,44.183354,248.467466,8715.963693,3378.779625,685.878174,3.672952,534.128842,344.263322,346.211473,513.340144,43.619371,501.694419,217.400632,377.894968,752.056177,4154.813682,3666.110603,279.286189,804.922185,642.729071,2662.376134,163.406066,9.416101,103.143206,312.359845,64.754496,2934.441548,4648.799196,483.307886,317.329355,45.237179000000005,3954.003636,1842.839474,95.225866,238.105786,1745.840446,100.683804,64.402771,38.278908,40208.802327,93.389516,542.577905,1870.909169,36.844523,167.751459,927.815108,175.202637,4344.947045,4874.528516,15.257573,4205.497586,5115.796503,25.815234,276.072436,7442.611192,750.9300509999999,1242.63984,639.5185270000001,18.249601,1219.666983,2141.432668,21.748642,79.395103,268.601818,56.463256,100.001446,109.447291,69.68811099999999,990.817483,461.347134,354.321589,528.395743
MIMAT0000267,1,1645.30995,1089.776059,1342.596414,694.338057,407.60749,71.766727,971.823787,527.039715,298.15048,1405.113805,3091.059327,258.269162,597.972988,2178.376883,518.7995189999999,978.150812,421.93426,1248.701196,1340.4616099999998,368.049625,2258.503213,112.948979,163.290329,232.214441,1339.4155629999998,1860.317626,328.747776,1602.710941,177.182585,962.616499,1151.406403,348.80104199999994,1485.459484,183.021154,92.915423,93.987452,326.902565,557.579267,79.062371,3000.9776,803.9994100000001,870.397339,551.228077,229.208248,578.741621,757.7697479999999,11.591366,332.74009,3146.2229700000003,743.115888,2325.3632700000003,866.6057800000001,484.175843,78.181406,540.763983,773.474735,1446.382707,287.236001,1645.52497,433.917785,768.966028,353.136332,534.02987,236.863759,927.434278,363.136546,3168.216315,227.842097,8355.389322,912.480228,1383.613102,485.771228,131.770608,263.433064,459.3929700000001,202.664203,651.607539,1006.598235,5040.374183,619.426156,244.387991,6027.490171,540.612397,892.6149300000001,1135.190682,453.850111,114.319442,951.95121,477.220428,1538.286023,2677.073281,233.482141,2490.66772,727.236058,451.179722,2704.409411,1900.50583,1530.186862,762.392129,1789.631267,2033.289425,418.796677,5580.131782,689.5007579999999,598.36738,342.55636,869.707544,371.331332,1528.779849,1276.4381929999995,667.852922,328.07326900000004,177.677953,1218.089899,613.568146,78.399123,736.46333,163.23527,337.854719,407.162088
