gene_id,gene_name,is_expressed
ENSG00000163714.18,U2SURP,1
ENSG00000163719.20,MTMR14,1
ENSG00000163728.11,TTC14,1
ENSG00000163734.4,CXCL3,1
ENSG00000163735.7,CXCL5,1
ENSG00000163736.4,PPBP,0
ENSG00000163737.4,PF4,0
ENSG00000163738.18,MTHFD2L,1
ENSG00000163739.5,CXCL1,1
ENSG00000163743.13,RCHY1,1
ENSG00000163746.12,PLSCR2,1
ENSG00000163749.17,CCDC158,1
ENSG00000163751.4,CPA3,1
ENSG00000163754.18,GYG1,1
ENSG00000163755.9,HPS3,1
ENSG00000163762.7,TM4SF18,1
ENSG00000163781.14,TOPBP1,1
ENSG00000163785.13,RYK,1
ENSG00000163788.14,SNRK,1
ENSG00000163792.6,TCF23,1
ENSG00000163793.13,DNAJC5G,0
ENSG00000163794.6,UCN,1
ENSG00000163795.14,ZNF513,1
ENSG00000163798.13,SLC4A1AP,1
ENSG00000163803.13,PLB1,1
ENSG00000163806.16,SPDYA,1
ENSG00000163807.6,KIAA1143,1
ENSG00000163808.17,KIF15,1
ENSG00000163810.12,TGM4,1
ENSG00000163811.12,WDR43,1
ENSG00000163812.15,ZDHHC3,1
ENSG00000163814.8,CDCP1,1
ENSG00000163815.6,CLEC3B,1
ENSG00000163817.16,SLC6A20,1
ENSG00000163818.17,LZTFL1,1
ENSG00000163820.15,FYCO1,1
ENSG00000163823.4,CCR1,1
ENSG00000163825.4,RTP3,0
ENSG00000163827.13,LRRC2,1
ENSG00000163832.16,ELP6,1
ENSG00000163833.8,FBXO40,0
ENSG00000163840.10,DTX3L,1
ENSG00000163848.20,ZNF148,1
ENSG00000163864.17,NMNAT3,1
ENSG00000163866.9,SMIM12,1
ENSG00000163867.17,ZMYM6,1
ENSG00000163870.16,TPRA1,1
ENSG00000163872.16,YEATS2,1
ENSG00000163873.10,GRIK3,1
ENSG00000163874.11,ZC3H12A,1
ENSG00000163875.16,MEAF6,1
ENSG00000163877.11,SNIP1,1
ENSG00000163879.11,DNALI1,1
ENSG00000163882.9,POLR2H,1
ENSG00000163884.4,KLF15,1
ENSG00000163885.12,CFAP100,1
ENSG00000163888.4,CAMK2N2,1
ENSG00000163898.10,LIPH,1
ENSG00000163900.11,TMEM41A,1
ENSG00000163902.12,RPN1,1
ENSG00000163904.13,SENP2,1
ENSG00000163909.8,HEYL,1
ENSG00000163913.12,IFT122,1
ENSG00000163914.5,RHO,0
ENSG00000163918.11,RFC4,1
ENSG00000163923.10,RPL39L,1
ENSG00000163930.10,BAP1,1
ENSG00000163931.16,TKT,1
ENSG00000163932.15,PRKCD,1
ENSG00000163933.10,RFT1,1
ENSG00000163935.14,SFMBT1,1
ENSG00000163938.17,GNL3,1
ENSG00000163939.18,PBRM1,1
ENSG00000163945.19,UVSSA,1
ENSG00000163946.13,TASOR,1
ENSG00000163947.12,ARHGEF3,1
ENSG00000163950.13,SLBP,1
ENSG00000163956.13,LRPAP1,1
ENSG00000163958.14,ZDHHC19,1
ENSG00000163959.10,SLC51A,1
ENSG00000163960.12,UBXN7,1
ENSG00000163961.4,RNF168,1
ENSG00000163964.17,PIGX,1
ENSG00000163975.12,MELTF,1
ENSG00000163982.6,OTOP1,0
ENSG00000163993.7,S100P,1
ENSG00000163995.21,ABLIM2,1
ENSG00000164002.11,EXO5,1
ENSG00000164007.11,CLDN19,1
ENSG00000164008.16,C1orf50,1
ENSG00000164010.15,ERMAP,1
ENSG00000164011.18,ZNF691,1
ENSG00000164022.17,AIMP1,1
ENSG00000164023.14,SGMS2,1
ENSG00000164024.12,METAP1,1
ENSG00000164031.17,DNAJB14,1
ENSG00000164032.12,H2AZ1,1
ENSG00000164035.10,EMCN,1
ENSG00000164037.17,SLC9B1,1
ENSG00000164038.16,SLC9B2,1
ENSG00000164039.15,BDH2,1
ENSG00000164040.18,PGRMC2,1
ENSG00000164045.12,CDC25A,1
ENSG00000164047.6,CAMP,1
ENSG00000164048.14,ZNF589,1
ENSG00000164049.14,FBXW12,1
ENSG00000164050.13,PLXNB1,1
ENSG00000164051.14,CCDC51,1
ENSG00000164053.21,ATRIP,1
ENSG00000164054.15,SHISA5,1
ENSG00000164056.11,SPRY1,1
ENSG00000164061.5,BSN,1
ENSG00000164062.13,APEH,1
ENSG00000164066.13,INTU,1
ENSG00000164068.16,RNF123,1
ENSG00000164070.12,HSPA4L,1
ENSG00000164073.11,MFSD8,1
ENSG00000164074.15,ABHD18,1
ENSG00000164076.17,CAMKV,1
ENSG00000164077.14,MON1A,1
ENSG00000164078.13,MST1R,1
ENSG00000164080.13,RAD54L2,1
ENSG00000164081.13,TEX264,1
ENSG00000164082.15,GRM2,1
ENSG00000164086.10,DUSP7,1
ENSG00000164087.8,POC1A,1
ENSG00000164088.18,PPM1M,1
ENSG00000164089.9,ETNPPL,1
ENSG00000164091.12,WDR82,1
ENSG00000164093.17,PITX2,1
ENSG00000164096.13,C4orf3,1
ENSG00000164099.3,PRSS12,1
ENSG00000164100.9,NDST3,1
ENSG00000164104.12,HMGB2,1
ENSG00000164105.4,SAP30,1
ENSG00000164106.8,SCRG1,1
ENSG00000164107.9,HAND2,1
ENSG00000164109.14,MAD2L1,1
ENSG00000164111.15,ANXA5,1
ENSG00000164112.13,TMEM155,1
ENSG00000164113.11,ADAD1,0
ENSG00000164114.19,MAP9,1
ENSG00000164116.17,GUCY1A1,1
ENSG00000164117.14,FBXO8,1
ENSG00000164118.13,CEP44,1
ENSG00000164120.14,HPGD,1
ENSG00000164122.9,ASB5,0
ENSG00000164123.7,C4orf45,0
ENSG00000164124.11,TMEM144,1
ENSG00000164125.16,GASK1B,1
ENSG00000164128.7,NPY1R,1
ENSG00000164129.12,NPY5R,1
ENSG00000164134.13,NAA15,1
ENSG00000164136.17,IL15,1
ENSG00000164142.16,FAM160A1,1
ENSG00000164144.16,ARFIP1,1
ENSG00000164151.12,ICE1,1
ENSG00000164161.10,HHIP,1
ENSG00000164162.14,ANAPC10,1
ENSG00000164163.11,ABCE1,1
ENSG00000164164.17,OTUD4,1
ENSG00000164167.12,LSM6,1
ENSG00000164168.8,TMEM184C,1
ENSG00000164169.13,PRMT9,1
ENSG00000164171.11,ITGA2,1
ENSG00000164172.20,MOCS2,1
ENSG00000164175.15,SLC45A2,1
ENSG00000164176.13,EDIL3,1
ENSG00000164180.14,TMEM161B,1
ENSG00000164181.14,ELOVL7,1
ENSG00000164182.12,NDUFAF2,1
ENSG00000164185.6,ZNF474,1
ENSG00000164187.7,LMBRD2,1
ENSG00000164188.9,RANBP3L,1
ENSG00000164190.19,NIPBL,1
ENSG00000164197.12,RNF180,1
ENSG00000164199.18,ADGRV1,1
ENSG00000164209.17,SLC25A46,1
ENSG00000164211.13,STARD4,1
ENSG00000164219.10,PGGT1B,1
ENSG00000164220.7,F2RL2,1
ENSG00000164221.13,CCDC112,1
ENSG00000164236.12,ANKRD33B,1
ENSG00000164237.9,CMBL,1
ENSG00000164241.13,C5orf63,1
ENSG00000164244.21,PRRC1,1
ENSG00000164251.5,F2RL1,1
ENSG00000164252.13,AGGF1,1
ENSG00000164253.14,WDR41,1
ENSG00000164256.11,PRDM9,0
ENSG00000164258.12,NDUFS4,1
ENSG00000164265.9,SCGB3A2,1
ENSG00000164266.11,SPINK1,1
ENSG00000164270.18,HTR4,0
ENSG00000164283.13,ESM1,1
ENSG00000164284.15,GRPEL2,1
ENSG00000164287.13,CDC20B,1
ENSG00000164291.17,ARSK,1
ENSG00000164292.13,RHOBTB3,1
ENSG00000164294.14,GPX8,1
ENSG00000164296.7,TIGD6,1
ENSG00000164299.7,SPZ1,0
ENSG00000164300.17,SERINC5,1
ENSG00000164303.11,ENPP6,1
ENSG00000164304.16,CAGE1,1
ENSG00000164305.19,CASP3,1
ENSG00000164306.11,PRIMPOL,1
ENSG00000164307.13,ERAP1,1
ENSG00000164308.17,ERAP2,1
ENSG00000164309.15,CMYA5,1
ENSG00000164318.18,EGFLAM,1
ENSG00000164323.14,CFAP97,1
ENSG00000164325.8,TMEM174,0
ENSG00000164326.5,CARTPT,1
ENSG00000164327.13,RICTOR,1
ENSG00000164329.13,TENT2,1
ENSG00000164330.17,EBF1,1
ENSG00000164331.10,ANKRA2,1
ENSG00000164332.8,UBLCP1,1
ENSG00000164334.15,FAM170A,0
ENSG00000164338.10,UTP15,1
ENSG00000164342.13,TLR3,1
ENSG00000164344.16,KLKB1,1
ENSG00000164346.10,NSA2,1
ENSG00000164347.18,GFM2,1
ENSG00000164362.21,TERT,1
ENSG00000164363.10,SLC6A18,0
ENSG00000164366.4,CCDC127,1
ENSG00000164379.7,FOXQ1,1
ENSG00000164393.8,ADGRF2,1
ENSG00000164398.15,ACSL6,1
ENSG00000164399.5,IL3,0
ENSG00000164400.6,CSF2,0
ENSG00000164402.14,SEPTIN8,1
ENSG00000164403.15,SHROOM1,1
ENSG00000164404.8,GDF9,1
ENSG00000164405.11,UQCRQ,1
ENSG00000164406.8,LEAP2,1
ENSG00000164411.12,GJB7,1
ENSG00000164414.18,SLC35A1,1
ENSG00000164418.21,GRIK2,1
ENSG00000164430.16,CGAS,1
ENSG00000164434.12,FABP7,1
ENSG00000164438.6,TLX3,1
ENSG00000164440.15,TXLNB,1
ENSG00000164442.10,CITED2,1
ENSG00000164451.13,CALHM4,0
ENSG00000164458.10,TBXT,0
ENSG00000164463.12,CREBRF,1
ENSG00000164465.19,DCBLD1,1
ENSG00000164466.13,SFXN1,1
ENSG00000164483.17,SAMD3,1
ENSG00000164484.12,TMEM200A,1
ENSG00000164485.15,IL22RA2,1
ENSG00000164488.12,DACT2,1
ENSG00000164494.12,PDSS2,1
ENSG00000164500.7,SPATA48,0
ENSG00000164506.14,STXBP5,1
ENSG00000164508.5,H2AC1,0
ENSG00000164509.15,IL31RA,1
ENSG00000164512.18,ANKRD55,1
ENSG00000164520.11,RAET1E,1
ENSG00000164530.15,PI16,1
ENSG00000164532.11,TBX20,1
ENSG00000164535.15,DAGLB,1
ENSG00000164542.13,KIAA0895,1
ENSG00000164543.7,STK17A,1
ENSG00000164548.11,TRA2A,1
ENSG00000164574.16,GALNT10,1
ENSG00000164576.12,SAP30L,1
ENSG00000164587.13,RPS14,1
ENSG00000164588.8,HCN1,1
ENSG00000164591.14,MYOZ3,1
ENSG00000164597.15,COG5,1
ENSG00000164600.7,NEUROD6,0
ENSG00000164603.12,BMT2,1
ENSG00000164604.13,GPR85,1
ENSG00000164609.10,SLU7,1
ENSG00000164610.9,RP9,1
ENSG00000164611.13,PTTG1,1
ENSG00000164615.6,CAMLG,1
ENSG00000164619.10,BMPER,1
ENSG00000164620.9,RELL2,1
ENSG00000164626.9,KCNK5,1
ENSG00000164627.18,KIF6,1
ENSG00000164631.19,ZNF12,1
ENSG00000164638.10,SLC29A4,1
ENSG00000164645.3,TEX47,0
ENSG00000164647.9,STEAP1,1
ENSG00000164649.20,CDCA7L,1
ENSG00000164651.17,SP8,0
ENSG00000164654.16,MIOS,1
ENSG00000164659.15,ELAPOR2,1
ENSG00000164663.14,USP49,1
ENSG00000164674.16,SYTL3,1
ENSG00000164675.11,IQUB,1
ENSG00000164683.18,HEY1,1
ENSG00000164684.13,ZNF704,1
ENSG00000164687.11,FABP5,1
ENSG00000164690.8,SHH,1
ENSG00000164691.18,TAGAP,1
ENSG00000164692.18,COL1A2,1
ENSG00000164694.17,FNDC1,1
ENSG00000164695.5,CHMP4C,1
ENSG00000164707.15,SLC13A4,1
ENSG00000164708.6,PGAM2,0
ENSG00000164713.10,BRI3,1
ENSG00000164715.6,LMTK2,1
ENSG00000164729.7,SLC35G3,0
ENSG00000164733.22,CTSB,1
ENSG00000164736.6,SOX17,1
ENSG00000164741.15,DLC1,1
ENSG00000164742.16,ADCY1,1
ENSG00000164743.5,C8orf48,1
ENSG00000164744.13,SUN3,0
ENSG00000164746.14,C7orf57,1
ENSG00000164749.13,HNF4G,1
ENSG00000164751.15,PEX2,1
ENSG00000164754.15,RAD21,1
ENSG00000164756.12,SLC30A8,1
ENSG00000164758.7,MED30,1
ENSG00000164761.9,TNFRSF11B,1
ENSG00000164764.11,SBSPON,1
ENSG00000164776.10,PHKG1,1
ENSG00000164778.4,EN2,1
ENSG00000164794.9,KCNV1,1
ENSG00000164796.18,CSMD3,1
ENSG00000164808.17,SPIDR,1
ENSG00000164815.11,ORC5,1
ENSG00000164816.8,DEFA5,0
ENSG00000164818.16,DNAAF5,1
ENSG00000164821.5,DEFA4,0
ENSG00000164822.5,DEFA6,0
ENSG00000164823.11,OSGIN2,1
ENSG00000164825.4,DEFB1,1
ENSG00000164828.18,SUN1,1
ENSG00000164830.18,OXR1,1
ENSG00000164841.5,TMEM74,1
ENSG00000164849.10,GPR146,1
ENSG00000164850.15,GPER1,1
ENSG00000164853.9,UNCX,0
ENSG00000164855.16,TMEM184A,1
ENSG00000164867.11,NOS3,1
ENSG00000164871.17,SPAG11B,0
ENSG00000164877.19,MICALL2,1
ENSG00000164879.7,CA3,1
ENSG00000164880.16,INTS1,1
ENSG00000164885.13,CDK5,1
ENSG00000164889.15,SLC4A2,1
ENSG00000164893.9,SLC7A13,1
ENSG00000164896.20,FASTK,1
ENSG00000164897.14,TMUB1,1
ENSG00000164898.13,FMC1,1
ENSG00000164900.4,GBX1,0
ENSG00000164902.14,PHAX,1
ENSG00000164904.18,ALDH7A1,1
ENSG00000164916.11,FOXK1,1
ENSG00000164919.11,COX6C,1
ENSG00000164920.9,OSR2,1
ENSG00000164924.18,YWHAZ,1
ENSG00000164929.17,BAALC,1
ENSG00000164930.12,FZD6,1
ENSG00000164932.13,CTHRC1,1
ENSG00000164933.12,SLC25A32,1
ENSG00000164934.14,DCAF13,1
ENSG00000164935.6,DCSTAMP,1
ENSG00000164938.14,TP53INP1,1
ENSG00000164941.14,INTS8,1
ENSG00000164944.12,VIRMA,1
ENSG00000164946.20,FREM1,1
ENSG00000164949.8,GEM,1
ENSG00000164951.16,PDP1,1
ENSG00000164953.16,TMEM67,1
ENSG00000164961.16,WASHC5,1
ENSG00000164967.10,RPP25L,1
ENSG00000164970.15,FAM219A,1
ENSG00000164972.13,C9orf24,1
ENSG00000164975.15,SNAPC3,1
ENSG00000164976.9,MYORG,1
ENSG00000164978.18,NUDT2,1
ENSG00000164983.7,TMEM65,1
ENSG00000164985.15,PSIP1,1
ENSG00000164989.17,CCDC171,1
ENSG00000165006.14,UBAP1,1
ENSG00000165023.7,DIRAS2,1
ENSG00000165025.15,SYK,1
ENSG00000165028.12,NIPSNAP3B,1
ENSG00000165029.17,ABCA1,1
ENSG00000165030.4,NFIL3,1
ENSG00000165046.13,LETM2,1
ENSG00000165055.16,METTL2B,1
ENSG00000165059.8,PRKACG,0
ENSG00000165060.15,FXN,1
ENSG00000165061.15,ZMAT4,1
ENSG00000165066.13,NKX6-3,0
ENSG00000165071.15,TMEM71,1
ENSG00000165072.10,MAMDC2,1
ENSG00000165076.14,PRSS37,0
ENSG00000165078.13,CPA6,1
ENSG00000165084.16,C8orf34,1
ENSG00000165091.18,TMC1,1
ENSG00000165092.13,ALDH1A1,1
ENSG00000165097.16,KDM1B,1
ENSG00000165102.15,HGSNAT,1
ENSG00000165105.10,RASEF,1
ENSG00000165113.13,GKAP1,1
ENSG00000165115.15,KIF27,1
ENSG00000165118.15,C9orf64,1
ENSG00000165119.21,HNRNPK,1
ENSG00000165120.5,SSMEM1,0
ENSG00000165124.18,SVEP1,1
ENSG00000165125.22,TRPV6,1
ENSG00000165131.8,LLCFC1,1
ENSG00000165138.18,ANKS6,1
ENSG00000165140.11,FBP1,1
ENSG00000165152.9,PGAP4,1
ENSG00000165156.15,ZHX1,1
ENSG00000165164.14,CFAP47,1
ENSG00000165168.8,CYBB,1
ENSG00000165169.11,DYNLT3,1
ENSG00000165171.11,METTL27,1
ENSG00000165175.16,MID1IP1,1
ENSG00000165181.16,SHOC1,1
ENSG00000165182.12,CXorf58,1
ENSG00000165185.15,KIAA1958,1
ENSG00000165186.12,PTCHD1,1
ENSG00000165188.13,RNF183,1
ENSG00000165192.14,ASB11,0
ENSG00000165194.15,PCDH19,1
ENSG00000165195.16,PIGA,1
ENSG00000165197.5,VEGFD,1
ENSG00000165202.3,OR1Q1,0
ENSG00000165204.3,OR1K1,0
ENSG00000165209.19,STRBP,1
ENSG00000165215.6,CLDN3,1
ENSG00000165219.22,GAPVD1,1
ENSG00000165233.18,CARD19,1
ENSG00000165238.16,WNK2,1
ENSG00000165240.20,ATP7A,1
ENSG00000165244.7,ZNF367,1
ENSG00000165246.14,NLGN4Y,0
ENSG00000165259.14,HDX,1
ENSG00000165264.11,NDUFB6,1
ENSG00000165269.13,AQP7,1
ENSG00000165271.17,NOL6,1
ENSG00000165272.16,AQP3,1
ENSG00000165275.10,TRMT10B,1
ENSG00000165280.17,VCP,1
ENSG00000165282.14,PIGO,1
ENSG00000165283.16,STOML2,1
ENSG00000165288.11,BRWD3,1
ENSG00000165300.7,SLITRK5,1
ENSG00000165304.8,MELK,1
ENSG00000165309.14,ARMC3,1
ENSG00000165312.6,OTUD1,1
ENSG00000165322.18,ARHGAP12,1
ENSG00000165323.15,FAT3,1
ENSG00000165325.14,DEUP1,1
ENSG00000165338.17,HECTD2,1
ENSG00000165349.12,SLC7A3,1
ENSG00000165355.7,FBXO33,1
ENSG00000165359.16,INTS6L,1
ENSG00000165370.3,GPR101,0
ENSG00000165376.11,CLDN2,1
ENSG00000165379.13,LRFN5,1
ENSG00000165383.11,LRRC18,1
ENSG00000165389.7,SPTSSA,1
ENSG00000165392.11,WRN,1
ENSG00000165406.16,MARCHF8,1
ENSG00000165409.18,TSHR,1
ENSG00000165410.15,CFL2,1
ENSG00000165416.15,SUGT1,1
ENSG00000165417.12,GTF2A1,1
ENSG00000165424.7,ZCCHC24,1
ENSG00000165434.8,PGM2L1,1
ENSG00000165443.12,PHYHIPL,1
ENSG00000165449.11,SLC16A9,1
ENSG00000165457.14,FOLR2,1
ENSG00000165458.14,INPPL1,1
ENSG00000165462.5,PHOX2A,0
ENSG00000165471.7,MBL2,0
ENSG00000165474.8,GJB2,1
ENSG00000165475.15,CRYL1,1
ENSG00000165476.14,REEP3,1
ENSG00000165478.7,HEPACAM,1
ENSG00000165480.16,SKA3,1
ENSG00000165487.14,MICU2,1
ENSG00000165490.13,DDIAS,1
ENSG00000165494.11,PCF11,1
ENSG00000165495.16,PKNOX2,1
ENSG00000165496.5,RPL10L,0
ENSG00000165501.17,LRR1,1
ENSG00000165502.7,RPL36AL,1
ENSG00000165506.15,DNAAF2,1
ENSG00000165507.9,DEPP1,1
ENSG00000165509.13,MAGEC3,1
ENSG00000165512.5,ZNF22,1
ENSG00000165516.11,KLHDC2,1
ENSG00000165521.15,EML5,1
ENSG00000165525.18,NEMF,1
ENSG00000165526.9,RPUSD4,1
ENSG00000165527.7,ARF6,1
ENSG00000165533.19,TTC8,1
ENSG00000165548.11,TMEM63C,1
ENSG00000165553.4,NGB,1
ENSG00000165555.9,NOXRED1,1
ENSG00000165556.10,CDX2,0
ENSG00000165566.12,AMER2,1
ENSG00000165568.18,AKR1E2,1
ENSG00000165572.8,KBTBD6,1
ENSG00000165583.15,SSX5,0
ENSG00000165584.16,SSX3,0
ENSG00000165588.18,OTX2,0
ENSG00000165591.6,FAAH2,1
ENSG00000165606.9,DRGX,0
ENSG00000165609.13,NUDT5,1
ENSG00000165617.15,DACT1,1
ENSG00000165621.8,OXGR1,1
ENSG00000165623.10,UCMA,0
ENSG00000165626.17,BEND7,1
ENSG00000165629.20,ATP5F1C,1
ENSG00000165630.14,PRPF18,1
ENSG00000165632.8,TAF3,1
ENSG00000165633.13,VSTM4,1
ENSG00000165637.13,VDAC2,1
ENSG00000165643.11,SOHLH1,1
ENSG00000165644.11,COMTD1,1
ENSG00000165646.14,SLC18A2,1
ENSG00000165650.12,PDZD8,1
ENSG00000165655.17,ZNF503,1
ENSG00000165660.8,ABRAXAS2,1
ENSG00000165661.17,QSOX2,1
ENSG00000165669.14,FAM204A,1
ENSG00000165671.21,NSD1,1
ENSG00000165672.7,PRDX3,1
ENSG00000165675.16,ENOX2,1
ENSG00000165678.21,GHITM,1
ENSG00000165682.14,CLEC1B,1
ENSG00000165684.4,SNAPC4,1
ENSG00000165685.8,TMEM52B,1
ENSG00000165688.12,PMPCA,1
ENSG00000165689.17,ENTR1,1
ENSG00000165694.10,FRMD7,1
ENSG00000165695.10,AK8,1
ENSG00000165698.16,SPACA9,1
ENSG00000165699.15,TSC1,1
ENSG00000165702.14,GFI1B,1
ENSG00000165704.15,HPRT1,1
ENSG00000165714.11,BORCS5,1
ENSG00000165716.11,DIPK1B,1
ENSG00000165724.6,ZMYND19,1
ENSG00000165730.16,STOX1,1
ENSG00000165731.20,RET,1
ENSG00000165732.13,DDX21,1
ENSG00000165733.8,BMS1,1
ENSG00000165752.17,STK32C,1
ENSG00000165757.9,JCAD,1
ENSG00000165762.3,OR4K2,0
ENSG00000165775.18,FUNDC2,1
ENSG00000165782.11,PIP4P1,1
ENSG00000165792.18,METTL17,1
ENSG00000165794.10,SLC39A2,1
ENSG00000165795.23,NDRG2,1
ENSG00000165799.5,RNASE7,1
ENSG00000165801.10,ARHGEF40,1
ENSG00000165802.23,NSMF,1
ENSG00000165804.16,ZNF219,1
ENSG00000165805.10,C12orf50,0
ENSG00000165806.21,CASP7,1
ENSG00000165807.8,PPP1R36,1
ENSG00000165810.17,BTNL9,1
ENSG00000165813.20,CCDC186,1
ENSG00000165816.13,VWA2,1
ENSG00000165819.12,METTL3,1
ENSG00000165821.12,SALL2,1
ENSG00000165828.15,PRAP1,0
ENSG00000165832.6,TRUB1,1
ENSG00000165837.12,ERICH6B,1
ENSG00000165841.11,CYP2C19,0
ENSG00000165861.14,ZFYVE1,1
ENSG00000165863.17,C10orf82,1
ENSG00000165868.16,HSPA12A,1
ENSG00000165879.9,FRAT1,1
ENSG00000165886.5,UBTD1,1
ENSG00000165887.12,ANKRD2,1
ENSG00000165891.16,E2F7,1
ENSG00000165895.19,ARHGAP42,1
ENSG00000165898.14,ISCA2,1
ENSG00000165899.11,OTOGL,1
ENSG00000165905.18,LARGE2,1
ENSG00000165912.16,PACSIN3,1
ENSG00000165914.15,TTC7B,1
ENSG00000165915.14,SLC39A13,1
ENSG00000165916.8,PSMC3,1
ENSG00000165917.10,RAPSN,1
ENSG00000165923.16,AGBL2,1
ENSG00000165929.13,TC2N,1
ENSG00000165934.13,CPSF2,1
ENSG00000165935.9,SMCO2,1
ENSG00000165943.5,MOAP1,1
ENSG00000165948.11,IFI27L1,1
ENSG00000165949.12,IFI27,1
ENSG00000165953.10,SERPINA12,1
ENSG00000165959.12,CLMN,1
ENSG00000165966.16,PDZRN4,1
ENSG00000165970.12,SLC6A5,0
ENSG00000165972.13,CCDC38,1
ENSG00000165973.19,NELL1,1
ENSG00000165983.14,PTER,1
ENSG00000165985.10,C1QL3,1
ENSG00000165995.22,CACNB2,1
ENSG00000165996.14,HACD1,1
ENSG00000165997.5,ARL5B,1
ENSG00000166002.7,SMCO4,1
ENSG00000166004.15,CEP295,1
ENSG00000166006.14,KCNC2,1
ENSG00000166012.17,TAF1D,1
ENSG00000166016.6,ABTB2,1
ENSG00000166024.14,R3HCC1L,1
ENSG00000166025.18,AMOTL1,1
ENSG00000166033.13,HTRA1,1
ENSG00000166035.11,LIPC,1
ENSG00000166037.11,CEP57,1
ENSG00000166046.11,TCP11L2,1
ENSG00000166049.11,PASD1,0
ENSG00000166068.13,SPRED1,1
ENSG00000166069.13,TMCO5A,0
ENSG00000166073.11,GPR176,1
ENSG00000166086.13,JAM3,1
ENSG00000166090.8,IL25,0
ENSG00000166091.21,CMTM5,1
ENSG00000166105.16,GLB1L3,1
ENSG00000166106.3,ADAMTS15,1
ENSG00000166111.10,SVOP,1
ENSG00000166118.8,SPATA19,0
ENSG00000166123.14,GPT2,1
ENSG00000166126.11,AMN,1
ENSG00000166128.13,RAB8B,1
ENSG00000166130.15,IKBIP,1
ENSG00000166133.18,RPUSD2,1
ENSG00000166135.14,HIF1AN,1
ENSG00000166136.16,NDUFB8,1
ENSG00000166140.17,ZFYVE19,1
ENSG00000166143.10,PPP1R14D,1
ENSG00000166145.14,SPINT1,1
ENSG00000166147.14,FBN1,1
ENSG00000166148.4,AVPR1A,1
ENSG00000166152.4,C16orf78,0
ENSG00000166153.16,DEPDC4,1
ENSG00000166159.11,LRTM2,1
ENSG00000166160.9,OPN1MW2,0
ENSG00000166164.16,BRD7,1
ENSG00000166165.13,CKB,1
ENSG00000166166.13,TRMT61A,1
ENSG00000166167.18,BTRC,1
ENSG00000166169.17,POLL,1
ENSG00000166170.10,BAG5,1
ENSG00000166171.13,DPCD,1
ENSG00000166173.11,LARP6,1
ENSG00000166181.13,API5,1
ENSG00000166183.16,ASPG,1
ENSG00000166188.2,ZNF319,1
ENSG00000166189.8,HPS6,1
ENSG00000166192.15,SENP8,1
ENSG00000166197.17,NOLC1,1
ENSG00000166199.13,ALKBH3,1
ENSG00000166200.15,COPS2,1
ENSG00000166206.15,GABRB3,1
ENSG00000166211.8,SPIC,0
ENSG00000166220.12,TBATA,1
ENSG00000166224.17,SGPL1,1
ENSG00000166225.9,FRS2,1
ENSG00000166226.13,CCT2,1
ENSG00000166228.9,PCBD1,1
ENSG00000166233.15,ARIH1,1
ENSG00000166246.14,C16orf71,1
ENSG00000166250.12,CLMP,1
ENSG00000166257.9,SCN3B,1
ENSG00000166260.13,COX11,1
ENSG00000166261.11,ZNF202,1
ENSG00000166262.16,FAM227B,1
ENSG00000166263.13,STXBP4,1
ENSG00000166265.13,CYYR1,1
ENSG00000166266.14,CUL5,1
ENSG00000166268.11,MYRFL,1
ENSG00000166272.18,WBP1L,1
ENSG00000166275.16,BORCS7,1
ENSG00000166278.15,C2,1
ENSG00000166289.6,PLEKHF1,1
ENSG00000166292.12,TMEM100,1
ENSG00000166295.9,ANAPC16,1
ENSG00000166311.10,SMPD1,1
ENSG00000166313.19,APBB1,1
ENSG00000166317.12,SYNPO2L,1
ENSG00000166321.14,NUDT13,1
ENSG00000166323.13,C11orf65,1
ENSG00000166326.7,TRIM44,1
ENSG00000166329.3,CCDC182,0
ENSG00000166333.14,ILK,1
ENSG00000166337.10,TAF10,1
ENSG00000166340.17,TPP1,1
ENSG00000166341.8,DCHS1,1
ENSG00000166342.19,NETO1,1
ENSG00000166343.10,MSS51,1
ENSG00000166347.19,CYB5A,1
ENSG00000166348.18,USP54,1
ENSG00000166349.10,RAG1,1
ENSG00000166351.10,POTED,0
ENSG00000166352.17,IFTAP,1
ENSG00000166359.11,WDR88,1
ENSG00000166363.5,OR10A5,0
ENSG00000166368.2,OR2D2,0
ENSG00000166377.20,ATP9B,1
ENSG00000166387.13,PPFIBP2,1
ENSG00000166391.15,MOGAT2,1
ENSG00000166394.15,CYB5R2,1
ENSG00000166396.13,SERPINB7,1
ENSG00000166398.14,GARRE1,1
ENSG00000166401.15,SERPINB8,1
ENSG00000166402.9,TUB,1
ENSG00000166405.15,RIC3,1
ENSG00000166407.14,LMO1,1
ENSG00000166411.14,IDH3A,1
ENSG00000166415.15,WDR72,1
ENSG00000166426.8,CRABP1,1
ENSG00000166428.14,PLD4,1
ENSG00000166432.15,ZMAT1,1
ENSG00000166435.15,XRRA1,1
ENSG00000166436.16,TRIM66,1
ENSG00000166439.6,RNF169,1
ENSG00000166441.13,RPL27A,1
ENSG00000166444.19,DENND2B,1
ENSG00000166446.15,CDYL2,1
ENSG00000166448.15,TMEM130,1
ENSG00000166450.13,PRTG,1
ENSG00000166451.13,CENPN,1
ENSG00000166452.12,AKIP1,1
ENSG00000166454.10,ATMIN,1
ENSG00000166455.14,C16orf46,0
ENSG00000166471.11,TMEM41B,1
